drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score
14019,29186.0,Betamethasone,Betamethasone,disease-phenotype-protein-drug,contraindication,"['carbamoyl phosphate synthetase I deficiency disease', 'Vomiting', 'ABCB1', 'Betamethasone']",0.5
14019,29614.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['osteoporosis', 'CYP19A1', 'Betamethasone']",0.5
14019,29832.0,Betamethasone,Betamethasone,disease-phenotype-protein-drug,contraindication,"['hyperargininemia', 'Hepatomegaly', 'ALB', 'Betamethasone']",0.5
14019,30494.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,off-label use,"['plasma cell myeloma', 'glyphosate', 'lipid metabolic process', 'CYP3A4', 'Betamethasone']",0.5
14019,30511.0,Betamethasone,Betamethasone,disease-phenotype-protein-drug,off-label use,"['anti-glomerular basement membrane disease', 'Proteinuria', 'ALB', 'Betamethasone']",0.5
14019,30892.0,Betamethasone,Betamethasone,disease-protein-drug,off-label use,"['newborn respiratory distress syndrome', 'ALB', 'Betamethasone']",0.5
14019,31511.0,Betamethasone,Betamethasone,disease-phenotype-protein-drug,indication,"['autoimmune thrombocytopenic', 'Thrombocytopenia', 'ALB', 'Betamethasone']",0.5
14019,31714.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['short stature due to growth hormone qualitative anomaly', 'CYP19A1', 'Betamethasone']",0.5
14019,32132.0,Betamethasone,Betamethasone,disease-phenotype-protein-drug,contraindication,"['citrullinemia', 'Hepatomegaly', 'ALB', 'Betamethasone']",0.5
14019,32217.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['hypopituitarism', 'CYP19A1', 'Betamethasone']",0.5
14019,32337.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['combined pituitary hormone deficiencies, genetic form', 'CYP19A1', 'Betamethasone']",0.5
14019,32563.0,Betamethasone,Betamethasone,disease-phenotype-protein-drug,indication,"['heparin-induced thrombocytopenia (disease)', 'Thrombocytopenia', 'ALB', 'Betamethasone']",0.5
14019,32746.0,Betamethasone,Betamethasone,disease-protein-drug,indication,"['Stevens-Johnson syndrome', 'ALB', 'Betamethasone']",0.5
14019,32905.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['Sheehan syndrome', 'CYP19A1', 'Betamethasone']",0.5
14019,32967.0,Betamethasone,Betamethasone,disease-phenotype-protein-drug,indication,"['sarcoidosis', 'Hepatomegaly', 'ALB', 'Betamethasone']",0.5
14019,33077.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,indication,"['Hodgkins lymphoma', 'Pesticides', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,33166.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['isolated congenital growth hormone deficiency', 'CYP19A1', 'Betamethasone']",0.5
14019,33232.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['X-linked intellectual disability with isolated growth hormone deficiency', 'CYP19A1', 'Betamethasone']",0.5
14019,33453.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['Kallmann syndrome', 'CYP19A1', 'Betamethasone']",0.5
14019,33534.0,Betamethasone,Betamethasone,disease-phenotype-protein-drug,indication,"['pediatric systemic lupus erythematosus', 'Thrombocytopenia', 'ALB', 'Betamethasone']",0.5
14019,33575.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,contraindication,"['diabetes mellitus (disease)', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,33577.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['hypertensive disorder', 'CYP3A5', 'Betamethasone']",0.5
14019,33621.0,Betamethasone,Betamethasone,disease-protein-drug,indication,"['acute lymphoblastic leukemia (disease)', 'ABCB1', 'Betamethasone']",0.5
14019,33649.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,indication,"['exanthem (disease)', 'Particulate Matter', 'apoptotic process', 'NR3C1', 'Betamethasone']",0.5
14019,33675.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,indication,"['asthma', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,33679.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['potassium deficiency disease', 'NR3C1', 'Betamethasone']",0.5
14019,35641.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['epilepsy', 'ABCB1', 'Betamethasone']",0.5
14019,35650.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,indication,"['non-Hodgkin lymphoma', 'Dichlorodiphenyl Dichloroethylene', 'heme biosynthetic process', 'ALB', 'Betamethasone']",0.5
14019,35669.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,off-label use,"['heart disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,35823.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,indication,"['eye disease', 'perfluorooctane sulfonic acid', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,35915.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['mental disorder', 'NR3C1', 'Betamethasone']",0.5
14019,36035.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['hypertension', 'CYP3A5', 'Betamethasone']",0.5
14019,36129.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,indication,"['atopic eczema', 'Mercury', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,36241.0,Betamethasone,Betamethasone,disease-protein-drug,off-label use,"['hepatitis', 'ALB', 'Betamethasone']",0.5
14019,36432.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['congestive heart failure', 'ALB', 'Betamethasone']",0.5
14019,36469.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,contraindication,"['hypothyroidism', 'glyphosate', 'lipid metabolic process', 'CYP3A4', 'Betamethasone']",0.5
14019,36644.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,indication,"['skin disease', 'Pesticides', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,37285.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['thymus gland disease', 'CYP19A1', 'Betamethasone']",0.5
14019,37617.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,off-label use,"['chronic obstructive pulmonary disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,37722.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,indication,"['multiple sclerosis', 'Mercury', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,37765.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['cirrhosis of liver', 'ALB', 'Betamethasone']",0.5
14019,37770.0,Betamethasone,Betamethasone,disease-protein-drug,indication,"['contact dermatitis', 'CYP1B1', 'Betamethasone']",0.5
14019,37830.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,off-label use,"['bronchitis', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,37888.0,Betamethasone,Betamethasone,disease-protein-drug,indication,"['allergic rhinitis', 'ALB', 'Betamethasone']",0.5
14019,38085.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['acquired pituitary hormone deficiency', 'CYP19A1', 'Betamethasone']",0.5
14019,38179.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['congenital hypogonadotropic hypogonadism', 'CYP19A1', 'Betamethasone']",0.5
14019,38508.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['non-acquired pituitary hormone deficiency', 'CYP19A1', 'Betamethasone']",0.5
14019,39025.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['non-acquired combined pituitary hormone deficiencies without extra-pituitary malformations', 'CYP19A1', 'Betamethasone']",0.5
14019,39202.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['non-acquired combined pituitary hormone deficiency', 'CYP19A1', 'Betamethasone']",0.5
14019,39203.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['pituitary deficiency', 'CYP19A1', 'Betamethasone']",0.5
14019,39539.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['pituitary hormone defiency from vascular origin', 'CYP19A1', 'Betamethasone']",0.5
14019,39540.0,Betamethasone,Betamethasone,disease-protein-drug,indication,"['angioedema', 'ALB', 'Betamethasone']",0.5
14019,39798.0,Betamethasone,Betamethasone,disease-exposure-bioprocess-gene-drug,contraindication,"['peripheral arterial disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,39872.0,Betamethasone,Betamethasone,disease-protein-drug,off-label use,"['acute respiratory distress syndrome', 'ALB', 'Betamethasone']",0.5
14019,83765.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism-frontoparietal alopecia syndrome', 'CYP19A1', 'Betamethasone']",0.5
14019,83766.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia', 'CYP19A1', 'Betamethasone']",0.5
14019,83776.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['postmenopausal osteoporosis', 'CYP19A1', 'Betamethasone']",0.5
14019,83777.0,Betamethasone,Betamethasone,disease-protein-drug,indication,"['occupational dermatitis', 'CYP1B1', 'Betamethasone']",0.5
14019,83778.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['schizophreniform disorder', 'NR3C1', 'Betamethasone']",0.5
14019,83779.0,Betamethasone,Betamethasone,disease-protein-drug,contraindication,"['schizoaffective disorder', 'NR3C1', 'Betamethasone']",0.5
14019,83789.0,Betamethasone,Betamethasone,disease-protein-drug,indication,"['serum sickness', 'ALB', 'Betamethasone']",0.5
14019,83791.0,Betamethasone,Betamethasone,disease-protein-drug,indication,"['vasomotor rhinitis', 'ALB', 'Betamethasone']",0.5
14020,27326.0,Fluticasone propionate,Fluticasone propionate,disease-exposure-bioprocess-gene-drug,contraindication,"['long QT syndrome', 'Arsenic', 'regulation of transcription, DNA-templated', 'NR3C1', 'Fluticasone propionate']",0.5
14020,29614.0,Fluticasone propionate,Fluticasone propionate,disease-exposure-bioprocess-gene-drug,contraindication,"['osteoporosis', 'perfluorononanoic acid', 'cholesterol metabolic process', 'CYP3A4', 'Fluticasone propionate']",0.5
14020,33575.0,Fluticasone propionate,Fluticasone propionate,disease-exposure-bioprocess-gene-drug,contraindication,"['diabetes mellitus (disease)', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Fluticasone propionate']",0.5
14020,33577.0,Fluticasone propionate,Fluticasone propionate,disease-protein-drug,contraindication,"['hypertensive disorder', 'CYP3A5', 'Fluticasone propionate']",0.5
14020,33649.0,Fluticasone propionate,Fluticasone propionate,disease-exposure-bioprocess-gene-drug,indication,"['exanthem (disease)', 'Particulate Matter', 'apoptotic process', 'NR3C1', 'Fluticasone propionate']",0.5
14020,33679.0,Fluticasone propionate,Fluticasone propionate,disease-protein-drug,contraindication,"['potassium deficiency disease', 'NR3C1', 'Fluticasone propionate']",0.5
14020,35565.0,Fluticasone propionate,Fluticasone propionate,disease-exposure-bioprocess-gene-drug,contraindication,"['liver disease', 'perfluorooctane sulfonic acid', 'cholesterol metabolic process', 'CYP3A4', 'Fluticasone propionate']",0.5
14020,35641.0,Fluticasone propionate,Fluticasone propionate,disease-protein-drug,contraindication,"['epilepsy', 'ABCB1', 'Fluticasone propionate']",0.5
14020,35897.0,Fluticasone propionate,Fluticasone propionate,disease-exposure-bioprocess-gene-drug,indication,"['pulmonary emphysema', 'Particulate Matter', 'apoptotic process', 'NR3C1', 'Fluticasone propionate']",0.5
14020,36034.0,Fluticasone propionate,Fluticasone propionate,disease-exposure-bioprocess-gene-drug,contraindication,"['hyperthyroidism', 'glyphosate', 'lipid metabolic process', 'CYP3A4', 'Fluticasone propionate']",0.5
14020,36035.0,Fluticasone propionate,Fluticasone propionate,disease-protein-drug,contraindication,"['hypertension', 'CYP3A5', 'Fluticasone propionate']",0.5
14020,36129.0,Fluticasone propionate,Fluticasone propionate,disease-exposure-bioprocess-gene-drug,indication,"['atopic eczema', 'Mercury', 'cholesterol metabolic process', 'CYP3A4', 'Fluticasone propionate']",0.5
14020,36187.0,Fluticasone propionate,Fluticasone propionate,disease-exposure-bioprocess-gene-drug,contraindication,"['coronary artery disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Fluticasone propionate']",0.5
14020,39696.0,Fluticasone propionate,Fluticasone propionate,disease-exposure-bioprocess-gene-drug,contraindication,"['pulmonary tuberculosis', 'Arsenic', 'regulation of transcription, DNA-templated', 'NR3C1', 'Fluticasone propionate']",0.5
14020,39798.0,Fluticasone propionate,Fluticasone propionate,disease-exposure-bioprocess-gene-drug,contraindication,"['peripheral arterial disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Fluticasone propionate']",0.5
14020,83830.0,Fluticasone propionate,Fluticasone propionate,disease-protein-drug,contraindication,"['ocular hypertension', 'NR3C1', 'Fluticasone propionate']",0.5
14021,33649.0,Fluocinolone acetonide,Fluocinolone acetonide,disease-exposure-bioprocess-gene-drug,indication,"['exanthem (disease)', 'Ozone', 'regulation of inflammatory response', 'ANXA1', 'Fluocinolone acetonide']",0.5
14021,36129.0,Fluocinolone acetonide,Fluocinolone acetonide,disease-exposure-bioprocess-gene-drug,contraindication,"['atopic eczema', 'Mercury', 'cholesterol metabolic process', 'CYP3A4', 'Fluocinolone acetonide']",0.5
14021,39798.0,Fluocinolone acetonide,Fluocinolone acetonide,disease-exposure-bioprocess-gene-drug,contraindication,"['peripheral arterial disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Fluocinolone acetonide']",0.5
14023,27366.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,indication,"['spondyloarthropathy, susceptibility to', 'Arrhythmia', 'PTGS2', 'Triamcinolone']",0.5
14023,27741.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,contraindication,"['pituitary deficiency due to empty sella turcica syndrome', 'Seizure', 'PTGS2', 'Triamcinolone']",0.5
14023,27925.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['keloid formation', 'ALB', 'Triamcinolone']",0.5
14023,28478.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,indication,"['autoimmune disease', 'Particulate Matter', 'cytokine-mediated signaling pathway', 'PTGS2', 'Triamcinolone']",0.5
14023,29078.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['rheumatoid arthritis', 'PTGS2', 'Triamcinolone']",0.5
14023,29182.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['systemic lupus erythematosus (disease)', 'PTGS2', 'Triamcinolone']",0.5
14023,29186.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,contraindication,"['carbamoyl phosphate synthetase I deficiency disease', 'Seizure', 'PTGS2', 'Triamcinolone']",0.5
14023,29614.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,contraindication,"['osteoporosis', 'perfluorononanoic acid', 'bone mineralization', 'PTGS2', 'Triamcinolone']",0.5
14023,29832.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,contraindication,"['hyperargininemia', 'Hepatomegaly', 'ALB', 'Triamcinolone']",0.5
14023,30494.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,off-label use,"['plasma cell myeloma', 'Tetrachlorodibenzodioxin', 'ovulation', 'PTGS2', 'Triamcinolone']",0.5
14023,30511.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,off-label use,"['anti-glomerular basement membrane disease', 'Fever', 'PTGS2', 'Triamcinolone']",0.5
14023,30654.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['acute lymphoblastic/lymphocytic leukemia', 'PTGS2', 'Triamcinolone']",0.5
14023,30892.0,Triamcinolone,Triamcinolone,disease-protein-drug,off-label use,"['newborn respiratory distress syndrome', 'ALB', 'Triamcinolone']",0.5
14023,31511.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,indication,"['autoimmune thrombocytopenic', 'Thrombocytopenia', 'ALB', 'Triamcinolone']",0.5
14023,31723.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,indication,"['autoimmune hemolytic anemia', 'Tachycardia', 'BCHE', 'Triamcinolone']",0.5
14023,32099.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,off-label use,"['granulomatosis with polyangiitis', 'Dust', 'regulation of blood pressure', 'PTGS2', 'Triamcinolone']",0.5
14023,32123.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,off-label use,"['Takayasu arteritis', 'Fever', 'PTGS2', 'Triamcinolone']",0.5
14023,32132.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,contraindication,"['citrullinemia', 'Hepatomegaly', 'ALB', 'Triamcinolone']",0.5
14023,32325.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,indication,"['juvenile idiopathic arthritis', 'Hepatomegaly', 'ALB', 'Triamcinolone']",0.5
14023,32563.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,indication,"['heparin-induced thrombocytopenia (disease)', 'Thrombocytopenia', 'ALB', 'Triamcinolone']",0.5
14023,32746.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['Stevens-Johnson syndrome', 'ALB', 'Triamcinolone']",0.5
14023,32967.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,indication,"['sarcoidosis', 'Hepatomegaly', 'ALB', 'Triamcinolone']",0.5
14023,33077.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,indication,"['Hodgkins lymphoma', 'Benzene', 'inflammatory response', 'PTGS2', 'Triamcinolone']",0.5
14023,33410.0,Triamcinolone,Triamcinolone,disease-phenotype-protein-drug,indication,"['dermatitis herpetiformis', 'Edema', 'PTGS2', 'Triamcinolone']",0.5
14023,33534.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['pediatric systemic lupus erythematosus', 'PTGS2', 'Triamcinolone']",0.5
14023,33575.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,contraindication,"['diabetes mellitus (disease)', 'Zinc', 'response to oxidative stress', 'PTGS2', 'Triamcinolone']",0.5
14023,33577.0,Triamcinolone,Triamcinolone,disease-protein-drug,contraindication,"['hypertensive disorder', 'CYP3A5', 'Triamcinolone']",0.5
14023,33621.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,indication,"['acute lymphoblastic leukemia (disease)', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Triamcinolone']",0.5
14023,33649.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,indication,"['exanthem (disease)', 'Ozone', 'regulation of inflammatory response', 'PTGS2', 'Triamcinolone']",0.5
14023,33654.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['uveitis', 'ALB', 'Triamcinolone']",0.5
14023,33679.0,Triamcinolone,Triamcinolone,disease-protein-drug,contraindication,"['potassium deficiency disease', 'NR3C1', 'Triamcinolone']",0.5
14023,35565.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,contraindication,"['liver disease', 'perfluorooctane sulfonic acid', 'memory', 'PTGS2', 'Triamcinolone']",0.5
14023,35641.0,Triamcinolone,Triamcinolone,disease-protein-drug,contraindication,"['epilepsy', 'ALB', 'Triamcinolone']",0.5
14023,35650.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,indication,"['non-Hodgkin lymphoma', 'Benzene', 'inflammatory response', 'PTGS2', 'Triamcinolone']",0.5
14023,35669.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,off-label use,"['heart disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Triamcinolone']",0.5
14023,35823.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,indication,"['eye disease', 'perfluorooctane sulfonic acid', 'memory', 'PTGS2', 'Triamcinolone']",0.5
14023,35915.0,Triamcinolone,Triamcinolone,disease-protein-drug,contraindication,"['mental disorder', 'NR3C1', 'Triamcinolone']",0.5
14023,35970.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,indication,"['lymphoma', 'Tetrachlorodibenzodioxin', 'ovulation', 'PTGS2', 'Triamcinolone']",0.5
14023,36026.0,Triamcinolone,Triamcinolone,disease-protein-drug,contraindication,"['open-angle glaucoma', 'PTGS2', 'Triamcinolone']",0.5
14023,36035.0,Triamcinolone,Triamcinolone,disease-protein-drug,contraindication,"['hypertension', 'CYP3A5', 'Triamcinolone']",0.5
14023,36129.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,indication,"['atopic eczema', 'Mercury', 'regulation of blood pressure', 'PTGS2', 'Triamcinolone']",0.5
14023,36241.0,Triamcinolone,Triamcinolone,disease-protein-drug,off-label use,"['hepatitis', 'ALB', 'Triamcinolone']",0.5
14023,36432.0,Triamcinolone,Triamcinolone,disease-protein-drug,contraindication,"['congestive heart failure', 'ALB', 'Triamcinolone']",0.5
14023,36469.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,contraindication,"['hypothyroidism', 'Chlorpyrifos', 'memory', 'PTGS2', 'Triamcinolone']",0.5
14023,36584.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['iris disease', 'ALB', 'Triamcinolone']",0.5
14023,36644.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,indication,"['skin disease', 'Pesticides', 'cholesterol metabolic process', 'CYP3A4', 'Triamcinolone']",0.5
14023,37608.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['ciliary body disease', 'ALB', 'Triamcinolone']",0.5
14023,37617.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,off-label use,"['chronic obstructive pulmonary disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Triamcinolone']",0.5
14023,37722.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['multiple sclerosis', 'BCHE', 'Triamcinolone']",0.5
14023,37765.0,Triamcinolone,Triamcinolone,disease-protein-drug,contraindication,"['cirrhosis of liver', 'ALB', 'Triamcinolone']",0.5
14023,37830.0,Triamcinolone,Triamcinolone,disease-exposure-bioprocess-gene-drug,off-label use,"['bronchitis', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Triamcinolone']",0.5
14023,39245.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['panuveitis (disease)', 'ALB', 'Triamcinolone']",0.5
14023,39540.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['angioedema', 'ALB', 'Triamcinolone']",0.5
14023,39821.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['keloid', 'ALB', 'Triamcinolone']",0.5
14023,39872.0,Triamcinolone,Triamcinolone,disease-protein-drug,off-label use,"['acute respiratory distress syndrome', 'ALB', 'Triamcinolone']",0.5
14023,83764.0,Triamcinolone,Triamcinolone,disease-protein-drug,contraindication,"['hyperglycemia', 'PTGS2', 'Triamcinolone']",0.5
14023,83778.0,Triamcinolone,Triamcinolone,disease-protein-drug,contraindication,"['schizophreniform disorder', 'NR3C1', 'Triamcinolone']",0.5
14023,83779.0,Triamcinolone,Triamcinolone,disease-protein-drug,contraindication,"['schizoaffective disorder', 'NR3C1', 'Triamcinolone']",0.5
14023,83789.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['serum sickness', 'ALB', 'Triamcinolone']",0.5
14023,83791.0,Triamcinolone,Triamcinolone,disease-protein-drug,indication,"['vasomotor rhinitis', 'ALB', 'Triamcinolone']",0.5
