drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score,prefix
14201,32949,Oxytetracycline,relapsing fever,disease-phenotype-protein-drug,indication,"['relapsing fever', 'Thrombocytopenia', 'ALB', 'Oxytetracycline']",0.5,"Question: Is relapsing fever an indication for Oxytetracycline?
Answer: YES"
16532,33675,Pirbuterol,asthma,disease-protein-drug,indication,"['asthma', 'ADRB2', 'Pirbuterol']",0.5,"Question: Is asthma an indication for Pirbuterol?
Answer: YES"
14019,37770,Betamethasone,contact dermatitis,disease-protein-drug,indication,"['contact dermatitis', 'CYP1B1', 'Betamethasone']",0.5,"Question: Is contact dermatitis an indication for Betamethasone?
Answer: YES"
14913,28313,Trifluoperazine,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'ABCB1', 'Trifluoperazine']",0.5,"Question: Is schizophrenia an indication for Trifluoperazine?
Answer: YES"
14293,33575,Glipizide,diabetes mellitus (disease),disease-protein-drug,indication,"['diabetes mellitus (disease)', 'ABCC8', 'Glipizide']",0.5,"Question: Is diabetes mellitus (disease) an indication for Glipizide?
Answer: YES"
14208,84094,Testosterone,premature menopause,disease-protein-drug,indication,"['premature menopause', 'CYP2C19', 'Testosterone']",0.5,"Question: Is premature menopause an indication for Testosterone?
Answer: YES"
14691,36432,Amiloride,congestive heart failure,disease-protein-drug,indication,"['congestive heart failure', 'SLC9A1', 'Amiloride']",0.5,"Question: Is congestive heart failure an indication for Amiloride?
Answer: YES"
15767,31072,Homatropine,pseudotumor cerebri,disease-phenotype-protein-drug,contraindication,"['pseudotumor cerebri', 'Allergy', 'CCL3', 'Homatropine']",1.0,"Question: Is pseudotumor cerebri an indication for Homatropine?
Answer: NO"
15018,83853,Midostaurin,acute myeloblastic leukemia without maturation,disease-protein-drug,indication,"['acute myeloblastic leukemia without maturation', 'KIT', 'Midostaurin']",0.5,"Question: Is acute myeloblastic leukemia without maturation an indication for Midostaurin?
Answer: YES"
14713,83859,Decitabine,acute myeloid leukemia with t(9;11)(p22;q23),disease-protein-drug,indication,"['acute myeloid leukemia with t(9;11)(p22;q23)', 'DNMT3A', 'Decitabine']",0.5,"Question: Is acute myeloid leukemia with t(9;11)(p22;q23) an indication for Decitabine?
Answer: YES"
14955,83769,Vincristine,precursor T-cell acute lymphoblastic leukemia,disease-protein-drug,indication,"['precursor T-cell acute lymphoblastic leukemia', 'ABCG2', 'Vincristine']",0.5,"Question: Is precursor T-cell acute lymphoblastic leukemia an indication for Vincristine?
Answer: YES"
14207,28414,Imatinib,idiopathic hypereosinophilic syndrome,disease-phenotype-protein-drug,indication,"['idiopathic hypereosinophilic syndrome', 'Hepatomegaly', 'ALB', 'Imatinib']",0.5,"Question: Is idiopathic hypereosinophilic syndrome an indication for Imatinib?
Answer: YES"
14313,29361,Arsenic trioxide,acute promyelocytic leukemia,disease-phenotype-protein-drug,indication,"['acute promyelocytic leukemia', 'Thrombocytopenia', 'ALB', 'Arsenic trioxide']",0.5,"Question: Is acute promyelocytic leukemia an indication for Arsenic trioxide?
Answer: YES"
15326,32729,Ofloxacin,botulism,disease-phenotype-protein-drug,indication,"['botulism', 'Arrhythmia', 'SLC22A5', 'Ofloxacin']",0.5,"Question: Is botulism an indication for Ofloxacin?
Answer: YES"
15324,29078,Leflunomide,rheumatoid arthritis,disease-protein-drug,indication,"['rheumatoid arthritis', 'AHR', 'Leflunomide']",0.5,"Question: Is rheumatoid arthritis an indication for Leflunomide?
Answer: YES"
14320,29182,Dexamethasone,systemic lupus erythematosus (disease),disease-phenotype-protein-drug,indication,"['systemic lupus erythematosus (disease)', 'Thrombocytopenia', 'ALB', 'Dexamethasone']",0.5,"Question: Is systemic lupus erythematosus (disease) an indication for Dexamethasone?
Answer: YES"
14275,84158,Doxorubicin,T-cell/histiocyte rich large B cell lymphoma,disease-protein-drug,indication,"['T-cell/histiocyte rich large B cell lymphoma', 'ABCB1', 'Doxorubicin']",0.5,"Question: Is T-cell/histiocyte rich large B cell lymphoma an indication for Doxorubicin?
Answer: YES"
14206,33128,Chloroquine,malaria,disease-protein-drug,indication,"['malaria', 'TNF', 'Chloroquine']",0.5,"Question: Is malaria an indication for Chloroquine?
Answer: YES"
14242,29078,Meloxicam,rheumatoid arthritis,disease-protein-drug,indication,"['rheumatoid arthritis', 'ABCC4', 'Meloxicam']",0.5,"Question: Is rheumatoid arthritis an indication for Meloxicam?
Answer: YES"
15018,84326,Midostaurin,obsolete classic mast cell leukemia,disease-protein-drug,indication,"['obsolete classic mast cell leukemia', 'KIT', 'Midostaurin']",0.5,"Question: Is obsolete classic mast cell leukemia an indication for Midostaurin?
Answer: YES"
15770,28208,Glimepiride,type 2 diabetes mellitus,disease-phenotype-protein-drug,indication,"['type 2 diabetes mellitus', 'Insulin resistance', 'KCNJ11', 'Glimepiride']",0.5,"Question: Is type 2 diabetes mellitus an indication for Glimepiride?
Answer: YES"
15193,30093,Rotigotine,parkinsonian-pyramidal syndrome,disease-protein-drug,indication,"['parkinsonian-pyramidal syndrome', 'DRD1', 'Rotigotine']",0.5,"Question: Is parkinsonian-pyramidal syndrome an indication for Rotigotine?
Answer: YES"
14175,36209,Nabumetone,arthropathy,disease-protein-drug,indication,"['arthropathy', 'AKR1C2', 'Nabumetone']",0.5,"Question: Is arthropathy an indication for Nabumetone?
Answer: YES"
20332,30094,Adomiparin,antithrombin III deficiency,disease-phenotype-protein-drug,contraindication,"['antithrombin III deficiency', 'Spontaneous abortion', 'LGALS3', 'Adomiparin']",1.0,"Question: Is antithrombin III deficiency an indication for Adomiparin?
Answer: NO"
14194,30075,Methotrexate,Burkitt lymphoma,disease-protein-drug,indication,"['Burkitt lymphoma', 'MTHFR', 'Methotrexate']",0.5,"Question: Is Burkitt lymphoma an indication for Methotrexate?
Answer: YES"
16532,39773,Pirbuterol,allergic asthma,disease-protein-drug,indication,"['allergic asthma', 'ADRB2', 'Pirbuterol']",0.5,"Question: Is allergic asthma an indication for Pirbuterol?
Answer: YES"
14192,39815,Lamotrigine,visual epilepsy,disease-protein-drug,indication,"['visual epilepsy', 'DRD1', 'Lamotrigine']",0.5,"Question: Is visual epilepsy an indication for Lamotrigine?
Answer: YES"
14463,83858,Gilteritinib,acute myeloid leukemia with t(6;9)(p23;q34),disease-protein-drug,indication,"['acute myeloid leukemia with t(6;9)(p23;q34)', 'FLT3', 'Gilteritinib']",0.5,"Question: Is acute myeloid leukemia with t(6;9)(p23;q34) an indication for Gilteritinib?
Answer: YES"
15193,28974,Rotigotine,early-onset parkinsonism-intellectual disability syndrome,disease-phenotype-protein-drug,indication,"['early-onset parkinsonism-intellectual disability syndrome', 'Resting tremor', 'CYP2D6', 'Rotigotine']",0.5,"Question: Is early-onset parkinsonism-intellectual disability syndrome an indication for Rotigotine?
Answer: YES"
14320,28830,Dexamethasone,"leukemia, lymphocytic, susceptibility to",disease-protein-drug,indication,"['leukemia, lymphocytic, susceptibility to', 'CYP2E1', 'Dexamethasone']",0.5,"Question: Is leukemia, lymphocytic, susceptibility to an indication for Dexamethasone?
Answer: YES"
15326,33474,Ofloxacin,typhoid fever,disease-phenotype-protein-drug,indication,"['typhoid fever', 'Hepatomegaly', 'CYP1A2', 'Ofloxacin']",0.5,"Question: Is typhoid fever an indication for Ofloxacin?
Answer: YES"
15222,38957,Levomilnacipran,major depressive disorder,disease-protein-drug,indication,"['major depressive disorder', 'SLC6A4', 'Levomilnacipran']",0.5,"Question: Is major depressive disorder an indication for Levomilnacipran?
Answer: YES"
14186,32617,Cisplatin,hereditary breast ovarian cancer syndrome,disease-protein-drug,indication,"['hereditary breast ovarian cancer syndrome', 'PTGS2', 'Cisplatin']",0.5,"Question: Is hereditary breast ovarian cancer syndrome an indication for Cisplatin?
Answer: YES"
14204,29078,Sulindac,rheumatoid arthritis,disease-protein-drug,indication,"['rheumatoid arthritis', 'PTGS1', 'Sulindac']",0.5,"Question: Is rheumatoid arthritis an indication for Sulindac?
Answer: YES"
14955,36425,Vincristine,primary central nervous system lymphoma,disease-protein-drug,indication,"['primary central nervous system lymphoma', 'ABCB1', 'Vincristine']",0.5,"Question: Is primary central nervous system lymphoma an indication for Vincristine?
Answer: YES"
14220,32974,Apomorphine,atypical juvenile parkinsonism,disease-phenotype-protein-drug,indication,"['atypical juvenile parkinsonism', 'Resting tremor', 'HTR1A', 'Apomorphine']",0.5,"Question: Is atypical juvenile parkinsonism an indication for Apomorphine?
Answer: YES"
14028,83781,Hydrocortisone,intrinsic asthma,disease-protein-drug,indication,"['intrinsic asthma', 'HSD11B2', 'Hydrocortisone']",0.5,"Question: Is intrinsic asthma an indication for Hydrocortisone?
Answer: YES"
16758,29078,Alclofenac,rheumatoid arthritis,disease-phenotype-protein-drug,indication,"['rheumatoid arthritis', 'Fever', 'PTGS2', 'Alclofenac']",0.5,"Question: Is rheumatoid arthritis an indication for Alclofenac?
Answer: YES"
14323,28313,Aripiprazole,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'HTR5A', 'Aripiprazole']",0.5,"Question: Is schizophrenia an indication for Aripiprazole?
Answer: YES"
15413,36794,Gemcitabine,ovarian adenocarcinoma,disease-protein-drug,indication,"['ovarian adenocarcinoma', 'TYMS', 'Gemcitabine']",0.5,"Question: Is ovarian adenocarcinoma an indication for Gemcitabine?
Answer: YES"
17437,35895,Metyrosine,small intestine cancer,disease-protein-drug,indication,"['small intestine cancer', 'TH', 'Metyrosine']",0.5,"Question: Is small intestine cancer an indication for Metyrosine?
Answer: YES"
17232,37888,Triprolidine,allergic rhinitis,disease-protein-drug,indication,"['allergic rhinitis', 'HRH1', 'Triprolidine']",0.5,"Question: Is allergic rhinitis an indication for Triprolidine?
Answer: YES"
14139,28801,Benzatropine,juvenile onset Parkinson disease 19A,disease-phenotype-protein-drug,indication,"['juvenile onset Parkinson disease 19A', 'Seizure', 'SLC6A2', 'Benzatropine']",0.5,"Question: Is juvenile onset Parkinson disease 19A an indication for Benzatropine?
Answer: YES"
15597,29118,Ruxolitinib,acquired polycythemia vera,disease-phenotype-protein-drug,indication,"['acquired polycythemia vera', 'Venous thrombosis', 'JAK2', 'Ruxolitinib']",0.5,"Question: Is acquired polycythemia vera an indication for Ruxolitinib?
Answer: YES"
14806,28547,Entacapone,Parkinson disease,disease-protein-drug,indication,"['Parkinson disease', 'CYP2D6', 'Entacapone']",0.5,"Question: Is Parkinson disease an indication for Entacapone?
Answer: YES"
15510,37764,Bezafibrate,familial hyperlipidemia,disease-protein-drug,indication,"['familial hyperlipidemia', 'PPARA', 'Bezafibrate']",0.5,"Question: Is familial hyperlipidemia an indication for Bezafibrate?
Answer: YES"
16341,33589,Iron,hypochromic anemia,disease-protein-drug,indication,"['hypochromic anemia', 'TF', 'Iron']",0.5,"Question: Is hypochromic anemia an indication for Iron?
Answer: YES"
14830,32974,Amantadine,atypical juvenile parkinsonism,disease-protein-drug,indication,"['atypical juvenile parkinsonism', 'MAOB', 'Amantadine']",0.5,"Question: Is atypical juvenile parkinsonism an indication for Amantadine?
Answer: YES"
17545,83852,Gemtuzumab ozogamicin,acute myeloid leukemia with minimal differentiation,disease-protein-drug,indication,"['acute myeloid leukemia with minimal differentiation', 'CD33', 'Gemtuzumab ozogamicin']",0.5,"Question: Is acute myeloid leukemia with minimal differentiation an indication for Gemtuzumab ozogamicin?
Answer: YES"
15205,36935,Pazopanib,renal cell adenocarcinoma,disease-protein-drug,indication,"['renal cell adenocarcinoma', 'FLT1', 'Pazopanib']",0.5,"Question: Is renal cell adenocarcinoma an indication for Pazopanib?
Answer: YES"
14893,37703,Iproniazid,neurotic disorder,disease-protein-drug,indication,"['neurotic disorder', 'MAOB', 'Iproniazid']",0.5,"Question: Is neurotic disorder an indication for Iproniazid?
Answer: YES"
14218,37805,Lamivudine,HIV infectious disease,disease-protein-drug,indication,"['HIV infectious disease', 'ALB', 'Lamivudine']",0.5,"Question: Is HIV infectious disease an indication for Lamivudine?
Answer: YES"
17601,29078,Golimumab,rheumatoid arthritis,disease-phenotype-protein-drug,indication,"['rheumatoid arthritis', 'Fever', 'TNF', 'Golimumab']",0.5,"Question: Is rheumatoid arthritis an indication for Golimumab?
Answer: YES"
14030,29854,Prednisolone,hereditary angioedema,disease-phenotype-protein-drug,indication,"['hereditary angioedema', 'Nausea', 'ABCB1', 'Prednisolone']",0.5,"Question: Is hereditary angioedema an indication for Prednisolone?
Answer: YES"
15240,30494,Ixazomib,plasma cell myeloma,disease-phenotype-protein-drug,indication,"['plasma cell myeloma', 'Splenomegaly', 'CYP1A2', 'Ixazomib']",0.5,"Question: Is plasma cell myeloma an indication for Ixazomib?
Answer: YES"
15457,32033,Flurazepam,insomnia (disease),disease-protein-drug,indication,"['insomnia (disease)', 'GABRB3', 'Flurazepam']",0.5,"Question: Is insomnia (disease) an indication for Flurazepam?
Answer: YES"
14830,31408,Amantadine,X-linked parkinsonism-spasticity syndrome,disease-protein-drug,indication,"['X-linked parkinsonism-spasticity syndrome', 'MAOB', 'Amantadine']",0.5,"Question: Is X-linked parkinsonism-spasticity syndrome an indication for Amantadine?
Answer: YES"
14139,32759,Benzatropine,hemiparkinsonism-hemiatrophy syndrome,disease-protein-drug,indication,"['hemiparkinsonism-hemiatrophy syndrome', 'SLC6A3', 'Benzatropine']",0.5,"Question: Is hemiparkinsonism-hemiatrophy syndrome an indication for Benzatropine?
Answer: YES"
15282,28208,Insulin lispro,type 2 diabetes mellitus,disease-protein-drug,indication,"['type 2 diabetes mellitus', 'CYP1A2', 'Insulin lispro']",0.5,"Question: Is type 2 diabetes mellitus an indication for Insulin lispro?
Answer: YES"
15107,33077,Vinblastine,Hodgkins lymphoma,disease-phenotype-protein-drug,indication,"['Hodgkins lymphoma', 'Pruritus', 'ABCB11', 'Vinblastine']",0.5,"Question: Is Hodgkins lymphoma an indication for Vinblastine?
Answer: YES"
17174,38575,Rivastigmine,cerebellar degeneration,disease-protein-drug,indication,"['cerebellar degeneration', 'BCHE', 'Rivastigmine']",0.5,"Question: Is cerebellar degeneration an indication for Rivastigmine?
Answer: YES"
14186,37967,Cisplatin,ovarian endometrioid adenocarcinoma,disease-protein-drug,indication,"['ovarian endometrioid adenocarcinoma', 'ATP7B', 'Cisplatin']",0.5,"Question: Is ovarian endometrioid adenocarcinoma an indication for Cisplatin?
Answer: YES"
14230,32932,Tetracycline,brucellosis,disease-phenotype-protein-drug,indication,"['brucellosis', 'Hepatomegaly', 'ALB', 'Tetracycline']",0.5,"Question: Is brucellosis an indication for Tetracycline?
Answer: YES"
14054,28900,Vitamin E,familial isolated deficiency of vitamin E,disease-protein-drug,indication,"['familial isolated deficiency of vitamin E', 'TTPA', 'Vitamin E']",0.5,"Question: Is familial isolated deficiency of vitamin E an indication for Vitamin E?
Answer: YES"
17245,37888,Phenindamine,allergic rhinitis,disease-protein-drug,indication,"['allergic rhinitis', 'HRH1', 'Phenindamine']",0.5,"Question: Is allergic rhinitis an indication for Phenindamine?
Answer: YES"
14186,83819,Cisplatin,malignant dysgerminomatous germ cell tumor of ovary,disease-protein-drug,indication,"['malignant dysgerminomatous germ cell tumor of ovary', 'ATP7B', 'Cisplatin']",0.5,"Question: Is malignant dysgerminomatous germ cell tumor of ovary an indication for Cisplatin?
Answer: YES"
17174,28473,Rivastigmine,Pick disease,disease-protein-drug,indication,"['Pick disease', 'BCHE', 'Rivastigmine']",0.5,"Question: Is Pick disease an indication for Rivastigmine?
Answer: YES"
14175,29273,Nabumetone,osteoarthritis susceptibility,disease-protein-drug,indication,"['osteoarthritis susceptibility', 'AKR1C2', 'Nabumetone']",0.5,"Question: Is osteoarthritis susceptibility an indication for Nabumetone?
Answer: YES"
14785,32875,Omeprazole,Zollinger-Ellison syndrome,disease-phenotype-protein-drug,indication,"['Zollinger-Ellison syndrome', 'Nausea', 'ABCB1', 'Omeprazole']",0.5,"Question: Is Zollinger-Ellison syndrome an indication for Omeprazole?
Answer: YES"
14955,35884,Vincristine,diffuse large B-cell lymphoma,disease-protein-drug,indication,"['diffuse large B-cell lymphoma', 'ABCB1', 'Vincristine']",0.5,"Question: Is diffuse large B-cell lymphoma an indication for Vincristine?
Answer: YES"
15294,83960,Tacrine,Alzheimer disease without neurofibrillary tangles,disease-protein-drug,indication,"['Alzheimer disease without neurofibrillary tangles', 'BCHE', 'Tacrine']",0.5,"Question: Is Alzheimer disease without neurofibrillary tangles an indication for Tacrine?
Answer: YES"
15116,38957,Paroxetine,major depressive disorder,disease-protein-drug,indication,"['major depressive disorder', 'HTR1B', 'Paroxetine']",0.5,"Question: Is major depressive disorder an indication for Paroxetine?
Answer: YES"
14320,83791,Dexamethasone,vasomotor rhinitis,disease-protein-drug,indication,"['vasomotor rhinitis', 'ALB', 'Dexamethasone']",0.5,"Question: Is vasomotor rhinitis an indication for Dexamethasone?
Answer: YES"
14266,37888,Fexofenadine,allergic rhinitis,disease-protein-drug,indication,"['allergic rhinitis', 'HRH1', 'Fexofenadine']",0.5,"Question: Is allergic rhinitis an indication for Fexofenadine?
Answer: YES"
17258,83791,Acrivastine,vasomotor rhinitis,disease-protein-drug,indication,"['vasomotor rhinitis', 'HRH1', 'Acrivastine']",0.5,"Question: Is vasomotor rhinitis an indication for Acrivastine?
Answer: YES"
