drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score
14980,83790,Metronidazole,gout,disease-protein-drug,contraindication,"['gout', 'IL1RN', 'Metronidazole']",1
14980,83790,Metronidazole,gout,disease-protein-drug,contraindication,"['gout', 'ABCG2', 'Metronidazole']",1
14980,83790,Metronidazole,gout,disease-protein-drug,contraindication,"['gout', 'CARD8', 'Metronidazole']",1
14980,83790,Metronidazole,gout,disease-protein-drug,contraindication,"['gout', 'CD14', 'Metronidazole']",1
14980,83790,Metronidazole,gout,disease-protein-drug,contraindication,"['gout', 'XDH', 'Metronidazole']",1
14980,83790,Metronidazole,gout,disease-protein-drug,contraindication,"['gout', 'ALPK1', 'Metronidazole']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'LEP', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'FGF8', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'TACR3', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'OTX2', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'SOX3', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'HS6ST1', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'NR0B1', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'CGB3', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'SOX10', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'FGFR1', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'FOXA2', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'LHX4', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'WDR11', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'TAC3', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'CYP17A1', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'HESX1', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'CHD7', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'SRA1', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'SEMA3E', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'LHB', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'FSHB', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'PROK2', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'IL17RD', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'CYP19A1', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'ARNT2', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'ANOS1', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'GNRH1', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'SLC29A3', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'SOX2', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'AXL', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'KISS1R', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'POLR3B', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'FGF17', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'PRL', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'PROKR2', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'DCC', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'NSMF', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'DUSP6', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'CCDC141', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'FEZF1', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'FLRT3', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'SPRY4', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'SEMA3A', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'POLD1', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'KISS1', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'GNRHR', 'Tolazamide']",1
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'LEPR', 'Tolazamide']",1
14141,39531,Phenytoin,liver failure,disease-protein-drug,contraindication,"['liver failure', 'AKR1D1', 'Phenytoin']",1
14141,39531,Phenytoin,liver failure,disease-protein-drug,contraindication,"['liver failure', 'MPV17', 'Phenytoin']",1
14141,39531,Phenytoin,liver failure,disease-protein-drug,contraindication,"['liver failure', 'VEGFA', 'Phenytoin']",1
14141,39531,Phenytoin,liver failure,disease-protein-drug,contraindication,"['liver failure', 'F2', 'Phenytoin']",1
14141,39531,Phenytoin,liver failure,disease-protein-drug,contraindication,"['liver failure', 'ACADM', 'Phenytoin']",1
14141,39531,Phenytoin,liver failure,disease-protein-drug,contraindication,"['liver failure', 'ORM1', 'Phenytoin']",1
14275,39531,Doxorubicin,liver failure,disease-protein-drug,contraindication,"['liver failure', 'AKR1D1', 'Doxorubicin']",1
14275,39531,Doxorubicin,liver failure,disease-protein-drug,contraindication,"['liver failure', 'MPV17', 'Doxorubicin']",1
14275,39531,Doxorubicin,liver failure,disease-protein-drug,contraindication,"['liver failure', 'VEGFA', 'Doxorubicin']",1
14275,39531,Doxorubicin,liver failure,disease-protein-drug,contraindication,"['liver failure', 'F2', 'Doxorubicin']",1
14275,39531,Doxorubicin,liver failure,disease-protein-drug,contraindication,"['liver failure', 'ACADM', 'Doxorubicin']",1
14275,39531,Doxorubicin,liver failure,disease-protein-drug,contraindication,"['liver failure', 'ORM1', 'Doxorubicin']",1
15295,33592,Triamterene,acidosis disorder,disease-protein-drug,contraindication,"['acidosis disorder', 'NFE2L2', 'Triamterene']",1
15295,33592,Triamterene,acidosis disorder,disease-protein-drug,contraindication,"['acidosis disorder', 'SLC9A4', 'Triamterene']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'REN', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'NPHS2', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'AGT', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'DDIT3', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'ICAM1', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'SOD1', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'NES', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'DES', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'VIM', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'F2', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'HPSE', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'ITGB2', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'EDN1', 'Acyclovir']",1
14237,35764,Acyclovir,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'EDNRB', 'Acyclovir']",1
14999,30318,Quetiapine,autosomal recessive severe congenital neutropenia due to JAGN1 deficiency,disease-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to JAGN1 deficiency', 'JAGN1', 'Quetiapine']",1
14999,30318,Quetiapine,autosomal recessive severe congenital neutropenia due to JAGN1 deficiency,disease-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to JAGN1 deficiency', 'TCN2', 'Quetiapine']",1
14999,30318,Quetiapine,autosomal recessive severe congenital neutropenia due to JAGN1 deficiency,disease-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to JAGN1 deficiency', 'NQO2', 'Quetiapine']",1
14999,30318,Quetiapine,autosomal recessive severe congenital neutropenia due to JAGN1 deficiency,disease-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to JAGN1 deficiency', 'CSF3', 'Quetiapine']",1
14999,30318,Quetiapine,autosomal recessive severe congenital neutropenia due to JAGN1 deficiency,disease-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to JAGN1 deficiency', 'CSF2', 'Quetiapine']",1
14306,36330,Pioglitazone,hepatic porphyria,disease-protein-drug,contraindication,"['hepatic porphyria', 'ALAD', 'Pioglitazone']",1
15338,28813,Deferasirox,myelodysplastic syndrome,disease-protein-drug,contraindication,"['myelodysplastic syndrome', 'MECOM', 'Deferasirox']",1
15338,28813,Deferasirox,myelodysplastic syndrome,disease-protein-drug,contraindication,"['myelodysplastic syndrome', 'GATA2', 'Deferasirox']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'AGT', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'ADD1', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'PTGIS', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'KCNN3', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'AGTR1', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'AVP', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'VEGFA', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'RGS5', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'NOS3', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'CALY', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'CYP3A5', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'GNB3', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'NOS2', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'ATP1B1', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'ECE1', 'Cobalamin']",1
20320,36035,Cobalamin,hypertension,disease-protein-drug,contraindication,"['hypertension', 'DGUOK', 'Cobalamin']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'REN', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'GJB2', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'TGFA', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'NFKBIA', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'PCNA', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'CSMD1', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'SERPINB8', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'IL23A', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'TNIP1', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'FBXL19', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'IL12B', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'TNF', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'RNF114', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'TYK2', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'IL6', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'CSF2', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'APOE', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'REL', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'VNN1', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'VNN3', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'IFIH1', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'ZC3H12C', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'AP1S3', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'CARD14', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'DDX58', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'RUNX3', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'ZNF816', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'TNFAIP3', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'HCAR2', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'PTTG1', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'LCE3D', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'CYP2S1', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'TRAF3IP2', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'CRP', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'IL36RN', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'ERAP1', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'CP', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'STAT3', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'IL23R', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'IFNLR1', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'HLA-A', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'PPARG', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'SOD2', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'IL4', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'VNN2', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'LCE3C', 'Chlorthalidone']",1
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'HLA-E', 'Chlorthalidone']",1
