drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score,prefix
14034,33577.0,Budesonide,hypertensive disorder,disease-protein-drug,contraindication,"['hypertensive disorder', 'CYP3A5', 'Budesonide']",0.5,"Question: Is hypertensive disorder an indication for Budesonide?
Reasoning: <dpd>The disease hypertensive disorder is associated with the gene CYP3A5, which is targeted by the drug Budesonide. These connections suggest that Budesonide may be effective in treating hypertensive disorder.<dpd>
Answer: YES"
20453,29078.0,Tenidap,rheumatoid arthritis,disease-phenotype-protein-drug,indication,"['rheumatoid arthritis', 'Fever', 'IL1RN', 'Tenidap']",1.0,"Question: Is rheumatoid arthritis an indication for Tenidap?
Reasoning: <dppd>The disease rheumatoid arthritis is associated with the phenotype Fever, which in turn affects the gene IL1RN. This gene is not targeted by the drug Tenidap. These connections suggest that Tenidap may not be effective in treating rheumatoid arthritis.<dppd>
Answer: NO"
15834,31072.0,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Vomiting', 'IFNG', 'Thiopental']",1.0,"Question: Is pseudotumor cerebri an indication for Thiopental?
Reasoning: <dppd>The disease pseudotumor cerebri is associated with the phenotype Vomiting, which in turn affects the gene IFNG. This gene is not targeted by the drug Thiopental. These connections suggest that Thiopental may not be effective in treating pseudotumor cerebri.<dppd>
Answer: NO"
14158,37785.0,Indomethacin,ulcerative colitis (disease),disease-protein-drug,contraindication,"['ulcerative colitis (disease)', 'ABCB1', 'Indomethacin']",0.5,"Question: Is ulcerative colitis (disease) an indication for Indomethacin?
Reasoning: <dpd>The disease ulcerative colitis (disease) is associated with the gene ABCB1, which is targeted by the drug Indomethacin. These connections suggest that Indomethacin may be effective in treating ulcerative colitis (disease).<dpd>
Answer: YES"
14223,37706.0,Risperidone,parkinsonian disorder,disease-protein-drug,contraindication,"['parkinsonian disorder', 'DRD2', 'Risperidone']",0.5,"Question: Is parkinsonian disorder an indication for Risperidone?
Reasoning: <dpd>The disease parkinsonian disorder is associated with the gene DRD2, which is targeted by the drug Risperidone. These connections suggest that Risperidone may be effective in treating parkinsonian disorder.<dpd>
Answer: YES"
15492,35966.0,Estramustine,prostate cancer,disease-protein-drug,indication,"['prostate cancer', 'ESR1', 'Estramustine']",0.5,"Question: Is prostate cancer an indication for Estramustine?
Reasoning: <dpd>The disease prostate cancer is associated with the gene ESR1, which is targeted by the drug Estramustine. These connections suggest that Estramustine may be effective in treating prostate cancer.<dpd>
Answer: YES"
14938,29182.0,Reserpine,systemic lupus erythematosus (disease),disease-phenotype-protein-drug,contraindication,"['systemic lupus erythematosus (disease)', 'Seizure', 'ABCC2', 'Reserpine']",0.5,"Question: Is systemic lupus erythematosus (disease) an indication for Reserpine?
Reasoning: <dppd>The disease systemic lupus erythematosus (disease) is associated with the phenotype Seizure, which in turn affects the gene ABCC2. This gene is targeted by the drug Reserpine. These connections suggest that Reserpine may be effective in treating systemic lupus erythematosus (disease).<dppd>
Answer: YES"
14559,27285.0,Calcitriol,hereditary hypophosphatemic rickets,disease-protein-drug,off-label use,"['hereditary hypophosphatemic rickets', 'VDR', 'Calcitriol']",0.5,"Question: Is hereditary hypophosphatemic rickets an indication for Calcitriol?
Reasoning: <dpd>The disease hereditary hypophosphatemic rickets is associated with the gene VDR, which is targeted by the drug Calcitriol. These connections suggest that Calcitriol may be effective in treating hereditary hypophosphatemic rickets.<dpd>
Answer: YES"
17232,27648.0,Triprolidine,familial glucocorticoid deficiency,disease-phenotype-protein-drug,contraindication,"['familial glucocorticoid deficiency', 'Hyperkalemia', 'CYP17A1', 'Triprolidine']",1.0,"Question: Is familial glucocorticoid deficiency an indication for Triprolidine?
Reasoning: <dppd>The disease familial glucocorticoid deficiency is associated with the phenotype Hyperkalemia, which in turn affects the gene CYP17A1. This gene is not targeted by the drug Triprolidine. These connections suggest that Triprolidine may not be effective in treating familial glucocorticoid deficiency.<dppd>
Answer: NO"
14999,29525.0,Quetiapine,sudden cardiac arrest,disease-phenotype-protein-drug,contraindication,"['sudden cardiac arrest', 'Arrhythmia', 'OPRL1', 'Quetiapine']",1.0,"Question: Is sudden cardiac arrest an indication for Quetiapine?
Reasoning: <dppd>The disease sudden cardiac arrest is associated with the phenotype Arrhythmia, which in turn affects the gene OPRL1. This gene is not targeted by the drug Quetiapine. These connections suggest that Quetiapine may not be effective in treating sudden cardiac arrest.<dppd>
Answer: NO"
14230,33332.0,Tetracycline,tularemia,disease-phenotype-protein-drug,off-label use,"['tularemia', 'Thrombocytopenia', 'ALB', 'Tetracycline']",0.5,"Question: Is tularemia an indication for Tetracycline?
Reasoning: <dppd>The disease tularemia is associated with the phenotype Thrombocytopenia, which in turn affects the gene ALB. This gene is targeted by the drug Tetracycline. These connections suggest that Tetracycline may be effective in treating tularemia.<dppd>
Answer: YES"
20263,29352.0,Ganciclovir,cyclic hematopoiesis,disease-phenotype-protein-drug,contraindication,"['cyclic hematopoiesis', 'Lymphadenopathy', 'CTLA4', 'Ganciclovir']",1.0,"Question: Is cyclic hematopoiesis an indication for Ganciclovir?
Reasoning: <dppd>The disease cyclic hematopoiesis is associated with the phenotype Lymphadenopathy, which in turn affects the gene CTLA4. This gene is not targeted by the drug Ganciclovir. These connections suggest that Ganciclovir may not be effective in treating cyclic hematopoiesis.<dppd>
Answer: NO"
14304,27219.0,Tolbutamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Hearing impairment', 'OTOA', 'Tolbutamide']",1.0,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Reasoning: <dppd>The disease hypogonadotropic hypogonadism with or without anosmia is associated with the phenotype Hearing impairment, which in turn affects the gene OTOA. This gene is not targeted by the drug Tolbutamide. These connections suggest that Tolbutamide may not be effective in treating hypogonadotropic hypogonadism with or without anosmia.<dppd>
Answer: NO"
20431,30813.0,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Seizure', 'IL1B', 'Diiodohydroxyquinoline']",1.0,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Reasoning: <dppd>The disease Addison disease is associated with the phenotype Seizure, which in turn affects the gene IL1B. This gene is not targeted by the drug Diiodohydroxyquinoline. These connections suggest that Diiodohydroxyquinoline may not be effective in treating Addison disease.<dppd>
Answer: NO"
14304,27219.0,Tolbutamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'GRIK1', 'Tolbutamide']",1.0,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Reasoning: <dppd>The disease hypogonadotropic hypogonadism with or without anosmia is associated with the phenotype Seizure, which in turn affects the gene GRIK1. This gene is not targeted by the drug Tolbutamide. These connections suggest that Tolbutamide may not be effective in treating hypogonadotropic hypogonadism with or without anosmia.<dppd>
Answer: NO"
14323,31912.0,Aripiprazole,autism susceptibility 1,disease-protein-drug,indication,"['autism susceptibility 1', 'HTR5A', 'Aripiprazole']",0.5,"Question: Is autism susceptibility 1 an indication for Aripiprazole?
Reasoning: <dpd>The disease autism susceptibility 1 is associated with the gene HTR5A, which is targeted by the drug Aripiprazole. These connections suggest that Aripiprazole may be effective in treating autism susceptibility 1.<dpd>
Answer: YES"
14943,29646.0,Levonorgestrel,hepatocellular carcinoma,disease-phenotype-protein-drug,contraindication,"['hepatocellular carcinoma', 'Elevated hepatic transaminase', 'SC5D', 'Levonorgestrel']",1.0,"Question: Is hepatocellular carcinoma an indication for Levonorgestrel?
Reasoning: <dppd>The disease hepatocellular carcinoma is associated with the phenotype Elevated hepatic transaminase, which in turn affects the gene SC5D. This gene is not targeted by the drug Levonorgestrel. These connections suggest that Levonorgestrel may not be effective in treating hepatocellular carcinoma.<dppd>
Answer: NO"
14786,32629.0,Lansoprazole,familial intrahepatic cholestasis,disease-phenotype-protein-drug,contraindication,"['familial intrahepatic cholestasis', 'Hepatomegaly', 'CYP1A1', 'Lansoprazole']",0.5,"Question: Is familial intrahepatic cholestasis an indication for Lansoprazole?
Reasoning: <dppd>The disease familial intrahepatic cholestasis is associated with the phenotype Hepatomegaly, which in turn affects the gene CYP1A1. This gene is targeted by the drug Lansoprazole. These connections suggest that Lansoprazole may be effective in treating familial intrahepatic cholestasis.<dppd>
Answer: YES"
14490,31502.0,Zinc chloride,Wilson disease,disease-phenotype-protein-drug,contraindication,"['Wilson disease', 'Increased body weight', 'APP', 'Zinc chloride']",0.5,"Question: Is Wilson disease an indication for Zinc chloride?
Reasoning: <dppd>The disease Wilson disease is associated with the phenotype Increased body weight, which in turn affects the gene APP. This gene is targeted by the drug Zinc chloride. These connections suggest that Zinc chloride may be effective in treating Wilson disease.<dppd>
Answer: YES"
14190,31380.0,Fluorouracil,diffuse gastric adenocarcinoma,disease-protein-drug,indication,"['diffuse gastric adenocarcinoma', 'TYMP', 'Fluorouracil']",0.5,"Question: Is diffuse gastric adenocarcinoma an indication for Fluorouracil?
Reasoning: <dpd>The disease diffuse gastric adenocarcinoma is associated with the gene TYMP, which is targeted by the drug Fluorouracil. These connections suggest that Fluorouracil may be effective in treating diffuse gastric adenocarcinoma.<dpd>
Answer: YES"
14249,28714.0,Pseudoephedrine,cystic fibrosis,disease-phenotype-protein-drug,contraindication,"['cystic fibrosis', 'Hepatomegaly', 'ALB', 'Pseudoephedrine']",0.5,"Question: Is cystic fibrosis an indication for Pseudoephedrine?
Reasoning: <dppd>The disease cystic fibrosis is associated with the phenotype Hepatomegaly, which in turn affects the gene ALB. This gene is targeted by the drug Pseudoephedrine. These connections suggest that Pseudoephedrine may be effective in treating cystic fibrosis.<dppd>
Answer: YES"
15148,35641.0,Escitalopram,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'ABCB1', 'Escitalopram']",0.5,"Question: Is epilepsy an indication for Escitalopram?
Reasoning: <dpd>The disease epilepsy is associated with the gene ABCB1, which is targeted by the drug Escitalopram. These connections suggest that Escitalopram may be effective in treating epilepsy.<dpd>
Answer: YES"
15613,31116.0,Ceritinib,lung cancer,disease-protein-drug,indication,"['lung cancer', 'ABCB1', 'Ceritinib']",0.5,"Question: Is lung cancer an indication for Ceritinib?
Reasoning: <dpd>The disease lung cancer is associated with the gene ABCB1, which is targeted by the drug Ceritinib. These connections suggest that Ceritinib may be effective in treating lung cancer.<dpd>
Answer: YES"
14134,37703.0,Nelfinavir,neurotic disorder,disease-protein-drug,contraindication,"['neurotic disorder', 'ABCB1', 'Nelfinavir']",0.5,"Question: Is neurotic disorder an indication for Nelfinavir?
Reasoning: <dpd>The disease neurotic disorder is associated with the gene ABCB1, which is targeted by the drug Nelfinavir. These connections suggest that Nelfinavir may be effective in treating neurotic disorder.<dpd>
Answer: YES"
20431,30813.0,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Seizure', 'KMT2E', 'Diiodohydroxyquinoline']",1.0,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Reasoning: <dppd>The disease Addison disease is associated with the phenotype Seizure, which in turn affects the gene KMT2E. This gene is not targeted by the drug Diiodohydroxyquinoline. These connections suggest that Diiodohydroxyquinoline may not be effective in treating Addison disease.<dppd>
Answer: NO"
17305,28313.0,Protriptyline,schizophrenia,disease-protein-drug,contraindication,"['schizophrenia', 'ABCB1', 'Protriptyline']",0.5,"Question: Is schizophrenia an indication for Protriptyline?
Reasoning: <dpd>The disease schizophrenia is associated with the gene ABCB1, which is targeted by the drug Protriptyline. These connections suggest that Protriptyline may be effective in treating schizophrenia.<dpd>
Answer: YES"
19207,29113.0,Carbidopa,diabetic ketoacidosis,disease-phenotype-protein-drug,contraindication,"['diabetic ketoacidosis', 'Insulin resistance', 'PPARG', 'Carbidopa']",1.0,"Question: Is diabetic ketoacidosis an indication for Carbidopa?
Reasoning: <dppd>The disease diabetic ketoacidosis is associated with the phenotype Insulin resistance, which in turn affects the gene PPARG. This gene is not targeted by the drug Carbidopa. These connections suggest that Carbidopa may not be effective in treating diabetic ketoacidosis.<dppd>
Answer: NO"
20431,30813.0,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Seizure', 'SLC5A6', 'Diiodohydroxyquinoline']",1.0,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Reasoning: <dppd>The disease Addison disease is associated with the phenotype Seizure, which in turn affects the gene SLC5A6. This gene is not targeted by the drug Diiodohydroxyquinoline. These connections suggest that Diiodohydroxyquinoline may not be effective in treating Addison disease.<dppd>
Answer: NO"
14943,29646.0,Levonorgestrel,hepatocellular carcinoma,disease-phenotype-protein-drug,contraindication,"['hepatocellular carcinoma', 'Thrombocytopenia', 'ITGA2B', 'Levonorgestrel']",1.0,"Question: Is hepatocellular carcinoma an indication for Levonorgestrel?
Reasoning: <dppd>The disease hepatocellular carcinoma is associated with the phenotype Thrombocytopenia, which in turn affects the gene ITGA2B. This gene is not targeted by the drug Levonorgestrel. These connections suggest that Levonorgestrel may not be effective in treating hepatocellular carcinoma.<dppd>
Answer: NO"
14993,28714.0,Phenobarbital,cystic fibrosis,disease-phenotype-protein-drug,contraindication,"['cystic fibrosis', 'Male infertility', 'CYP1A1', 'Phenobarbital']",0.5,"Question: Is cystic fibrosis an indication for Phenobarbital?
Reasoning: <dppd>The disease cystic fibrosis is associated with the phenotype Male infertility, which in turn affects the gene CYP1A1. This gene is targeted by the drug Phenobarbital. These connections suggest that Phenobarbital may be effective in treating cystic fibrosis.<dppd>
Answer: YES"
15002,37659.0,Sunitinib,heart failure,disease-protein-drug,contraindication,"['heart failure', 'PDGFRA', 'Sunitinib']",0.5,"Question: Is heart failure an indication for Sunitinib?
Reasoning: <dpd>The disease heart failure is associated with the gene PDGFRA, which is targeted by the drug Sunitinib. These connections suggest that Sunitinib may be effective in treating heart failure.<dpd>
Answer: YES"
17232,27648.0,Triprolidine,familial glucocorticoid deficiency,disease-phenotype-protein-drug,contraindication,"['familial glucocorticoid deficiency', 'Hyponatremia', 'OXT', 'Triprolidine']",1.0,"Question: Is familial glucocorticoid deficiency an indication for Triprolidine?
Reasoning: <dppd>The disease familial glucocorticoid deficiency is associated with the phenotype Hyponatremia, which in turn affects the gene OXT. This gene is not targeted by the drug Triprolidine. These connections suggest that Triprolidine may not be effective in treating familial glucocorticoid deficiency.<dppd>
Answer: NO"
14952,83998.0,Haloperidol,lingual-facial-buccal dyskinesia,disease-protein-drug,contraindication,"['lingual-facial-buccal dyskinesia', 'DRD2', 'Haloperidol']",0.5,"Question: Is lingual-facial-buccal dyskinesia an indication for Haloperidol?
Reasoning: <dpd>The disease lingual-facial-buccal dyskinesia is associated with the gene DRD2, which is targeted by the drug Haloperidol. These connections suggest that Haloperidol may be effective in treating lingual-facial-buccal dyskinesia.<dpd>
Answer: YES"
14973,30813.0,Mifepristone,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Vomiting', 'ABCB1', 'Mifepristone']",0.5,"Question: Is Addison disease an indication for Mifepristone?
Reasoning: <dppd>The disease Addison disease is associated with the phenotype Vomiting, which in turn affects the gene ABCB1. This gene is targeted by the drug Mifepristone. These connections suggest that Mifepristone may be effective in treating Addison disease.<dppd>
Answer: YES"
16855,33572.0,Methylphenidate,psychotic disorder,disease-phenotype-protein-drug,contraindication,"['psychotic disorder', 'Behavioral abnormality', 'BCORL1', 'Methylphenidate']",1.0,"Question: Is psychotic disorder an indication for Methylphenidate?
Reasoning: <dppd>The disease psychotic disorder is associated with the phenotype Behavioral abnormality, which in turn affects the gene BCORL1. This gene is not targeted by the drug Methylphenidate. These connections suggest that Methylphenidate may not be effective in treating psychotic disorder.<dppd>
Answer: NO"
14476,35966.0,Testosterone cypionate,prostate cancer,disease-protein-drug,contraindication,"['prostate cancer', 'CYP2C19', 'Testosterone cypionate']",0.5,"Question: Is prostate cancer an indication for Testosterone cypionate?
Reasoning: <dpd>The disease prostate cancer is associated with the gene CYP2C19, which is targeted by the drug Testosterone cypionate. These connections suggest that Testosterone cypionate may be effective in treating prostate cancer.<dpd>
Answer: YES"
14987,83898.0,Fluvastatin,obsolete familial combined hyperlipidemia,disease-protein-drug,indication,"['obsolete familial combined hyperlipidemia', 'HMGCR', 'Fluvastatin']",0.5,"Question: Is obsolete familial combined hyperlipidemia an indication for Fluvastatin?
Reasoning: <dpd>The disease obsolete familial combined hyperlipidemia is associated with the gene HMGCR, which is targeted by the drug Fluvastatin. These connections suggest that Fluvastatin may be effective in treating obsolete familial combined hyperlipidemia.<dpd>
Answer: YES"
14814,35738.0,Chlorotrianisene,endometrial carcinoma (disease),disease-protein-drug,contraindication,"['endometrial carcinoma (disease)', 'ESR1', 'Chlorotrianisene']",0.5,"Question: Is endometrial carcinoma (disease) an indication for Chlorotrianisene?
Reasoning: <dpd>The disease endometrial carcinoma (disease) is associated with the gene ESR1, which is targeted by the drug Chlorotrianisene. These connections suggest that Chlorotrianisene may be effective in treating endometrial carcinoma (disease).<dpd>
Answer: YES"
14171,27648.0,Meperidine,familial glucocorticoid deficiency,disease-phenotype-protein-drug,contraindication,"['familial glucocorticoid deficiency', 'Vomiting', 'ABCB1', 'Meperidine']",0.5,"Question: Is familial glucocorticoid deficiency an indication for Meperidine?
Reasoning: <dppd>The disease familial glucocorticoid deficiency is associated with the phenotype Vomiting, which in turn affects the gene ABCB1. This gene is targeted by the drug Meperidine. These connections suggest that Meperidine may be effective in treating familial glucocorticoid deficiency.<dppd>
Answer: YES"
14304,27219.0,Tolbutamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'OXT', 'Tolbutamide']",1.0,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Reasoning: <dppd>The disease hypogonadotropic hypogonadism with or without anosmia is associated with the phenotype Seizure, which in turn affects the gene OXT. This gene is not targeted by the drug Tolbutamide. These connections suggest that Tolbutamide may not be effective in treating hypogonadotropic hypogonadism with or without anosmia.<dppd>
Answer: NO"
20431,30813.0,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Seizure', 'FOS', 'Diiodohydroxyquinoline']",1.0,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Reasoning: <dppd>The disease Addison disease is associated with the phenotype Seizure, which in turn affects the gene FOS. This gene is not targeted by the drug Diiodohydroxyquinoline. These connections suggest that Diiodohydroxyquinoline may not be effective in treating Addison disease.<dppd>
Answer: NO"
14882,35895.0,Linezolid,small intestine cancer,disease-protein-drug,contraindication,"['small intestine cancer', 'MAOB', 'Linezolid']",0.5,"Question: Is small intestine cancer an indication for Linezolid?
Reasoning: <dpd>The disease small intestine cancer is associated with the gene MAOB, which is targeted by the drug Linezolid. These connections suggest that Linezolid may be effective in treating small intestine cancer.<dpd>
Answer: YES"
14999,29525.0,Quetiapine,sudden cardiac arrest,disease-phenotype-protein-drug,contraindication,"['sudden cardiac arrest', 'Arrhythmia', 'KCNJ2', 'Quetiapine']",1.0,"Question: Is sudden cardiac arrest an indication for Quetiapine?
Reasoning: <dppd>The disease sudden cardiac arrest is associated with the phenotype Arrhythmia, which in turn affects the gene KCNJ2. This gene is not targeted by the drug Quetiapine. These connections suggest that Quetiapine may not be effective in treating sudden cardiac arrest.<dppd>
Answer: NO"
15012,35651.0,Temsirolimus,B-cell neoplasm,disease-protein-drug,indication,"['B-cell neoplasm', 'MTOR', 'Temsirolimus']",0.5,"Question: Is B-cell neoplasm an indication for Temsirolimus?
Reasoning: <dpd>The disease B-cell neoplasm is associated with the gene MTOR, which is targeted by the drug Temsirolimus. These connections suggest that Temsirolimus may be effective in treating B-cell neoplasm.<dpd>
Answer: YES"
15119,33575.0,Tranylcypromine,diabetes mellitus (disease),disease-protein-drug,contraindication,"['diabetes mellitus (disease)', 'CYP1A2', 'Tranylcypromine']",0.5,"Question: Is diabetes mellitus (disease) an indication for Tranylcypromine?
Reasoning: <dpd>The disease diabetes mellitus (disease) is associated with the gene CYP1A2, which is targeted by the drug Tranylcypromine. These connections suggest that Tranylcypromine may be effective in treating diabetes mellitus (disease).<dpd>
Answer: YES"
14304,27219.0,Tolbutamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'ALKBH8', 'Tolbutamide']",1.0,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Reasoning: <dppd>The disease hypogonadotropic hypogonadism with or without anosmia is associated with the phenotype Seizure, which in turn affects the gene ALKBH8. This gene is not targeted by the drug Tolbutamide. These connections suggest that Tolbutamide may not be effective in treating hypogonadotropic hypogonadism with or without anosmia.<dppd>
Answer: NO"
14943,29646.0,Levonorgestrel,hepatocellular carcinoma,disease-phenotype-protein-drug,contraindication,"['hepatocellular carcinoma', 'Thrombocytopenia', 'PTPRJ', 'Levonorgestrel']",1.0,"Question: Is hepatocellular carcinoma an indication for Levonorgestrel?
Reasoning: <dppd>The disease hepatocellular carcinoma is associated with the phenotype Thrombocytopenia, which in turn affects the gene PTPRJ. This gene is not targeted by the drug Levonorgestrel. These connections suggest that Levonorgestrel may not be effective in treating hepatocellular carcinoma.<dppd>
Answer: NO"
14304,27219.0,Tolbutamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Hearing impairment', 'SMAD4', 'Tolbutamide']",1.0,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Reasoning: <dppd>The disease hypogonadotropic hypogonadism with or without anosmia is associated with the phenotype Hearing impairment, which in turn affects the gene SMAD4. This gene is not targeted by the drug Tolbutamide. These connections suggest that Tolbutamide may not be effective in treating hypogonadotropic hypogonadism with or without anosmia.<dppd>
Answer: NO"
15834,31072.0,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Allergy', 'COMMD1', 'Thiopental']",1.0,"Question: Is pseudotumor cerebri an indication for Thiopental?
Reasoning: <dppd>The disease pseudotumor cerebri is associated with the phenotype Allergy, which in turn affects the gene COMMD1. This gene is not targeted by the drug Thiopental. These connections suggest that Thiopental may not be effective in treating pseudotumor cerebri.<dppd>
Answer: NO"
14685,37152.0,Progesterone,familial ovarian cancer,disease-protein-drug,contraindication,"['familial ovarian cancer', 'ESR1', 'Progesterone']",0.5,"Question: Is familial ovarian cancer an indication for Progesterone?
Reasoning: <dpd>The disease familial ovarian cancer is associated with the gene ESR1, which is targeted by the drug Progesterone. These connections suggest that Progesterone may be effective in treating familial ovarian cancer.<dpd>
Answer: YES"
