drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score,prefix
15210.0,27503.0,Mepyramine,catecholaminergic polymorphic ventricular tachycardia,disease-phenotype-protein-drug,contraindication,"['catecholaminergic polymorphic ventricular tachycardia', 'Bradycardia', 'CYP2D6', 'Mepyramine']",0.5,"Question: Is catecholaminergic polymorphic ventricular tachycardia an indication for Mepyramine?
Answer: NO"
15666.0,29078.0,Baricitinib,rheumatoid arthritis,disease-protein-drug,indication,"['rheumatoid arthritis', 'ABCB1', 'Baricitinib']",0.5,"Question: Is rheumatoid arthritis an indication for Baricitinib?
Answer: YES"
15858.0,31384.0,Migalastat,Fabry disease,disease-protein-drug,indication,"['Fabry disease', 'GLA', 'Migalastat']",0.5,"Question: Is Fabry disease an indication for Migalastat?
Answer: YES"
14481.0,31618.0,Estradiol cypionate,congenital central hypoventilation syndrome,disease-phenotype-protein-drug,contraindication,"['congenital central hypoventilation syndrome', 'Seizure', 'CHRNA4', 'Estradiol cypionate']",0.5,"Question: Is congenital central hypoventilation syndrome an indication for Estradiol cypionate?
Answer: NO"
15507.0,35739.0,Mestranol,uterine corpus cancer,disease-protein-drug,contraindication,"['uterine corpus cancer', 'ESR1', 'Mestranol']",0.5,"Question: Is uterine corpus cancer an indication for Mestranol?
Answer: NO"
14343.0,35764.0,Sulfamerazine,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'ALB', 'Sulfamerazine']",0.5,"Question: Is kidney disease an indication for Sulfamerazine?
Answer: NO"
15117.0,38242.0,Trimipramine,bipolar disorder,disease-protein-drug,contraindication,"['bipolar disorder', 'DRD5', 'Trimipramine']",0.5,"Question: Is bipolar disorder an indication for Trimipramine?
Answer: NO"
15444.0,27326.0,Toremifene,long QT syndrome,disease-phenotype-protein-drug,contraindication,"['long QT syndrome', 'Bradycardia', 'CYP1A1', 'Toremifene']",0.5,"Question: Is long QT syndrome an indication for Toremifene?
Answer: NO"
16063.0,30035.0,Scopolamine,substance abuse/dependence,disease-protein-drug,contraindication,"['substance abuse/dependence', 'ABCB1', 'Scopolamine']",0.5,"Question: Is substance abuse/dependence an indication for Scopolamine?
Answer: NO"
15538.0,28313.0,Fluspirilene,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'DRD2', 'Fluspirilene']",0.5,"Question: Is schizophrenia an indication for Fluspirilene?
Answer: YES"
14424.0,31650.0,Methylene blue,myasthenia gravis,disease-phenotype-protein-drug,contraindication,"['myasthenia gravis', 'Seizure', 'NOS1', 'Methylene blue']",0.5,"Question: Is myasthenia gravis an indication for Methylene blue?
Answer: NO"
14990.0,32384.0,Chlorpheniramine,adrenal insufficiency,disease-phenotype-protein-drug,contraindication,"['adrenal insufficiency', 'Seizure', 'SLC6A2', 'Chlorpheniramine']",0.5,"Question: Is adrenal insufficiency an indication for Chlorpheniramine?
Answer: NO"
14194.0,31756.0,Methotrexate,urinary bladder cancer,disease-protein-drug,off-label use,"['urinary bladder cancer', 'MTHFR', 'Methotrexate']",0.5,"Question: Is urinary bladder cancer an indication for Methotrexate?
Answer: NO"
14320.0,29113.0,Dexamethasone,diabetic ketoacidosis,disease-phenotype-protein-drug,contraindication,"['diabetic ketoacidosis', 'Insulin resistance', 'HSD11B1', 'Dexamethasone']",0.5,"Question: Is diabetic ketoacidosis an indication for Dexamethasone?
Answer: NO"
15912.0,28921.0,Arginine,sickle cell anemia,disease-phenotype-protein-drug,contraindication,"['sickle cell anemia', 'Hepatomegaly', 'NOS3', 'Arginine']",0.5,"Question: Is sickle cell anemia an indication for Arginine?
Answer: NO"
14704.0,37171.0,Calcifediol,nephrolithiasis,disease-protein-drug,contraindication,"['nephrolithiasis', 'CYP24A1', 'Calcifediol']",0.5,"Question: Is nephrolithiasis an indication for Calcifediol?
Answer: NO"
14979.0,27933.0,Zonisamide,anxiety disorder,disease-protein-drug,contraindication,"['anxiety disorder', 'MAOB', 'Zonisamide']",0.5,"Question: Is anxiety disorder an indication for Zonisamide?
Answer: NO"
14990.0,27361.0,Chlorpheniramine,hemophilia,disease-phenotype-protein-drug,contraindication,"['hemophilia', 'Seizure', 'SLC6A2', 'Chlorpheniramine']",0.5,"Question: Is hemophilia an indication for Chlorpheniramine?
Answer: NO"
,,,,,,,,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Answer: NO"
14483.0,83760.0,Estradiol valerate,dysthymic disorder,disease-protein-drug,contraindication,"['dysthymic disorder', 'ABCB1', 'Estradiol valerate']",0.5,"Question: Is dysthymic disorder an indication for Estradiol valerate?
Answer: NO"
17319.0,36187.0,Papaverine,coronary artery disease,disease-protein-drug,contraindication,"['coronary artery disease', 'PDE4B', 'Papaverine']",0.5,"Question: Is coronary artery disease an indication for Papaverine?
Answer: NO"
17831.0,32772.0,Lithium carbonate,central diabetes insipidus,disease-phenotype-protein-drug,contraindication,"['central diabetes insipidus', 'Seizure', 'IMPA1', 'Lithium carbonate']",0.5,"Question: Is central diabetes insipidus an indication for Lithium carbonate?
Answer: NO"
14792.0,83781.0,Paclitaxel,intrinsic asthma,disease-protein-drug,contraindication,"['intrinsic asthma', 'BCL2', 'Paclitaxel']",0.5,"Question: Is intrinsic asthma an indication for Paclitaxel?
Answer: NO"
,,,,,,,,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Answer: NO"
15876.0,28158.0,Mesalazine,inflammatory bowel disease,disease-protein-drug,indication,"['inflammatory bowel disease', 'MPO', 'Mesalazine']",0.5,"Question: Is inflammatory bowel disease an indication for Mesalazine?
Answer: YES"
15098.0,28780.0,Promazine,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Seizure', 'DRD2', 'Promazine']",0.5,"Question: Is Alzheimer disease an indication for Promazine?
Answer: NO"
14203.0,83819.0,Medroxyprogesterone acetate,malignant dysgerminomatous germ cell tumor of ovary,disease-protein-drug,contraindication,"['malignant dysgerminomatous germ cell tumor of ovary', 'ESR1', 'Medroxyprogesterone acetate']",0.5,"Question: Is malignant dysgerminomatous germ cell tumor of ovary an indication for Medroxyprogesterone acetate?
Answer: NO"
,,,,,,,,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Answer: NO"
15299.0,27292.0,Trimethoprim,glycogen storage disease,disease-phenotype-protein-drug,contraindication,"['glycogen storage disease', 'Splenomegaly', 'CYP1A2', 'Trimethoprim']",0.5,"Question: Is glycogen storage disease an indication for Trimethoprim?
Answer: NO"
14559.0,33656.0,Calcitriol,hypercalcemia disease,disease-phenotype-protein-drug,indication,"['hypercalcemia disease', 'Infantile hypercalcemia', 'CYP24A1', 'Calcitriol']",0.5,"Question: Is hypercalcemia disease an indication for Calcitriol?
Answer: YES"
14527.0,36794.0,Fluoxymesterone,ovarian adenocarcinoma,disease-protein-drug,contraindication,"['ovarian adenocarcinoma', 'ESR1', 'Fluoxymesterone']",0.5,"Question: Is ovarian adenocarcinoma an indication for Fluoxymesterone?
Answer: NO"
15126.0,28473.0,Donepezil,Pick disease,disease-protein-drug,indication,"['Pick disease', 'BCHE', 'Donepezil']",0.5,"Question: Is Pick disease an indication for Donepezil?
Answer: YES"
14019.0,33453.0,Betamethasone,Kallmann syndrome,disease-protein-drug,contraindication,"['Kallmann syndrome', 'CYP19A1', 'Betamethasone']",0.5,"Question: Is Kallmann syndrome an indication for Betamethasone?
Answer: NO"
14707.0,38641.0,Ferrous sulfate anhydrous,hereditary hemochromatosis,disease-protein-drug,contraindication,"['hereditary hemochromatosis', 'TFR2', 'Ferrous sulfate anhydrous']",0.5,"Question: Is hereditary hemochromatosis an indication for Ferrous sulfate anhydrous?
Answer: NO"
17337.0,30035.0,Droperidol,substance abuse/dependence,disease-protein-drug,contraindication,"['substance abuse/dependence', 'DRD2', 'Droperidol']",0.5,"Question: Is substance abuse/dependence an indication for Droperidol?
Answer: NO"
15165.0,27326.0,Methotrimeprazine,long QT syndrome,disease-phenotype-protein-drug,contraindication,"['long QT syndrome', 'Tachycardia', 'DRD2', 'Methotrimeprazine']",0.5,"Question: Is long QT syndrome an indication for Methotrimeprazine?
Answer: NO"
15025.0,36104.0,Cabazitaxel,neutropenia,disease-protein-drug,contraindication,"['neutropenia', 'ABCB1', 'Cabazitaxel']",0.5,"Question: Is neutropenia an indication for Cabazitaxel?
Answer: NO"
,,,,,,,,"Question: Is hepatocellular carcinoma an indication for Levonorgestrel?
Answer: NO"
14320.0,30654.0,Dexamethasone,acute lymphoblastic/lymphocytic leukemia,disease-protein-drug,indication,"['acute lymphoblastic/lymphocytic leukemia', 'ABCG2', 'Dexamethasone']",0.5,"Question: Is acute lymphoblastic/lymphocytic leukemia an indication for Dexamethasone?
Answer: YES"
14950.0,33575.0,Loratadine,diabetes mellitus (disease),disease-protein-drug,contraindication,"['diabetes mellitus (disease)', 'CYP1A2', 'Loratadine']",0.5,"Question: Is diabetes mellitus (disease) an indication for Loratadine?
Answer: NO"
15210.0,28158.0,Mepyramine,inflammatory bowel disease,disease-protein-drug,contraindication,"['inflammatory bowel disease', 'SLC22A4', 'Mepyramine']",0.5,"Question: Is inflammatory bowel disease an indication for Mepyramine?
Answer: NO"
14246.0,35764.0,Oxazepam,kidney disease,disease-protein-drug,contraindication,"['kidney disease', 'ALB', 'Oxazepam']",0.5,"Question: Is kidney disease an indication for Oxazepam?
Answer: NO"
14182.0,83911.0,Oxycodone,Reye syndrome,disease-protein-drug,contraindication,"['Reye syndrome', 'CYP2D6', 'Oxycodone']",0.5,"Question: Is Reye syndrome an indication for Oxycodone?
Answer: NO"
14411.0,30654.0,Ibrutinib,acute lymphoblastic/lymphocytic leukemia,disease-protein-drug,indication,"['acute lymphoblastic/lymphocytic leukemia', 'BTK', 'Ibrutinib']",0.5,"Question: Is acute lymphoblastic/lymphocytic leukemia an indication for Ibrutinib?
Answer: YES"
14202.0,33534.0,Labetalol,pediatric systemic lupus erythematosus,disease-phenotype-protein-drug,contraindication,"['pediatric systemic lupus erythematosus', 'Thrombocytopenia', 'ALB', 'Labetalol']",0.5,"Question: Is pediatric systemic lupus erythematosus an indication for Labetalol?
Answer: NO"
,,,,,,,,"Question: Is diabetic ketoacidosis an indication for Dimenhydrinate?
Answer: NO"
14249.0,31650.0,Pseudoephedrine,myasthenia gravis,disease-phenotype-protein-drug,contraindication,"['myasthenia gravis', 'Seizure', 'FOS', 'Pseudoephedrine']",0.5,"Question: Is myasthenia gravis an indication for Pseudoephedrine?
Answer: NO"
14477.0,37152.0,Testosterone enanthate,familial ovarian cancer,disease-protein-drug,contraindication,"['familial ovarian cancer', 'ESR1', 'Testosterone enanthate']",0.5,"Question: Is familial ovarian cancer an indication for Testosterone enanthate?
Answer: NO"
,,,,,,,,"Question: Is hepatocellular carcinoma an indication for Levonorgestrel?
Answer: NO"
14424.0,33440.0,Methylene blue,thrombocytopenic purpura,disease-phenotype-protein-drug,contraindication,"['thrombocytopenic purpura', 'Thrombocytopenia', 'ALB', 'Methylene blue']",0.5,"Question: Is thrombocytopenic purpura an indication for Methylene blue?
Answer: NO"
14270.0,33598.0,Ethinylestradiol,stroke disorder,disease-protein-drug,contraindication,"['stroke disorder', 'ALB', 'Ethinylestradiol']",0.5,"Question: Is stroke disorder an indication for Ethinylestradiol?
Answer: NO"
14483.0,31618.0,Estradiol valerate,congenital central hypoventilation syndrome,disease-phenotype-protein-drug,contraindication,"['congenital central hypoventilation syndrome', 'Seizure', 'CHRNA4', 'Estradiol valerate']",0.5,"Question: Is congenital central hypoventilation syndrome an indication for Estradiol valerate?
Answer: NO"
14023.0,39540.0,Triamcinolone,angioedema,disease-phenotype-protein-drug,indication,"['angioedema', 'Edema', 'PTGS2', 'Triamcinolone']",0.5,"Question: Is angioedema an indication for Triamcinolone?
Answer: YES"
14042.0,35641.0,Hydrocortisone acetate,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'ABCB1', 'Hydrocortisone acetate']",0.5,"Question: Is epilepsy an indication for Hydrocortisone acetate?
Answer: NO"
14182.0,30813.0,Oxycodone,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Seizure', 'OPRM1', 'Oxycodone']",0.5,"Question: Is Addison disease an indication for Oxycodone?
Answer: NO"
,,,,,,,,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Answer: NO"
14132.0,83760.0,Pyridoxine,dysthymic disorder,disease-protein-drug,contraindication,"['dysthymic disorder', 'ALB', 'Pyridoxine']",0.5,"Question: Is dysthymic disorder an indication for Pyridoxine?
Answer: NO"
14207.0,37659.0,Imatinib,heart failure,disease-protein-drug,contraindication,"['heart failure', 'PDGFRA', 'Imatinib']",0.5,"Question: Is heart failure an indication for Imatinib?
Answer: NO"
14836.0,33605.0,Ramipril,hypotensive disorder,disease-protein-drug,contraindication,"['hypotensive disorder', 'ACE', 'Ramipril']",0.5,"Question: Is hypotensive disorder an indication for Ramipril?
Answer: NO"
14560.0,35966.0,Ergocalciferol,prostate cancer,disease-protein-drug,contraindication,"['prostate cancer', 'VDR', 'Ergocalciferol']",0.5,"Question: Is prostate cancer an indication for Ergocalciferol?
Answer: NO"
14216.0,31033.0,Warfarin,benign recurrent intrahepatic cholestasis,disease-phenotype-protein-drug,contraindication,"['benign recurrent intrahepatic cholestasis', 'Hepatomegaly', 'NR1I2', 'Warfarin']",0.5,"Question: Is benign recurrent intrahepatic cholestasis an indication for Warfarin?
Answer: NO"
14131.0,31502.0,Icosapent,Wilson disease,disease-phenotype-protein-drug,contraindication,"['Wilson disease', 'Increased body weight', 'PPARD', 'Icosapent']",0.5,"Question: Is Wilson disease an indication for Icosapent?
Answer: NO"
14841.0,33454.0,Triflupromazine,neuroleptic malignant syndrome,disease-phenotype-protein-drug,contraindication,"['neuroleptic malignant syndrome', 'Tachycardia', 'DRD2', 'Triflupromazine']",0.5,"Question: Is neuroleptic malignant syndrome an indication for Triflupromazine?
Answer: NO"
20157.0,83779.0,Guaifenesin,schizoaffective disorder,disease-protein-drug,contraindication,"['schizoaffective disorder', 'GRIN1', 'Guaifenesin']",0.5,"Question: Is schizoaffective disorder an indication for Guaifenesin?
Answer: NO"
15507.0,30827.0,Mestranol,endometrial cancer,disease-protein-drug,contraindication,"['endometrial cancer', 'ESR1', 'Mestranol']",0.5,"Question: Is endometrial cancer an indication for Mestranol?
Answer: NO"
14685.0,33534.0,Progesterone,pediatric systemic lupus erythematosus,disease-phenotype-protein-drug,contraindication,"['pediatric systemic lupus erythematosus', 'Seizure', 'OPRK1', 'Progesterone']",0.5,"Question: Is pediatric systemic lupus erythematosus an indication for Progesterone?
Answer: NO"
16589.0,33598.0,Alteplase,stroke disorder,disease-protein-drug,indication,"['stroke disorder', 'FGA', 'Alteplase']",0.5,"Question: Is stroke disorder an indication for Alteplase?
Answer: YES"
,,,,,,,,"Question: Is cyclic hematopoiesis an indication for Ganciclovir?
Answer: NO"
14141.0,29182.0,Phenytoin,systemic lupus erythematosus (disease),disease-phenotype-protein-drug,contraindication,"['systemic lupus erythematosus (disease)', 'Thrombocytopenia', 'ALB', 'Phenytoin']",0.5,"Question: Is systemic lupus erythematosus (disease) an indication for Phenytoin?
Answer: NO"
14176.0,38242.0,Fluoxetine,bipolar disorder,disease-protein-drug,indication,"['bipolar disorder', 'CHRNA2', 'Fluoxetine']",0.5,"Question: Is bipolar disorder an indication for Fluoxetine?
Answer: YES"
14583.0,27326.0,Solifenacin,long QT syndrome,disease-phenotype-protein-drug,contraindication,"['long QT syndrome', 'Bradycardia', 'CYP1A1', 'Solifenacin']",0.5,"Question: Is long QT syndrome an indication for Solifenacin?
Answer: NO"
15146.0,27933.0,Nefazodone,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'ABCB1', 'Nefazodone']",0.5,"Question: Is anxiety disorder an indication for Nefazodone?
Answer: YES"
14281.0,83751.0,Ketoconazole,torsades de pointes,disease-protein-drug,contraindication,"['torsades de pointes', 'CYP3A4', 'Ketoconazole']",0.5,"Question: Is torsades de pointes an indication for Ketoconazole?
Answer: NO"
14030.0,32132.0,Prednisolone,citrullinemia,disease-phenotype-protein-drug,contraindication,"['citrullinemia', 'Hepatomegaly', 'ALB', 'Prednisolone']",0.5,"Question: Is citrullinemia an indication for Prednisolone?
Answer: NO"
15467.0,35958.0,Ethynodiol diacetate,hemoglobinopathy,disease-protein-drug,contraindication,"['hemoglobinopathy', 'ESR1', 'Ethynodiol diacetate']",0.5,"Question: Is hemoglobinopathy an indication for Ethynodiol diacetate?
Answer: NO"
14054.0,31033.0,Vitamin E,benign recurrent intrahepatic cholestasis,disease-phenotype-protein-drug,indication,"['benign recurrent intrahepatic cholestasis', 'Hepatomegaly', 'NR1I2', 'Vitamin E']",0.5,"Question: Is benign recurrent intrahepatic cholestasis an indication for Vitamin E?
Answer: YES"
20146.0,28542.0,Magnesium carbonate,mastocytosis,disease-phenotype-protein-drug,off-label use,"['mastocytosis', 'Arrhythmia', 'CNNM2', 'Magnesium carbonate']",0.5,"Question: Is mastocytosis an indication for Magnesium carbonate?
Answer: NO"
,,,,,,,,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Answer: NO"
14758.0,31477.0,Capecitabine,ovarian cancer,disease-protein-drug,off-label use,"['ovarian cancer', 'TYMS', 'Capecitabine']",0.5,"Question: Is ovarian cancer an indication for Capecitabine?
Answer: NO"
20146.0,27933.0,Magnesium carbonate,anxiety disorder,disease-protein-drug,contraindication,"['anxiety disorder', 'GRIN2B', 'Magnesium carbonate']",0.5,"Question: Is anxiety disorder an indication for Magnesium carbonate?
Answer: NO"
17150.0,33677.0,Nalbuphine,constipation disorder,disease-protein-drug,contraindication,"['constipation disorder', 'OPRM1', 'Nalbuphine']",0.5,"Question: Is constipation disorder an indication for Nalbuphine?
Answer: NO"
17066.0,36266.0,Amobarbital,hepatic encephalopathy,disease-protein-drug,contraindication,"['hepatic encephalopathy', 'GABRA1', 'Amobarbital']",0.5,"Question: Is hepatic encephalopathy an indication for Amobarbital?
Answer: NO"
14318.0,83845.0,Ceftriaxone,viral meningitis,disease-protein-drug,indication,"['viral meningitis', 'ALB', 'Ceftriaxone']",0.5,"Question: Is viral meningitis an indication for Ceftriaxone?
Answer: YES"
16086.0,33598.0,Lepirudin,stroke disorder,disease-protein-drug,contraindication,"['stroke disorder', 'F2', 'Lepirudin']",0.5,"Question: Is stroke disorder an indication for Lepirudin?
Answer: NO"
14481.0,36043.0,Estradiol cypionate,primary ovarian failure,disease-protein-drug,indication,"['primary ovarian failure', 'CYP2C19', 'Estradiol cypionate']",0.5,"Question: Is primary ovarian failure an indication for Estradiol cypionate?
Answer: YES"
14276.0,32928.0,Hydrochlorothiazide,acute liver failure,disease-phenotype-protein-drug,contraindication,"['acute liver failure', 'Thrombocytopenia', 'ALB', 'Hydrochlorothiazide']",0.5,"Question: Is acute liver failure an indication for Hydrochlorothiazide?
Answer: NO"
15120.0,27326.0,Dolasetron,long QT syndrome,disease-phenotype-protein-drug,contraindication,"['long QT syndrome', 'Bradycardia', 'CYP2D6', 'Dolasetron']",0.5,"Question: Is long QT syndrome an indication for Dolasetron?
Answer: NO"
14314.0,32719.0,Naloxone,congenital hypothyroidism,disease-phenotype-protein-drug,contraindication,"['congenital hypothyroidism', 'Hearing impairment', 'TLR4', 'Naloxone']",0.5,"Question: Is congenital hypothyroidism an indication for Naloxone?
Answer: NO"
14806.0,28547.0,Entacapone,Parkinson disease,disease-protein-drug,indication,"['Parkinson disease', 'CYP2D6', 'Entacapone']",0.5,"Question: Is Parkinson disease an indication for Entacapone?
Answer: YES"
14268.0,35739.0,Norgestimate,uterine corpus cancer,disease-protein-drug,contraindication,"['uterine corpus cancer', 'ESR1', 'Norgestimate']",0.5,"Question: Is uterine corpus cancer an indication for Norgestimate?
Answer: NO"
14323.0,84310.0,Aripiprazole,autism (disease),disease-protein-drug,indication,"['autism (disease)', 'HTR5A', 'Aripiprazole']",0.5,"Question: Is autism (disease) an indication for Aripiprazole?
Answer: YES"
