drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score,prefix
15035,38957,Vortioxetine,major depressive disorder,disease-protein-drug,indication,"['major depressive disorder', 'HTR7', 'Vortioxetine']",0.0005154339116471,"Question: Is major depressive disorder an indication for Vortioxetine?
Reasoning: The disease major depressive disorder is associated with the gene HTR7, which is targeted by the drug Vortioxetine. These connections suggest that Vortioxetine may be effective in treating major depressive disorder.
Answer: YES"
15119,27933,Tranylcypromine,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'CYP2C19', 'Tranylcypromine']",0.0007088848219223,"Question: Is anxiety disorder an indication for Tranylcypromine?
Reasoning: The disease anxiety disorder is associated with the gene CYP2C19, which is targeted by the drug Tranylcypromine. These connections suggest that Tranylcypromine may be effective in treating anxiety disorder.
Answer: YES"
14452,32974,Istradefylline,atypical juvenile parkinsonism,disease-protein-drug,indication,"['atypical juvenile parkinsonism', 'ABCB1', 'Istradefylline']",0.0012740652015181,"Question: Is atypical juvenile parkinsonism an indication for Istradefylline?
Reasoning: The disease atypical juvenile parkinsonism is associated with the gene ABCB1, which is targeted by the drug Istradefylline. These connections suggest that Istradefylline may be effective in treating atypical juvenile parkinsonism.
Answer: YES"
15082,83840,Citalopram,unipolar depression,disease-protein-drug,indication,"['unipolar depression', 'CYP2C19', 'Citalopram']",0.0005263693436615,"Question: Is unipolar depression an indication for Citalopram?
Reasoning: The disease unipolar depression is associated with the gene CYP2C19, which is targeted by the drug Citalopram. These connections suggest that Citalopram may be effective in treating unipolar depression.
Answer: YES"
14174,36544,Acitretin,drug-induced liver injury,disease-protein-drug,contraindication,"['drug-induced liver injury', 'SPP1', 'Acitretin']",0.0222547785806921,"Question: Is drug-induced liver injury an indication for Acitretin?
Reasoning: The disease drug-induced liver injury is associated with the gene SPP1, which is not targeted by the drug Acitretin. These connections suggest that Acitretin may not be effective in treating drug-induced liver injury.
Answer: NO"
15767,31072,Homatropine,pseudotumor cerebri,disease-phenotype-protein-drug,contraindication,"['pseudotumor cerebri', 'Allergy', 'HLA-DQA1', 'Homatropine']",0.0035379154234925,"Question: Is pseudotumor cerebri an indication for Homatropine?
Reasoning: The disease pseudotumor cerebri is associated with the phenotype Allergy, which in turn affects the gene HLA-DQA1. This gene is not targeted by the drug Homatropine. These connections suggest that Homatropine may not be effective in treating pseudotumor cerebri.
Answer: NO"
16842,32974,Pramipexole,atypical juvenile parkinsonism,disease-protein-drug,indication,"['atypical juvenile parkinsonism', 'DRD2', 'Pramipexole']",0.0009189535909181,"Question: Is atypical juvenile parkinsonism an indication for Pramipexole?
Reasoning: The disease atypical juvenile parkinsonism is associated with the gene DRD2, which is targeted by the drug Pramipexole. These connections suggest that Pramipexole may be effective in treating atypical juvenile parkinsonism.
Answer: YES"
15767,31072,Homatropine,pseudotumor cerebri,disease-phenotype-protein-drug,contraindication,"['pseudotumor cerebri', 'Allergy', 'MTHFR', 'Homatropine']",0.0035528693958752,"Question: Is pseudotumor cerebri an indication for Homatropine?
Reasoning: The disease pseudotumor cerebri is associated with the phenotype Allergy, which in turn affects the gene MTHFR. This gene is not targeted by the drug Homatropine. These connections suggest that Homatropine may not be effective in treating pseudotumor cerebri.
Answer: NO"
14590,36432,Ozanimod,congestive heart failure,disease-protein-drug,contraindication,"['congestive heart failure', 'NPR1', 'Ozanimod']",0.0052962528934927,"Question: Is congestive heart failure an indication for Ozanimod?
Reasoning: The disease congestive heart failure is associated with the gene NPR1, which is not targeted by the drug Ozanimod. These connections suggest that Ozanimod may not be effective in treating congestive heart failure.
Answer: NO"
20302,32384,Potassium Iodide,adrenal insufficiency,disease-phenotype-protein-drug,contraindication,"['adrenal insufficiency', 'Delayed puberty', 'CRH', 'Potassium Iodide']",0.0088482767894368,"Question: Is adrenal insufficiency an indication for Potassium Iodide?
Reasoning: The disease adrenal insufficiency is associated with the phenotype Delayed puberty, which in turn affects the gene CRH. This gene is not targeted by the drug Potassium Iodide. These connections suggest that Potassium Iodide may not be effective in treating adrenal insufficiency.
Answer: NO"
16793,32629,Chlorothiazide,familial intrahepatic cholestasis,disease-phenotype-protein-drug,contraindication,"['familial intrahepatic cholestasis', 'Hepatomegaly', 'GPR155', 'Chlorothiazide']",0.0084360142646393,"Question: Is familial intrahepatic cholestasis an indication for Chlorothiazide?
Reasoning: The disease familial intrahepatic cholestasis is associated with the phenotype Hepatomegaly, which in turn affects the gene GPR155. This gene is not targeted by the drug Chlorothiazide. These connections suggest that Chlorothiazide may not be effective in treating familial intrahepatic cholestasis.
Answer: NO"
14544,83841,Bupropion,endogenous depression,disease-protein-drug,indication,"['endogenous depression', 'HTR3A', 'Bupropion']",0.0006731531024056,"Question: Is endogenous depression an indication for Bupropion?
Reasoning: The disease endogenous depression is associated with the gene HTR3A, which is targeted by the drug Bupropion. These connections suggest that Bupropion may be effective in treating endogenous depression.
Answer: YES"
15006,36104,Iloperidone,neutropenia,disease-protein-drug,contraindication,"['neutropenia', 'CSF3', 'Iloperidone']",0.0012614602174497,"Question: Is neutropenia an indication for Iloperidone?
Reasoning: The disease neutropenia is associated with the gene CSF3, which is not targeted by the drug Iloperidone. These connections suggest that Iloperidone may not be effective in treating neutropenia.
Answer: NO"
14153,83763,Valproic acid,manic bipolar affective disorder,disease-protein-drug,indication,"['manic bipolar affective disorder', 'SCN2A', 'Valproic acid']",0.0011509031735352,"Question: Is manic bipolar affective disorder an indication for Valproic acid?
Reasoning: The disease manic bipolar affective disorder is associated with the gene SCN2A, which is targeted by the drug Valproic acid. These connections suggest that Valproic acid may be effective in treating manic bipolar affective disorder.
Answer: YES"
14540,83760,Amoxapine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'SLC6A3', 'Amoxapine']",0.000734204149909,"Question: Is dysthymic disorder an indication for Amoxapine?
Reasoning: The disease dysthymic disorder is associated with the gene SLC6A3, which is targeted by the drug Amoxapine. These connections suggest that Amoxapine may be effective in treating dysthymic disorder.
Answer: YES"
14737,37152,Carboplatin,familial ovarian cancer,disease-protein-drug,indication,"['familial ovarian cancer', 'ATP7B', 'Carboplatin']",0.0013270107838062,"Question: Is familial ovarian cancer an indication for Carboplatin?
Reasoning: The disease familial ovarian cancer is associated with the gene ATP7B, which is targeted by the drug Carboplatin. These connections suggest that Carboplatin may be effective in treating familial ovarian cancer.
Answer: YES"
16014,28313,Chlorprothixene,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'HTR3E', 'Chlorprothixene']",0.0006284747367693,"Question: Is schizophrenia an indication for Chlorprothixene?
Reasoning: The disease schizophrenia is associated with the gene HTR3E, which is targeted by the drug Chlorprothixene. These connections suggest that Chlorprothixene may be effective in treating schizophrenia.
Answer: YES"
14310,37703,Doxepin,neurotic disorder,disease-protein-drug,indication,"['neurotic disorder', 'CYP2C19', 'Doxepin']",0.0006462938813103,"Question: Is neurotic disorder an indication for Doxepin?
Reasoning: The disease neurotic disorder is associated with the gene CYP2C19, which is targeted by the drug Doxepin. These connections suggest that Doxepin may be effective in treating neurotic disorder.
Answer: YES"
14656,28005,Cannabidiol,developmental and epileptic encephalopathy,disease-phenotype-protein-drug,indication,"['developmental and epileptic encephalopathy', 'Hepatomegaly', 'CYP1A2', 'Cannabidiol']",0.0032477331685247,"Question: Is developmental and epileptic encephalopathy an indication for Cannabidiol?
Reasoning: The disease developmental and epileptic encephalopathy is associated with the phenotype Hepatomegaly, which in turn affects the gene CYP1A2. This gene is targeted by the drug Cannabidiol. These connections suggest that Cannabidiol may be effective in treating developmental and epileptic encephalopathy.
Answer: YES"
14173,83760,Imipramine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'ALB', 'Imipramine']",0.0021551629198652,"Question: Is dysthymic disorder an indication for Imipramine?
Reasoning: The disease dysthymic disorder is associated with the gene ALB, which is targeted by the drug Imipramine. These connections suggest that Imipramine may be effective in treating dysthymic disorder.
Answer: YES"
16344,37785,Ferrous gluconate,ulcerative colitis (disease),disease-protein-drug,contraindication,"['ulcerative colitis (disease)', 'STAT3', 'Ferrous gluconate']",0.0026621421735174,"Question: Is ulcerative colitis (disease) an indication for Ferrous gluconate?
Reasoning: The disease ulcerative colitis (disease) is associated with the gene STAT3, which is not targeted by the drug Ferrous gluconate. These connections suggest that Ferrous gluconate may not be effective in treating ulcerative colitis (disease).
Answer: NO"
15018,28520,Midostaurin,myeloid leukemia,disease-protein-drug,indication,"['myeloid leukemia', 'FLT3', 'Midostaurin']",0.0014048572722602,"Question: Is myeloid leukemia an indication for Midostaurin?
Reasoning: The disease myeloid leukemia is associated with the gene FLT3, which is targeted by the drug Midostaurin. These connections suggest that Midostaurin may be effective in treating myeloid leukemia.
Answer: YES"
16344,37785,Ferrous gluconate,ulcerative colitis (disease),disease-protein-drug,contraindication,"['ulcerative colitis (disease)', 'CCR6', 'Ferrous gluconate']",0.0026590064935223,"Question: Is ulcerative colitis (disease) an indication for Ferrous gluconate?
Reasoning: The disease ulcerative colitis (disease) is associated with the gene CCR6, which is not targeted by the drug Ferrous gluconate. These connections suggest that Ferrous gluconate may not be effective in treating ulcerative colitis (disease).
Answer: NO"
16793,32629,Chlorothiazide,familial intrahepatic cholestasis,disease-phenotype-protein-drug,contraindication,"['familial intrahepatic cholestasis', 'Hepatomegaly', 'CRYGD', 'Chlorothiazide']",0.0084364653874677,"Question: Is familial intrahepatic cholestasis an indication for Chlorothiazide?
Reasoning: The disease familial intrahepatic cholestasis is associated with the phenotype Hepatomegaly, which in turn affects the gene CRYGD. This gene is not targeted by the drug Chlorothiazide. These connections suggest that Chlorothiazide may not be effective in treating familial intrahepatic cholestasis.
Answer: NO"
14590,36432,Ozanimod,congestive heart failure,disease-protein-drug,contraindication,"['congestive heart failure', 'NR3C2', 'Ozanimod']",0.0052954854739592,"Question: Is congestive heart failure an indication for Ozanimod?
Reasoning: The disease congestive heart failure is associated with the gene NR3C2, which is not targeted by the drug Ozanimod. These connections suggest that Ozanimod may not be effective in treating congestive heart failure.
Answer: NO"
14831,28974,Droxidopa,early-onset parkinsonism-intellectual disability syndrome,disease-phenotype-protein-drug,indication,"['early-onset parkinsonism-intellectual disability syndrome', 'Seizure', 'SLC6A2', 'Droxidopa']",0.0028069991574553,"Question: Is early-onset parkinsonism-intellectual disability syndrome an indication for Droxidopa?
Reasoning: The disease early-onset parkinsonism-intellectual disability syndrome is associated with the phenotype Seizure, which in turn affects the gene SLC6A2. This gene is targeted by the drug Droxidopa. These connections suggest that Droxidopa may be effective in treating early-onset parkinsonism-intellectual disability syndrome.
Answer: YES"
14904,28547,Safinamide,Parkinson disease,disease-protein-drug,indication,"['Parkinson disease', 'CYP2E1', 'Safinamide']",0.0006692191929392,"Question: Is Parkinson disease an indication for Safinamide?
Reasoning: The disease Parkinson disease is associated with the gene CYP2E1, which is targeted by the drug Safinamide. These connections suggest that Safinamide may be effective in treating Parkinson disease.
Answer: YES"
20332,30094,Adomiparin,antithrombin III deficiency,disease-phenotype-protein-drug,contraindication,"['antithrombin III deficiency', 'Spontaneous abortion', 'TIMP3', 'Adomiparin']",0.0074750767085069,"Question: Is antithrombin III deficiency an indication for Adomiparin?
Reasoning: The disease antithrombin III deficiency is associated with the phenotype Spontaneous abortion, which in turn affects the gene TIMP3. This gene is not targeted by the drug Adomiparin. These connections suggest that Adomiparin may not be effective in treating antithrombin III deficiency.
Answer: NO"
15126,38575,Donepezil,cerebellar degeneration,disease-protein-drug,indication,"['cerebellar degeneration', 'BCHE', 'Donepezil']",0.0037839651950424,"Question: Is cerebellar degeneration an indication for Donepezil?
Reasoning: The disease cerebellar degeneration is associated with the gene BCHE, which is targeted by the drug Donepezil. These connections suggest that Donepezil may be effective in treating cerebellar degeneration.
Answer: YES"
14400,28714,Ivacaftor,cystic fibrosis,disease-phenotype-protein-drug,indication,"['cystic fibrosis', 'Male infertility', 'CFTR', 'Ivacaftor']",0.000752531537406,"Question: Is cystic fibrosis an indication for Ivacaftor?
Reasoning: The disease cystic fibrosis is associated with the phenotype Male infertility, which in turn affects the gene CFTR. This gene is targeted by the drug Ivacaftor. These connections suggest that Ivacaftor may be effective in treating cystic fibrosis.
Answer: YES"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Pulmonary arterial hypertension', 'LEPR', 'Fluoxetine']",0.0115056594232127,"Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine?
Reasoning: The disease autosomal recessive severe congenital neutropenia due to G6PC3 deficiency is associated with the phenotype Pulmonary arterial hypertension, which in turn affects the gene LEPR. This gene is not targeted by the drug Fluoxetine. These connections suggest that Fluoxetine may not be effective in treating autosomal recessive severe congenital neutropenia due to G6PC3 deficiency.
Answer: NO"
14955,33188,Vincristine,neuroblastoma,disease-protein-drug,indication,"['neuroblastoma', 'ABCB1', 'Vincristine']",0.0017835488554696,"Question: Is neuroblastoma an indication for Vincristine?
Reasoning: The disease neuroblastoma is associated with the gene ABCB1, which is targeted by the drug Vincristine. These connections suggest that Vincristine may be effective in treating neuroblastoma.
Answer: YES"
15413,83816,Gemcitabine,ovarian carcinosarcoma,disease-protein-drug,indication,"['ovarian carcinosarcoma', 'TYMS', 'Gemcitabine']",0.0016130266366911,"Question: Is ovarian carcinosarcoma an indication for Gemcitabine?
Reasoning: The disease ovarian carcinosarcoma is associated with the gene TYMS, which is targeted by the drug Gemcitabine. These connections suggest that Gemcitabine may be effective in treating ovarian carcinosarcoma.
Answer: YES"
15113,83960,Galantamine,Alzheimer disease without neurofibrillary tangles,disease-protein-drug,indication,"['Alzheimer disease without neurofibrillary tangles', 'BCHE', 'Galantamine']",0.003309621525831,"Question: Is Alzheimer disease without neurofibrillary tangles an indication for Galantamine?
Reasoning: The disease Alzheimer disease without neurofibrillary tangles is associated with the gene BCHE, which is targeted by the drug Galantamine. These connections suggest that Galantamine may be effective in treating Alzheimer disease without neurofibrillary tangles.
Answer: YES"
14478,27219,Testosterone undecanoate,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,indication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'CYP11A1', 'Testosterone undecanoate']",0.0030420881170616,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Testosterone undecanoate?
Reasoning: The disease hypogonadotropic hypogonadism with or without anosmia is associated with the phenotype Seizure, which in turn affects the gene CYP11A1. This gene is targeted by the drug Testosterone undecanoate. These connections suggest that Testosterone undecanoate may be effective in treating hypogonadotropic hypogonadism with or without anosmia.
Answer: YES"
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'SERPINB8', 'Chlorthalidone']",0.0045667352272539,"Question: Is parapsoriasis an indication for Chlorthalidone?
Reasoning: The disease parapsoriasis is associated with the gene SERPINB8, which is not targeted by the drug Chlorthalidone. These connections suggest that Chlorthalidone may not be effective in treating parapsoriasis.
Answer: NO"
16066,38784,Brompheniramine,Graves disease,disease-protein-drug,contraindication,"['Graves disease', 'SOD1', 'Brompheniramine']",0.0013767735748164,"Question: Is Graves disease an indication for Brompheniramine?
Reasoning: The disease Graves disease is associated with the gene SOD1, which is not targeted by the drug Brompheniramine. These connections suggest that Brompheniramine may not be effective in treating Graves disease.
Answer: NO"
15781,83824,Acetylsalicylic acid,myocardial infarction,disease-protein-drug,indication,"['myocardial infarction', 'CASP3', 'Acetylsalicylic acid']",0.0020791985128661,"Question: Is myocardial infarction an indication for Acetylsalicylic acid?
Reasoning: The disease myocardial infarction is associated with the gene CASP3, which is targeted by the drug Acetylsalicylic acid. These connections suggest that Acetylsalicylic acid may be effective in treating myocardial infarction.
Answer: YES"
14794,35958,Dasatinib,hemoglobinopathy,disease-protein-drug,contraindication,"['hemoglobinopathy', 'NPPA', 'Dasatinib']",0.0079476608011255,"Question: Is hemoglobinopathy an indication for Dasatinib?
Reasoning: The disease hemoglobinopathy is associated with the gene NPPA, which is not targeted by the drug Dasatinib. These connections suggest that Dasatinib may not be effective in treating hemoglobinopathy.
Answer: NO"
14792,33688,Paclitaxel,non-small cell lung carcinoma (disease),disease-protein-drug,indication,"['non-small cell lung carcinoma (disease)', 'ABCB1', 'Paclitaxel']",0.0019199013555743,"Question: Is non-small cell lung carcinoma (disease) an indication for Paclitaxel?
Reasoning: The disease non-small cell lung carcinoma (disease) is associated with the gene ABCB1, which is targeted by the drug Paclitaxel. These connections suggest that Paclitaxel may be effective in treating non-small cell lung carcinoma (disease).
Answer: YES"
14956,35641,Carbamazepine,epilepsy,disease-protein-drug,indication,"['epilepsy', 'SCN1A', 'Carbamazepine']",0.0009513011671725,"Question: Is epilepsy an indication for Carbamazepine?
Reasoning: The disease epilepsy is associated with the gene SCN1A, which is targeted by the drug Carbamazepine. These connections suggest that Carbamazepine may be effective in treating epilepsy.
Answer: YES"
20302,32384,Potassium Iodide,adrenal insufficiency,disease-phenotype-protein-drug,contraindication,"['adrenal insufficiency', 'Fatigue', 'EPO', 'Potassium Iodide']",0.0088643620572518,"Question: Is adrenal insufficiency an indication for Potassium Iodide?
Reasoning: The disease adrenal insufficiency is associated with the phenotype Fatigue, which in turn affects the gene EPO. This gene is not targeted by the drug Potassium Iodide. These connections suggest that Potassium Iodide may not be effective in treating adrenal insufficiency.
Answer: NO"
16793,32629,Chlorothiazide,familial intrahepatic cholestasis,disease-phenotype-protein-drug,contraindication,"['familial intrahepatic cholestasis', 'Hepatomegaly', 'NOS2', 'Chlorothiazide']",0.0085365335314556,"Question: Is familial intrahepatic cholestasis an indication for Chlorothiazide?
Reasoning: The disease familial intrahepatic cholestasis is associated with the phenotype Hepatomegaly, which in turn affects the gene NOS2. This gene is not targeted by the drug Chlorothiazide. These connections suggest that Chlorothiazide may not be effective in treating familial intrahepatic cholestasis.
Answer: NO"
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Hearing impairment', 'MIR96', 'Tolazamide']",0.0137860424456401,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolazamide?
Reasoning: The disease hypogonadotropic hypogonadism with or without anosmia is associated with the phenotype Hearing impairment, which in turn affects the gene MIR96. This gene is not targeted by the drug Tolazamide. These connections suggest that Tolazamide may not be effective in treating hypogonadotropic hypogonadism with or without anosmia.
Answer: NO"
20394,27286,Sulfabenzamide,galactosemia,disease-phenotype-protein-drug,contraindication,"['galactosemia', 'Hepatomegaly', 'NR1I2', 'Sulfabenzamide']",0.013314135506132,"Question: Is galactosemia an indication for Sulfabenzamide?
Reasoning: The disease galactosemia is associated with the phenotype Hepatomegaly, which in turn affects the gene NR1I2. This gene is not targeted by the drug Sulfabenzamide. These connections suggest that Sulfabenzamide may not be effective in treating galactosemia.
Answer: NO"
15113,28780,Galantamine,Alzheimer disease,disease-phenotype-protein-drug,indication,"['Alzheimer disease', 'Seizure', 'ACHE', 'Galantamine']",0.0032651829970489,"Question: Is Alzheimer disease an indication for Galantamine?
Reasoning: The disease Alzheimer disease is associated with the phenotype Seizure, which in turn affects the gene ACHE. This gene is targeted by the drug Galantamine. These connections suggest that Galantamine may be effective in treating Alzheimer disease.
Answer: YES"
14794,35958,Dasatinib,hemoglobinopathy,disease-protein-drug,contraindication,"['hemoglobinopathy', 'CAT', 'Dasatinib']",0.0079933155103654,"Question: Is hemoglobinopathy an indication for Dasatinib?
Reasoning: The disease hemoglobinopathy is associated with the gene CAT, which is not targeted by the drug Dasatinib. These connections suggest that Dasatinib may not be effective in treating hemoglobinopathy.
Answer: NO"
16056,28801,Procyclidine,juvenile onset Parkinson disease 19A,disease-phenotype-protein-drug,indication,"['juvenile onset Parkinson disease 19A', 'Tremor', 'CHRM4', 'Procyclidine']",0.0008575743799754,"Question: Is juvenile onset Parkinson disease 19A an indication for Procyclidine?
Reasoning: The disease juvenile onset Parkinson disease 19A is associated with the phenotype Tremor, which in turn affects the gene CHRM4. This gene is targeted by the drug Procyclidine. These connections suggest that Procyclidine may be effective in treating juvenile onset Parkinson disease 19A.
Answer: YES"
16344,37785,Ferrous gluconate,ulcerative colitis (disease),disease-protein-drug,contraindication,"['ulcerative colitis (disease)', 'CDH1', 'Ferrous gluconate']",0.0026585342022105,"Question: Is ulcerative colitis (disease) an indication for Ferrous gluconate?
Reasoning: The disease ulcerative colitis (disease) is associated with the gene CDH1, which is not targeted by the drug Ferrous gluconate. These connections suggest that Ferrous gluconate may not be effective in treating ulcerative colitis (disease).
Answer: NO"
14174,36544,Acitretin,drug-induced liver injury,disease-protein-drug,contraindication,"['drug-induced liver injury', 'GSTM1', 'Acitretin']",0.0222550803040291,"Question: Is drug-induced liver injury an indication for Acitretin?
Reasoning: The disease drug-induced liver injury is associated with the gene GSTM1, which is not targeted by the drug Acitretin. These connections suggest that Acitretin may not be effective in treating drug-induced liver injury.
Answer: NO"
