drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score,prefix
14955,27476,Vincristine,Gilbert syndrome,disease-protein-drug,contraindication,"['Gilbert syndrome', 'ABCC2', 'Vincristine']",0.0011782763289632,"Question: Is Gilbert syndrome an indication for Vincristine?
Reasoning: The disease Gilbert syndrome is associated with the gene ABCC2, which is targeted by the drug Vincristine. These connections suggest that Vincristine may be effective in treating Gilbert syndrome.
Answer: YES"
17235,33683,Methdilazine,urticaria (disease),disease-protein-drug,indication,"['urticaria (disease)', 'HLA-DQB1', 'Methdilazine']",0.0021261304907954,"Question: Is urticaria (disease) an indication for Methdilazine?
Reasoning: The disease urticaria (disease) is associated with the gene HLA-DQB1, which is not targeted by the drug Methdilazine. These connections suggest that Methdilazine may not be effective in treating urticaria (disease).
Answer: NO"
14204,33623,Sulindac,macrocytic anemia (disease),disease-protein-drug,contraindication,"['macrocytic anemia (disease)', 'EPO', 'Sulindac']",0.0015671393655211,"Question: Is macrocytic anemia (disease) an indication for Sulindac?
Reasoning: The disease macrocytic anemia (disease) is associated with the gene EPO, which is not targeted by the drug Sulindac. These connections suggest that Sulindac may not be effective in treating macrocytic anemia (disease).
Answer: NO"
15856,32708,Naltrexone,Mowat-Wilson syndrome due to a ZEB2 point mutation,disease-phenotype-protein-drug,contraindication,"['Mowat-Wilson syndrome due to a ZEB2 point mutation', 'Focal-onset seizure', 'OPRK1', 'Naltrexone']",0.0008511111141828,"Question: Is Mowat-Wilson syndrome due to a ZEB2 point mutation an indication for Naltrexone?
Reasoning: The disease Mowat-Wilson syndrome due to a ZEB2 point mutation is associated with the phenotype Focal-onset seizure, which in turn affects the gene OPRK1. This gene is targeted by the drug Naltrexone. These connections suggest that Naltrexone may be effective in treating Mowat-Wilson syndrome due to a ZEB2 point mutation.
Answer: YES"
14249,30035,Pseudoephedrine,substance abuse/dependence,disease-protein-drug,contraindication,"['substance abuse/dependence', 'ADRA2A', 'Pseudoephedrine']",0.0021984560371676,"Question: Is substance abuse/dependence an indication for Pseudoephedrine?
Reasoning: The disease substance abuse/dependence is associated with the gene ADRA2A, which is targeted by the drug Pseudoephedrine. These connections suggest that Pseudoephedrine may be effective in treating substance abuse/dependence.
Answer: YES"
15116,37703,Paroxetine,neurotic disorder,disease-protein-drug,indication,"['neurotic disorder', 'HTR1A', 'Paroxetine']",0.0011801309871387,"Question: Is neurotic disorder an indication for Paroxetine?
Reasoning: The disease neurotic disorder is associated with the gene HTR1A, which is targeted by the drug Paroxetine. These connections suggest that Paroxetine may be effective in treating neurotic disorder.
Answer: YES"
14330,29494,Fosphenytoin,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Splenomegaly', 'CYP1A2', 'Fosphenytoin']",0.0019845832031671,"Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fosphenytoin?
Reasoning: The disease autosomal recessive severe congenital neutropenia due to G6PC3 deficiency is associated with the phenotype Splenomegaly, which in turn affects the gene CYP1A2. This gene is targeted by the drug Fosphenytoin. These connections suggest that Fosphenytoin may be effective in treating autosomal recessive severe congenital neutropenia due to G6PC3 deficiency.
Answer: YES"
14547,37703,Penbutolol,neurotic disorder,disease-protein-drug,contraindication,"['neurotic disorder', 'ADRB1', 'Penbutolol']",0.0005209815078749,"Question: Is neurotic disorder an indication for Penbutolol?
Reasoning: The disease neurotic disorder is associated with the gene ADRB1, which is targeted by the drug Penbutolol. These connections suggest that Penbutolol may be effective in treating neurotic disorder.
Answer: YES"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'LGALS1', 'Monopotassium phosphate']",0.0066995926719736,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Reasoning: The disease cirrhosis of liver is associated with the gene LGALS1, which is not targeted by the drug Monopotassium phosphate. These connections suggest that Monopotassium phosphate may not be effective in treating cirrhosis of liver.
Answer: NO"
20431,30813,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Delayed puberty', 'LEPR', 'Diiodohydroxyquinoline']",0.0106411508845836,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Reasoning: The disease Addison disease is associated with the phenotype Delayed puberty, which in turn affects the gene LEPR. This gene is not targeted by the drug Diiodohydroxyquinoline. These connections suggest that Diiodohydroxyquinoline may not be effective in treating Addison disease.
Answer: NO"
17229,29709,Cetirizine,"dermatitis, atopic",disease-phenotype-protein-drug,off-label use,"['dermatitis, atopic', 'Pruritus', 'HRH1', 'Cetirizine']",0.0012053105331103,"Question: Is dermatitis, atopic an indication for Cetirizine?
Reasoning: The disease dermatitis, atopic is associated with the phenotype Pruritus, which in turn affects the gene HRH1. This gene is targeted by the drug Cetirizine. These connections suggest that Cetirizine may be effective in treating dermatitis, atopic.
Answer: YES"
14758,83822,Capecitabine,"theca steroid-producing cell malignant tumor of ovary, not further specified",disease-protein-drug,off-label use,"['theca steroid-producing cell malignant tumor of ovary, not further specified', 'LRRC59', 'Capecitabine']",0.0048939393653127,"Question: Is theca steroid-producing cell malignant tumor of ovary, not further specified an indication for Capecitabine?
Reasoning: The disease theca steroid-producing cell malignant tumor of ovary, not further specified is associated with the gene LRRC59, which is not targeted by the drug Capecitabine. These connections suggest that Capecitabine may not be effective in treating theca steroid-producing cell malignant tumor of ovary, not further specified.
Answer: NO"
14304,27219,Tolbutamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'KDM3B', 'Tolbutamide']",0.0202784646137697,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Reasoning: The disease hypogonadotropic hypogonadism with or without anosmia is associated with the phenotype Seizure, which in turn affects the gene KDM3B. This gene is not targeted by the drug Tolbutamide. These connections suggest that Tolbutamide may not be effective in treating hypogonadotropic hypogonadism with or without anosmia.
Answer: NO"
20263,29352,Ganciclovir,cyclic hematopoiesis,disease-phenotype-protein-drug,contraindication,"['cyclic hematopoiesis', 'Headache', 'IFNA2', 'Ganciclovir']",0.0020776544257102,"Question: Is cyclic hematopoiesis an indication for Ganciclovir?
Reasoning: The disease cyclic hematopoiesis is associated with the phenotype Headache, which in turn affects the gene IFNA2. This gene is not targeted by the drug Ganciclovir. These connections suggest that Ganciclovir may not be effective in treating cyclic hematopoiesis.
Answer: NO"
17238,29113,Dimenhydrinate,diabetic ketoacidosis,disease-phenotype-protein-drug,contraindication,"['diabetic ketoacidosis', 'Insulin resistance', 'ACACB', 'Dimenhydrinate']",0.0018963693284801,"Question: Is diabetic ketoacidosis an indication for Dimenhydrinate?
Reasoning: The disease diabetic ketoacidosis is associated with the phenotype Insulin resistance, which in turn affects the gene ACACB. This gene is not targeted by the drug Dimenhydrinate. These connections suggest that Dimenhydrinate may not be effective in treating diabetic ketoacidosis.
Answer: NO"
14944,32719,Amlodipine,congenital hypothyroidism,disease-phenotype-protein-drug,contraindication,"['congenital hypothyroidism', 'Arrhythmia', 'CACNA1C', 'Amlodipine']",0.0019467987978579,"Question: Is congenital hypothyroidism an indication for Amlodipine?
Reasoning: The disease congenital hypothyroidism is associated with the phenotype Arrhythmia, which in turn affects the gene CACNA1C. This gene is targeted by the drug Amlodipine. These connections suggest that Amlodipine may be effective in treating congenital hypothyroidism.
Answer: YES"
14287,36209,Ibuprofen,arthropathy,disease-protein-drug,indication,"['arthropathy', 'CLIC1', 'Ibuprofen']",0.0088999434172532,"Question: Is arthropathy an indication for Ibuprofen?
Reasoning: The disease arthropathy is associated with the gene CLIC1, which is not targeted by the drug Ibuprofen. These connections suggest that Ibuprofen may not be effective in treating arthropathy.
Answer: NO"
15073,83760,Fluvoxamine,dysthymic disorder,disease-protein-drug,off-label use,"['dysthymic disorder', 'ABCB1', 'Fluvoxamine']",0.0011730985063774,"Question: Is dysthymic disorder an indication for Fluvoxamine?
Reasoning: The disease dysthymic disorder is associated with the gene ABCB1, which is targeted by the drug Fluvoxamine. These connections suggest that Fluvoxamine may be effective in treating dysthymic disorder.
Answer: YES"
14160,33605,Methadone,hypotensive disorder,disease-protein-drug,contraindication,"['hypotensive disorder', 'GRIN2B', 'Methadone']",0.0006218775637064,"Question: Is hypotensive disorder an indication for Methadone?
Reasoning: The disease hypotensive disorder is associated with the gene GRIN2B, which is targeted by the drug Methadone. These connections suggest that Methadone may be effective in treating hypotensive disorder.
Answer: YES"
14151,33598,Desogestrel,stroke disorder,disease-protein-drug,contraindication,"['stroke disorder', 'ALB', 'Desogestrel']",0.001891677633442,"Question: Is stroke disorder an indication for Desogestrel?
Reasoning: The disease stroke disorder is associated with the gene ALB, which is targeted by the drug Desogestrel. These connections suggest that Desogestrel may be effective in treating stroke disorder.
Answer: YES"
16753,36104,Lenalidomide,neutropenia,disease-protein-drug,contraindication,"['neutropenia', 'ABCB1', 'Lenalidomide']",0.0013166296775666,"Question: Is neutropenia an indication for Lenalidomide?
Reasoning: The disease neutropenia is associated with the gene ABCB1, which is targeted by the drug Lenalidomide. These connections suggest that Lenalidomide may be effective in treating neutropenia.
Answer: YES"
15087,38957,Venlafaxine,major depressive disorder,disease-protein-drug,indication,"['major depressive disorder', 'SLC6A2', 'Venlafaxine']",0.0004607566563235,"Question: Is major depressive disorder an indication for Venlafaxine?
Reasoning: The disease major depressive disorder is associated with the gene SLC6A2, which is targeted by the drug Venlafaxine. These connections suggest that Venlafaxine may be effective in treating major depressive disorder.
Answer: YES"
15196,28313,Sertindole,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'ADRA1A', 'Sertindole']",0.0003997953003339,"Question: Is schizophrenia an indication for Sertindole?
Reasoning: The disease schizophrenia is associated with the gene ADRA1A, which is targeted by the drug Sertindole. These connections suggest that Sertindole may be effective in treating schizophrenia.
Answer: YES"
15107,30990,Vinblastine,mycosis fungoides and variants,disease-phenotype-protein-drug,indication,"['mycosis fungoides and variants', 'Pruritus', 'ABCB11', 'Vinblastine']",0.0016032298807515,"Question: Is mycosis fungoides and variants an indication for Vinblastine?
Reasoning: The disease mycosis fungoides and variants is associated with the phenotype Pruritus, which in turn affects the gene ABCB11. This gene is targeted by the drug Vinblastine. These connections suggest that Vinblastine may be effective in treating mycosis fungoides and variants.
Answer: YES"
15834,31072,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Allergy', 'IL17A', 'Thiopental']",0.0035040797164441,"Question: Is pseudotumor cerebri an indication for Thiopental?
Reasoning: The disease pseudotumor cerebri is associated with the phenotype Allergy, which in turn affects the gene IL17A. This gene is not targeted by the drug Thiopental. These connections suggest that Thiopental may not be effective in treating pseudotumor cerebri.
Answer: NO"
15104,30035,Dextromethorphan,substance abuse/dependence,disease-protein-drug,contraindication,"['substance abuse/dependence', 'SLC6A2', 'Dextromethorphan']",0.0018055135473518,"Question: Is substance abuse/dependence an indication for Dextromethorphan?
Reasoning: The disease substance abuse/dependence is associated with the gene SLC6A2, which is targeted by the drug Dextromethorphan. These connections suggest that Dextromethorphan may be effective in treating substance abuse/dependence.
Answer: YES"
17238,29113,Dimenhydrinate,diabetic ketoacidosis,disease-phenotype-protein-drug,contraindication,"['diabetic ketoacidosis', 'Insulin resistance', 'PIK3R1', 'Dimenhydrinate']",0.0018946846373893,"Question: Is diabetic ketoacidosis an indication for Dimenhydrinate?
Reasoning: The disease diabetic ketoacidosis is associated with the phenotype Insulin resistance, which in turn affects the gene PIK3R1. This gene is not targeted by the drug Dimenhydrinate. These connections suggest that Dimenhydrinate may not be effective in treating diabetic ketoacidosis.
Answer: NO"
14943,29646,Levonorgestrel,hepatocellular carcinoma,disease-phenotype-protein-drug,contraindication,"['hepatocellular carcinoma', 'Weight loss', 'EPO', 'Levonorgestrel']",0.0121017387584572,"Question: Is hepatocellular carcinoma an indication for Levonorgestrel?
Reasoning: The disease hepatocellular carcinoma is associated with the phenotype Weight loss, which in turn affects the gene EPO. This gene is not targeted by the drug Levonorgestrel. These connections suggest that Levonorgestrel may not be effective in treating hepatocellular carcinoma.
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'CCL2', 'Monopotassium phosphate']",0.006727718964427,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Reasoning: The disease cirrhosis of liver is associated with the gene CCL2, which is not targeted by the drug Monopotassium phosphate. These connections suggest that Monopotassium phosphate may not be effective in treating cirrhosis of liver.
Answer: NO"
14527,83821,Fluoxymesterone,malignant Sertoli-Leydig cell tumor of ovary,disease-protein-drug,contraindication,"['malignant Sertoli-Leydig cell tumor of ovary', 'ESR1', 'Fluoxymesterone']",0.0008934932394026,"Question: Is malignant Sertoli-Leydig cell tumor of ovary an indication for Fluoxymesterone?
Reasoning: The disease malignant Sertoli-Leydig cell tumor of ovary is associated with the gene ESR1, which is targeted by the drug Fluoxymesterone. These connections suggest that Fluoxymesterone may be effective in treating malignant Sertoli-Leydig cell tumor of ovary.
Answer: YES"
15956,33675,Dyphylline,asthma,disease-protein-drug,indication,"['asthma', 'PDE4D', 'Dyphylline']",0.0005617891741481,"Question: Is asthma an indication for Dyphylline?
Reasoning: The disease asthma is associated with the gene PDE4D, which is targeted by the drug Dyphylline. These connections suggest that Dyphylline may be effective in treating asthma.
Answer: YES"
15834,31072,Thiopental,pseudotumor cerebri,disease-phenotype-protein-drug,indication,"['pseudotumor cerebri', 'Allergy', 'CX3CL1', 'Thiopental']",0.0034815115533281,"Question: Is pseudotumor cerebri an indication for Thiopental?
Reasoning: The disease pseudotumor cerebri is associated with the phenotype Allergy, which in turn affects the gene CX3CL1. This gene is not targeted by the drug Thiopental. These connections suggest that Thiopental may not be effective in treating pseudotumor cerebri.
Answer: NO"
16011,28313,Loxapine,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'HTR7', 'Loxapine']",0.0006680360508679,"Question: Is schizophrenia an indication for Loxapine?
Reasoning: The disease schizophrenia is associated with the gene HTR7, which is targeted by the drug Loxapine. These connections suggest that Loxapine may be effective in treating schizophrenia.
Answer: YES"
15497,84242,Levacetylmethadol,morphine dependence,disease-protein-drug,indication,"['morphine dependence', 'CHRNA3', 'Levacetylmethadol']",0.0005039377967518,"Question: Is morphine dependence an indication for Levacetylmethadol?
Reasoning: The disease morphine dependence is associated with the gene CHRNA3, which is targeted by the drug Levacetylmethadol. These connections suggest that Levacetylmethadol may be effective in treating morphine dependence.
Answer: YES"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'CXCL8', 'Topotecan']",0.005404341580274,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Reasoning: The disease ovarian clear cell adenocarcinoma is associated with the gene CXCL8, which is not targeted by the drug Topotecan. These connections suggest that Topotecan may not be effective in treating ovarian clear cell adenocarcinoma.
Answer: NO"
15165,28547,Methotrimeprazine,Parkinson disease,disease-phenotype-protein-drug,contraindication,"['Parkinson disease', 'Resting tremor', 'CYP2D6', 'Methotrimeprazine']",0.0019873486767703,"Question: Is Parkinson disease an indication for Methotrimeprazine?
Reasoning: The disease Parkinson disease is associated with the phenotype Resting tremor, which in turn affects the gene CYP2D6. This gene is targeted by the drug Methotrimeprazine. These connections suggest that Methotrimeprazine may be effective in treating Parkinson disease.
Answer: YES"
15127,28780,Perphenazine,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Memory impairment', 'DRD2', 'Perphenazine']",0.001270783568296,"Question: Is Alzheimer disease an indication for Perphenazine?
Reasoning: The disease Alzheimer disease is associated with the phenotype Memory impairment, which in turn affects the gene DRD2. This gene is targeted by the drug Perphenazine. These connections suggest that Perphenazine may be effective in treating Alzheimer disease.
Answer: YES"
14685,29646,Progesterone,hepatocellular carcinoma,disease-protein-drug,contraindication,"['hepatocellular carcinoma', 'SLC22A1', 'Progesterone']",0.0008613903809907,"Question: Is hepatocellular carcinoma an indication for Progesterone?
Reasoning: The disease hepatocellular carcinoma is associated with the gene SLC22A1, which is targeted by the drug Progesterone. These connections suggest that Progesterone may be effective in treating hepatocellular carcinoma.
Answer: YES"
14841,38003,Triflupromazine,basal ganglia disease,disease-protein-drug,contraindication,"['basal ganglia disease', 'DRD2', 'Triflupromazine']",0.0009929787890907,"Question: Is basal ganglia disease an indication for Triflupromazine?
Reasoning: The disease basal ganglia disease is associated with the gene DRD2, which is targeted by the drug Triflupromazine. These connections suggest that Triflupromazine may be effective in treating basal ganglia disease.
Answer: YES"
14943,29646,Levonorgestrel,hepatocellular carcinoma,disease-phenotype-protein-drug,contraindication,"['hepatocellular carcinoma', 'Hyponatremia', 'OXT', 'Levonorgestrel']",0.0121162826178184,"Question: Is hepatocellular carcinoma an indication for Levonorgestrel?
Reasoning: The disease hepatocellular carcinoma is associated with the phenotype Hyponatremia, which in turn affects the gene OXT. This gene is not targeted by the drug Levonorgestrel. These connections suggest that Levonorgestrel may not be effective in treating hepatocellular carcinoma.
Answer: NO"
15985,37785,Balsalazide,ulcerative colitis (disease),disease-protein-drug,indication,"['ulcerative colitis (disease)', 'MST1', 'Balsalazide']",0.0039939882517678,"Question: Is ulcerative colitis (disease) an indication for Balsalazide?
Reasoning: The disease ulcerative colitis (disease) is associated with the gene MST1, which is not targeted by the drug Balsalazide. These connections suggest that Balsalazide may not be effective in treating ulcerative colitis (disease).
Answer: NO"
14481,35641,Estradiol cypionate,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'ALB', 'Estradiol cypionate']",0.0024170464683006,"Question: Is epilepsy an indication for Estradiol cypionate?
Reasoning: The disease epilepsy is associated with the gene ALB, which is targeted by the drug Estradiol cypionate. These connections suggest that Estradiol cypionate may be effective in treating epilepsy.
Answer: YES"
20263,29352,Ganciclovir,cyclic hematopoiesis,disease-phenotype-protein-drug,contraindication,"['cyclic hematopoiesis', 'Fever', 'HTR2A', 'Ganciclovir']",0.0018506246343423,"Question: Is cyclic hematopoiesis an indication for Ganciclovir?
Reasoning: The disease cyclic hematopoiesis is associated with the phenotype Fever, which in turn affects the gene HTR2A. This gene is not targeted by the drug Ganciclovir. These connections suggest that Ganciclovir may not be effective in treating cyclic hematopoiesis.
Answer: NO"
14280,27648,Glyburide,familial glucocorticoid deficiency,disease-phenotype-protein-drug,contraindication,"['familial glucocorticoid deficiency', 'Vomiting', 'ABCB1', 'Glyburide']",0.0024979051123819,"Question: Is familial glucocorticoid deficiency an indication for Glyburide?
Reasoning: The disease familial glucocorticoid deficiency is associated with the phenotype Vomiting, which in turn affects the gene ABCB1. This gene is targeted by the drug Glyburide. These connections suggest that Glyburide may be effective in treating familial glucocorticoid deficiency.
Answer: YES"
14208,83816,Testosterone,ovarian carcinosarcoma,disease-protein-drug,contraindication,"['ovarian carcinosarcoma', 'ESR1', 'Testosterone']",0.0012886426527374,"Question: Is ovarian carcinosarcoma an indication for Testosterone?
Reasoning: The disease ovarian carcinosarcoma is associated with the gene ESR1, which is targeted by the drug Testosterone. These connections suggest that Testosterone may be effective in treating ovarian carcinosarcoma.
Answer: YES"
16217,83779,Serine,schizoaffective disorder,disease-protein-drug,contraindication,"['schizoaffective disorder', 'GRIN1', 'Serine']",0.0021494886597289,"Question: Is schizoaffective disorder an indication for Serine?
Reasoning: The disease schizoaffective disorder is associated with the gene GRIN1, which is not targeted by the drug Serine. These connections suggest that Serine may not be effective in treating schizoaffective disorder.
Answer: NO"
16217,83779,Serine,schizoaffective disorder,disease-protein-drug,contraindication,"['schizoaffective disorder', 'NPY', 'Serine']",0.0021564082776427,"Question: Is schizoaffective disorder an indication for Serine?
Reasoning: The disease schizoaffective disorder is associated with the gene NPY, which is not targeted by the drug Serine. These connections suggest that Serine may not be effective in treating schizoaffective disorder.
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'MMP2', 'Monopotassium phosphate']",0.0067011759311395,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Reasoning: The disease cirrhosis of liver is associated with the gene MMP2, which is not targeted by the drug Monopotassium phosphate. These connections suggest that Monopotassium phosphate may not be effective in treating cirrhosis of liver.
Answer: NO"
20337,37765,Monopotassium phosphate,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'LOX', 'Monopotassium phosphate']",0.0066995926719736,"Question: Is cirrhosis of liver an indication for Monopotassium phosphate?
Reasoning: The disease cirrhosis of liver is associated with the gene LOX, which is not targeted by the drug Monopotassium phosphate. These connections suggest that Monopotassium phosphate may not be effective in treating cirrhosis of liver.
Answer: NO"
14993,32719,Phenobarbital,congenital hypothyroidism,disease-phenotype-protein-drug,contraindication,"['congenital hypothyroidism', 'Prolonged neonatal jaundice', 'NR1I2', 'Phenobarbital']",0.0013238540918685,"Question: Is congenital hypothyroidism an indication for Phenobarbital?
Reasoning: The disease congenital hypothyroidism is associated with the phenotype Prolonged neonatal jaundice, which in turn affects the gene NR1I2. This gene is targeted by the drug Phenobarbital. These connections suggest that Phenobarbital may be effective in treating congenital hypothyroidism.
Answer: YES"
20431,30813,Diiodohydroxyquinoline,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Seizure', 'OXT', 'Diiodohydroxyquinoline']",0.0106620027638247,"Question: Is Addison disease an indication for Diiodohydroxyquinoline?
Reasoning: The disease Addison disease is associated with the phenotype Seizure, which in turn affects the gene OXT. This gene is not targeted by the drug Diiodohydroxyquinoline. These connections suggest that Diiodohydroxyquinoline may not be effective in treating Addison disease.
Answer: NO"
14275,27286,Doxorubicin,galactosemia,disease-phenotype-protein-drug,contraindication,"['galactosemia', 'Hepatomegaly', 'ALB', 'Doxorubicin']",0.0048477764013486,"Question: Is galactosemia an indication for Doxorubicin?
Reasoning: The disease galactosemia is associated with the phenotype Hepatomegaly, which in turn affects the gene ALB. This gene is targeted by the drug Doxorubicin. These connections suggest that Doxorubicin may be effective in treating galactosemia.
Answer: YES"
15481,37423,Topotecan,ovarian clear cell adenocarcinoma,disease-protein-drug,indication,"['ovarian clear cell adenocarcinoma', 'SELENBP1', 'Topotecan']",0.0052624236977579,"Question: Is ovarian clear cell adenocarcinoma an indication for Topotecan?
Reasoning: The disease ovarian clear cell adenocarcinoma is associated with the gene SELENBP1, which is not targeted by the drug Topotecan. These connections suggest that Topotecan may not be effective in treating ovarian clear cell adenocarcinoma.
Answer: NO"
14304,27219,Tolbutamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'LEP', 'Tolbutamide']",0.0202940054619008,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolbutamide?
Reasoning: The disease hypogonadotropic hypogonadism with or without anosmia is associated with the phenotype Seizure, which in turn affects the gene LEP. This gene is not targeted by the drug Tolbutamide. These connections suggest that Tolbutamide may not be effective in treating hypogonadotropic hypogonadism with or without anosmia.
Answer: NO"
