drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score,prefix
15082,83840,Citalopram,unipolar depression,disease-protein-drug,indication,"['unipolar depression', 'CYP2C19', 'Citalopram']",0.0005263693436615,"Question: Is unipolar depression an indication for Citalopram? directly answer me with $YES$ or $NO$
Answer: $YES$"
14174,36544,Acitretin,drug-induced liver injury,disease-protein-drug,contraindication,"['drug-induced liver injury', 'SPP1', 'Acitretin']",0.0222547785806921,"Question: Is drug-induced liver injury an indication for Acitretin? directly answer me with $YES$ or $NO$
Answer: $NO$"
15767,31072,Homatropine,pseudotumor cerebri,disease-phenotype-protein-drug,contraindication,"['pseudotumor cerebri', 'Allergy', 'HLA-DQA1', 'Homatropine']",0.0035379154234925,"Question: Is pseudotumor cerebri an indication for Homatropine? directly answer me with $YES$ or $NO$
Answer: $NO$"
16842,32974,Pramipexole,atypical juvenile parkinsonism,disease-protein-drug,indication,"['atypical juvenile parkinsonism', 'DRD2', 'Pramipexole']",0.0009189535909181,"Question: Is atypical juvenile parkinsonism an indication for Pramipexole? directly answer me with $YES$ or $NO$
Answer: $YES$"
15767,31072,Homatropine,pseudotumor cerebri,disease-phenotype-protein-drug,contraindication,"['pseudotumor cerebri', 'Allergy', 'MTHFR', 'Homatropine']",0.0035528693958752,"Question: Is pseudotumor cerebri an indication for Homatropine? directly answer me with $YES$ or $NO$
Answer: $NO$"
14590,36432,Ozanimod,congestive heart failure,disease-protein-drug,contraindication,"['congestive heart failure', 'NPR1', 'Ozanimod']",0.0052962528934927,"Question: Is congestive heart failure an indication for Ozanimod? directly answer me with $YES$ or $NO$
Answer: $NO$"
20302,32384,Potassium Iodide,adrenal insufficiency,disease-phenotype-protein-drug,contraindication,"['adrenal insufficiency', 'Delayed puberty', 'CRH', 'Potassium Iodide']",0.0088482767894368,"Question: Is adrenal insufficiency an indication for Potassium Iodide? directly answer me with $YES$ or $NO$
Answer: $NO$"
16793,32629,Chlorothiazide,familial intrahepatic cholestasis,disease-phenotype-protein-drug,contraindication,"['familial intrahepatic cholestasis', 'Hepatomegaly', 'GPR155', 'Chlorothiazide']",0.0084360142646393,"Question: Is familial intrahepatic cholestasis an indication for Chlorothiazide? directly answer me with $YES$ or $NO$
Answer: $NO$"
14544,83841,Bupropion,endogenous depression,disease-protein-drug,indication,"['endogenous depression', 'HTR3A', 'Bupropion']",0.0006731531024056,"Question: Is endogenous depression an indication for Bupropion? directly answer me with $YES$ or $NO$
Answer: $YES$"
15006,36104,Iloperidone,neutropenia,disease-protein-drug,contraindication,"['neutropenia', 'CSF3', 'Iloperidone']",0.0012614602174497,"Question: Is neutropenia an indication for Iloperidone? directly answer me with $YES$ or $NO$
Answer: $NO$"
14153,83763,Valproic acid,manic bipolar affective disorder,disease-protein-drug,indication,"['manic bipolar affective disorder', 'SCN2A', 'Valproic acid']",0.0011509031735352,"Question: Is manic bipolar affective disorder an indication for Valproic acid? directly answer me with $YES$ or $NO$
Answer: $YES$"
14540,83760,Amoxapine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'SLC6A3', 'Amoxapine']",0.000734204149909,"Question: Is dysthymic disorder an indication for Amoxapine? directly answer me with $YES$ or $NO$
Answer: $YES$"
14737,37152,Carboplatin,familial ovarian cancer,disease-protein-drug,indication,"['familial ovarian cancer', 'ATP7B', 'Carboplatin']",0.0013270107838062,"Question: Is familial ovarian cancer an indication for Carboplatin? directly answer me with $YES$ or $NO$
Answer: $YES$"
16014,28313,Chlorprothixene,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'HTR3E', 'Chlorprothixene']",0.0006284747367693,"Question: Is schizophrenia an indication for Chlorprothixene? directly answer me with $YES$ or $NO$
Answer: $YES$"
14310,37703,Doxepin,neurotic disorder,disease-protein-drug,indication,"['neurotic disorder', 'CYP2C19', 'Doxepin']",0.0006462938813103,"Question: Is neurotic disorder an indication for Doxepin? directly answer me with $YES$ or $NO$
Answer: $YES$"
14656,28005,Cannabidiol,developmental and epileptic encephalopathy,disease-phenotype-protein-drug,indication,"['developmental and epileptic encephalopathy', 'Hepatomegaly', 'CYP1A2', 'Cannabidiol']",0.0032477331685247,"Question: Is developmental and epileptic encephalopathy an indication for Cannabidiol? directly answer me with $YES$ or $NO$
Answer: $YES$"
14173,83760,Imipramine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'ALB', 'Imipramine']",0.0021551629198652,"Question: Is dysthymic disorder an indication for Imipramine? directly answer me with $YES$ or $NO$
Answer: $YES$"
16344,37785,Ferrous gluconate,ulcerative colitis (disease),disease-protein-drug,contraindication,"['ulcerative colitis (disease)', 'STAT3', 'Ferrous gluconate']",0.0026621421735174,"Question: Is ulcerative colitis (disease) an indication for Ferrous gluconate? directly answer me with $YES$ or $NO$
Answer: $NO$"
15018,28520,Midostaurin,myeloid leukemia,disease-protein-drug,indication,"['myeloid leukemia', 'FLT3', 'Midostaurin']",0.0014048572722602,"Question: Is myeloid leukemia an indication for Midostaurin? directly answer me with $YES$ or $NO$
Answer: $YES$"
16344,37785,Ferrous gluconate,ulcerative colitis (disease),disease-protein-drug,contraindication,"['ulcerative colitis (disease)', 'CCR6', 'Ferrous gluconate']",0.0026590064935223,"Question: Is ulcerative colitis (disease) an indication for Ferrous gluconate? directly answer me with $YES$ or $NO$
Answer: $NO$"
16793,32629,Chlorothiazide,familial intrahepatic cholestasis,disease-phenotype-protein-drug,contraindication,"['familial intrahepatic cholestasis', 'Hepatomegaly', 'CRYGD', 'Chlorothiazide']",0.0084364653874677,"Question: Is familial intrahepatic cholestasis an indication for Chlorothiazide? directly answer me with $YES$ or $NO$
Answer: $NO$"
14590,36432,Ozanimod,congestive heart failure,disease-protein-drug,contraindication,"['congestive heart failure', 'NR3C2', 'Ozanimod']",0.0052954854739592,"Question: Is congestive heart failure an indication for Ozanimod? directly answer me with $YES$ or $NO$
Answer: $NO$"
14831,28974,Droxidopa,early-onset parkinsonism-intellectual disability syndrome,disease-phenotype-protein-drug,indication,"['early-onset parkinsonism-intellectual disability syndrome', 'Seizure', 'SLC6A2', 'Droxidopa']",0.0028069991574553,"Question: Is early-onset parkinsonism-intellectual disability syndrome an indication for Droxidopa? directly answer me with $YES$ or $NO$
Answer: $YES$"
14904,28547,Safinamide,Parkinson disease,disease-protein-drug,indication,"['Parkinson disease', 'CYP2E1', 'Safinamide']",0.0006692191929392,"Question: Is Parkinson disease an indication for Safinamide? directly answer me with $YES$ or $NO$
Answer: $YES$"
20332,30094,Adomiparin,antithrombin III deficiency,disease-phenotype-protein-drug,contraindication,"['antithrombin III deficiency', 'Spontaneous abortion', 'TIMP3', 'Adomiparin']",0.0074750767085069,"Question: Is antithrombin III deficiency an indication for Adomiparin? directly answer me with $YES$ or $NO$
Answer: $NO$"
15126,38575,Donepezil,cerebellar degeneration,disease-protein-drug,indication,"['cerebellar degeneration', 'BCHE', 'Donepezil']",0.0037839651950424,"Question: Is cerebellar degeneration an indication for Donepezil? directly answer me with $YES$ or $NO$
Answer: $YES$"
14400,28714,Ivacaftor,cystic fibrosis,disease-phenotype-protein-drug,indication,"['cystic fibrosis', 'Male infertility', 'CFTR', 'Ivacaftor']",0.000752531537406,"Question: Is cystic fibrosis an indication for Ivacaftor? directly answer me with $YES$ or $NO$
Answer: $YES$"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Pulmonary arterial hypertension', 'LEPR', 'Fluoxetine']",0.0115056594232127,"Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine? directly answer me with $YES$ or $NO$
Answer: $NO$"
14955,33188,Vincristine,neuroblastoma,disease-protein-drug,indication,"['neuroblastoma', 'ABCB1', 'Vincristine']",0.0017835488554696,"Question: Is neuroblastoma an indication for Vincristine? directly answer me with $YES$ or $NO$
Answer: $YES$"
15413,83816,Gemcitabine,ovarian carcinosarcoma,disease-protein-drug,indication,"['ovarian carcinosarcoma', 'TYMS', 'Gemcitabine']",0.0016130266366911,"Question: Is ovarian carcinosarcoma an indication for Gemcitabine? directly answer me with $YES$ or $NO$
Answer: $YES$"
15113,83960,Galantamine,Alzheimer disease without neurofibrillary tangles,disease-protein-drug,indication,"['Alzheimer disease without neurofibrillary tangles', 'BCHE', 'Galantamine']",0.003309621525831,"Question: Is Alzheimer disease without neurofibrillary tangles an indication for Galantamine? directly answer me with $YES$ or $NO$
Answer: $YES$"
14478,27219,Testosterone undecanoate,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,indication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'CYP11A1', 'Testosterone undecanoate']",0.0030420881170616,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Testosterone undecanoate? directly answer me with $YES$ or $NO$
Answer: $YES$"
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'SERPINB8', 'Chlorthalidone']",0.0045667352272539,"Question: Is parapsoriasis an indication for Chlorthalidone? directly answer me with $YES$ or $NO$
Answer: $NO$"
16066,38784,Brompheniramine,Graves disease,disease-protein-drug,contraindication,"['Graves disease', 'SOD1', 'Brompheniramine']",0.0013767735748164,"Question: Is Graves disease an indication for Brompheniramine? directly answer me with $YES$ or $NO$
Answer: $NO$"
15781,83824,Acetylsalicylic acid,myocardial infarction,disease-protein-drug,indication,"['myocardial infarction', 'CASP3', 'Acetylsalicylic acid']",0.0020791985128661,"Question: Is myocardial infarction an indication for Acetylsalicylic acid? directly answer me with $YES$ or $NO$
Answer: $YES$"
14794,35958,Dasatinib,hemoglobinopathy,disease-protein-drug,contraindication,"['hemoglobinopathy', 'NPPA', 'Dasatinib']",0.0079476608011255,"Question: Is hemoglobinopathy an indication for Dasatinib? directly answer me with $YES$ or $NO$
Answer: $NO$"
14792,33688,Paclitaxel,non-small cell lung carcinoma (disease),disease-protein-drug,indication,"['non-small cell lung carcinoma (disease)', 'ABCB1', 'Paclitaxel']",0.0019199013555743,"Question: Is non-small cell lung carcinoma (disease) an indication for Paclitaxel? directly answer me with $YES$ or $NO$
Answer: $YES$"
14956,35641,Carbamazepine,epilepsy,disease-protein-drug,indication,"['epilepsy', 'SCN1A', 'Carbamazepine']",0.0009513011671725,"Question: Is epilepsy an indication for Carbamazepine? directly answer me with $YES$ or $NO$
Answer: $YES$"
20302,32384,Potassium Iodide,adrenal insufficiency,disease-phenotype-protein-drug,contraindication,"['adrenal insufficiency', 'Fatigue', 'EPO', 'Potassium Iodide']",0.0088643620572518,"Question: Is adrenal insufficiency an indication for Potassium Iodide? directly answer me with $YES$ or $NO$
Answer: $NO$"
16793,32629,Chlorothiazide,familial intrahepatic cholestasis,disease-phenotype-protein-drug,contraindication,"['familial intrahepatic cholestasis', 'Hepatomegaly', 'NOS2', 'Chlorothiazide']",0.0085365335314556,"Question: Is familial intrahepatic cholestasis an indication for Chlorothiazide? directly answer me with $YES$ or $NO$
Answer: $NO$"
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Hearing impairment', 'MIR96', 'Tolazamide']",0.0137860424456401,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolazamide? directly answer me with $YES$ or $NO$
Answer: $NO$"
20394,27286,Sulfabenzamide,galactosemia,disease-phenotype-protein-drug,contraindication,"['galactosemia', 'Hepatomegaly', 'NR1I2', 'Sulfabenzamide']",0.013314135506132,"Question: Is galactosemia an indication for Sulfabenzamide? directly answer me with $YES$ or $NO$
Answer: $NO$"
15113,28780,Galantamine,Alzheimer disease,disease-phenotype-protein-drug,indication,"['Alzheimer disease', 'Seizure', 'ACHE', 'Galantamine']",0.0032651829970489,"Question: Is Alzheimer disease an indication for Galantamine? directly answer me with $YES$ or $NO$
Answer: $YES$"
14794,35958,Dasatinib,hemoglobinopathy,disease-protein-drug,contraindication,"['hemoglobinopathy', 'CAT', 'Dasatinib']",0.0079933155103654,"Question: Is hemoglobinopathy an indication for Dasatinib? directly answer me with $YES$ or $NO$
Answer: $NO$"
16056,28801,Procyclidine,juvenile onset Parkinson disease 19A,disease-phenotype-protein-drug,indication,"['juvenile onset Parkinson disease 19A', 'Tremor', 'CHRM4', 'Procyclidine']",0.0008575743799754,"Question: Is juvenile onset Parkinson disease 19A an indication for Procyclidine? directly answer me with $YES$ or $NO$
Answer: $YES$"
16344,37785,Ferrous gluconate,ulcerative colitis (disease),disease-protein-drug,contraindication,"['ulcerative colitis (disease)', 'CDH1', 'Ferrous gluconate']",0.0026585342022105,"Question: Is ulcerative colitis (disease) an indication for Ferrous gluconate? directly answer me with $YES$ or $NO$
Answer: $NO$"
14174,36544,Acitretin,drug-induced liver injury,disease-protein-drug,contraindication,"['drug-induced liver injury', 'GSTM1', 'Acitretin']",0.0222550803040291,"Question: Is drug-induced liver injury an indication for Acitretin? directly answer me with $YES$ or $NO$
Answer: $NO$"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Respiratory insufficiency', 'FBLN5', 'Fluoxetine']",0.0114636472472085,"Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine? directly answer me with $YES$ or $NO$
Answer: $NO$"
14794,35958,Dasatinib,hemoglobinopathy,disease-protein-drug,contraindication,"['hemoglobinopathy', 'CKB', 'Dasatinib']",0.0079446781900721,"Question: Is hemoglobinopathy an indication for Dasatinib? directly answer me with $YES$ or $NO$
Answer: $NO$"
15324,29078,Leflunomide,rheumatoid arthritis,disease-protein-drug,indication,"['rheumatoid arthritis', 'ABCG2', 'Leflunomide']",0.0009976171360136,"Question: Is rheumatoid arthritis an indication for Leflunomide? directly answer me with $YES$ or $NO$
Answer: $YES$"
14174,36544,Acitretin,drug-induced liver injury,disease-protein-drug,contraindication,"['drug-induced liver injury', 'SESN2', 'Acitretin']",0.022250514836692,"Question: Is drug-induced liver injury an indication for Acitretin? directly answer me with $YES$ or $NO$
Answer: $NO$"
16842,32974,Pramipexole,atypical juvenile parkinsonism,disease-phenotype-protein-drug,indication,"['atypical juvenile parkinsonism', 'Resting tremor', 'HTR1A', 'Pramipexole']",0.00107809917004,"Question: Is atypical juvenile parkinsonism an indication for Pramipexole? directly answer me with $YES$ or $NO$
Answer: $YES$"
16344,37785,Ferrous gluconate,ulcerative colitis (disease),disease-protein-drug,contraindication,"['ulcerative colitis (disease)', 'LTF', 'Ferrous gluconate']",0.0026658083527588,"Question: Is ulcerative colitis (disease) an indication for Ferrous gluconate? directly answer me with $YES$ or $NO$
Answer: $NO$"
14111,33452,Alitretinoin,granulomatous slack skin disease,disease-phenotype-protein-drug,contraindication,"['granulomatous slack skin disease', 'Erythema', 'OXT', 'Alitretinoin']",0.0013349253018194,"Question: Is granulomatous slack skin disease an indication for Alitretinoin? directly answer me with $YES$ or $NO$
Answer: $NO$"
14540,83760,Amoxapine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'HTR2C', 'Amoxapine']",0.0006417082795393,"Question: Is dysthymic disorder an indication for Amoxapine? directly answer me with $YES$ or $NO$
Answer: $YES$"
14794,35958,Dasatinib,hemoglobinopathy,disease-protein-drug,contraindication,"['hemoglobinopathy', 'VDAC1', 'Dasatinib']",0.0079444409328187,"Question: Is hemoglobinopathy an indication for Dasatinib? directly answer me with $YES$ or $NO$
Answer: $NO$"
14156,83764,Amitriptyline,hyperglycemia,disease-protein-drug,contraindication,"['hyperglycemia', 'INSR', 'Amitriptyline']",0.0016089850015417,"Question: Is hyperglycemia an indication for Amitriptyline? directly answer me with $YES$ or $NO$
Answer: $NO$"
17584,83770,Adalimumab,Crohn's colitis,disease-protein-drug,indication,"[""Crohn's colitis"", 'TNF', 'Adalimumab']",0.0021157531408835,"Question: Is Crohn's colitis an indication for Adalimumab? directly answer me with $YES$ or $NO$
Answer: $YES$"
14559,38682,Calcitriol,nephrocalcinosis,disease-protein-drug,indication,"['nephrocalcinosis', 'CYP24A1', 'Calcitriol']",0.0010932251668321,"Question: Is nephrocalcinosis an indication for Calcitriol? directly answer me with $YES$ or $NO$
Answer: $YES$"
14794,35958,Dasatinib,hemoglobinopathy,disease-protein-drug,contraindication,"['hemoglobinopathy', 'UMPS', 'Dasatinib']",0.0079444409328187,"Question: Is hemoglobinopathy an indication for Dasatinib? directly answer me with $YES$ or $NO$
Answer: $NO$"
14159,83791,Ipratropium,vasomotor rhinitis,disease-protein-drug,indication,"['vasomotor rhinitis', 'ALB', 'Ipratropium']",0.0018111217479914,"Question: Is vasomotor rhinitis an indication for Ipratropium? directly answer me with $YES$ or $NO$
Answer: $YES$"
16347,33589,Ferrous fumarate,hypochromic anemia,disease-protein-drug,indication,"['hypochromic anemia', 'TFRC', 'Ferrous fumarate']",0.0013853163924978,"Question: Is hypochromic anemia an indication for Ferrous fumarate? directly answer me with $YES$ or $NO$
Answer: $YES$"
15767,31072,Homatropine,pseudotumor cerebri,disease-phenotype-protein-drug,contraindication,"['pseudotumor cerebri', 'Allergy', 'IL4', 'Homatropine']",0.0036112772877014,"Question: Is pseudotumor cerebri an indication for Homatropine? directly answer me with $YES$ or $NO$
Answer: $NO$"
14955,84157,Vincristine,diffuse large B-cell lymphoma of the central nervous system,disease-protein-drug,indication,"['diffuse large B-cell lymphoma of the central nervous system', 'ABCG2', 'Vincristine']",0.0011555705081125,"Question: Is diffuse large B-cell lymphoma of the central nervous system an indication for Vincristine? directly answer me with $YES$ or $NO$
Answer: $YES$"
14945,36999,Sorafenib,adenocarcinoma of liver and intrahepatic biliary tract,disease-protein-drug,indication,"['adenocarcinoma of liver and intrahepatic biliary tract', 'CYP2C8', 'Sorafenib']",0.0012374706349069,"Question: Is adenocarcinoma of liver and intrahepatic biliary tract an indication for Sorafenib? directly answer me with $YES$ or $NO$
Answer: $YES$"
14590,36432,Ozanimod,congestive heart failure,disease-protein-drug,contraindication,"['congestive heart failure', 'CSF3', 'Ozanimod']",0.0054528847386388,"Question: Is congestive heart failure an indication for Ozanimod? directly answer me with $YES$ or $NO$
Answer: $NO$"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Hearing impairment', 'RSPH4A', 'Fluoxetine']",0.0115000287969147,"Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine? directly answer me with $YES$ or $NO$
Answer: $NO$"
16793,32629,Chlorothiazide,familial intrahepatic cholestasis,disease-phenotype-protein-drug,contraindication,"['familial intrahepatic cholestasis', 'Hepatomegaly', 'RELA', 'Chlorothiazide']",0.0084386195362385,"Question: Is familial intrahepatic cholestasis an indication for Chlorothiazide? directly answer me with $YES$ or $NO$
Answer: $NO$"
16793,32629,Chlorothiazide,familial intrahepatic cholestasis,disease-phenotype-protein-drug,contraindication,"['familial intrahepatic cholestasis', 'Hepatomegaly', 'DAPK2', 'Chlorothiazide']",0.0084360142646393,"Question: Is familial intrahepatic cholestasis an indication for Chlorothiazide? directly answer me with $YES$ or $NO$
Answer: $NO$"
15767,31072,Homatropine,pseudotumor cerebri,disease-phenotype-protein-drug,contraindication,"['pseudotumor cerebri', 'Allergy', 'HLA-DRB5', 'Homatropine']",0.00353877388043,"Question: Is pseudotumor cerebri an indication for Homatropine? directly answer me with $YES$ or $NO$
Answer: $NO$"
14204,29078,Sulindac,rheumatoid arthritis,disease-protein-drug,indication,"['rheumatoid arthritis', 'PTGS1', 'Sulindac']",0.0012004190882397,"Question: Is rheumatoid arthritis an indication for Sulindac? directly answer me with $YES$ or $NO$
Answer: $YES$"
15250,27610,Fedratinib,primary myelofibrosis,disease-protein-drug,indication,"['primary myelofibrosis', 'JAK2', 'Fedratinib']",0.0008748720127292,"Question: Is primary myelofibrosis an indication for Fedratinib? directly answer me with $YES$ or $NO$
Answer: $YES$"
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'ALAD', 'Tolazamide']",0.0138823658378019,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolazamide? directly answer me with $YES$ or $NO$
Answer: $NO$"
20394,27286,Sulfabenzamide,galactosemia,disease-phenotype-protein-drug,contraindication,"['galactosemia', 'Postural tremor', 'CYP2D6', 'Sulfabenzamide']",0.0132347191326862,"Question: Is galactosemia an indication for Sulfabenzamide? directly answer me with $YES$ or $NO$
Answer: $NO$"
15778,27219,Tolazamide,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'PTGS2', 'Tolazamide']",0.0138416199311887,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Tolazamide? directly answer me with $YES$ or $NO$
Answer: $NO$"
14176,83760,Fluoxetine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'CYP2D6', 'Fluoxetine']",0.0019732526766636,"Question: Is dysthymic disorder an indication for Fluoxetine? directly answer me with $YES$ or $NO$
Answer: $YES$"
16011,28249,Loxapine,major affective disorder,disease-protein-drug,indication,"['major affective disorder', 'ADRA2C', 'Loxapine']",0.000621284374384,"Question: Is major affective disorder an indication for Loxapine? directly answer me with $YES$ or $NO$
Answer: $YES$"
14152,39728,Chlorthalidone,parapsoriasis,disease-protein-drug,contraindication,"['parapsoriasis', 'MKI67', 'Chlorthalidone']",0.0045667352272539,"Question: Is parapsoriasis an indication for Chlorthalidone? directly answer me with $YES$ or $NO$
Answer: $NO$"
20302,32384,Potassium Iodide,adrenal insufficiency,disease-phenotype-protein-drug,contraindication,"['adrenal insufficiency', 'Weight loss', 'LEP', 'Potassium Iodide']",0.0088720768390835,"Question: Is adrenal insufficiency an indication for Potassium Iodide? directly answer me with $YES$ or $NO$
Answer: $NO$"
14144,29865,Topiramate,Lennox-Gastaut syndrome,disease-protein-drug,indication,"['Lennox-Gastaut syndrome', 'SCN1A', 'Topiramate']",0.0011993727808637,"Question: Is Lennox-Gastaut syndrome an indication for Topiramate? directly answer me with $YES$ or $NO$
Answer: $YES$"
20332,30094,Adomiparin,antithrombin III deficiency,disease-phenotype-protein-drug,contraindication,"['antithrombin III deficiency', 'Spontaneous abortion', 'IGF1', 'Adomiparin']",0.0074821343236393,"Question: Is antithrombin III deficiency an indication for Adomiparin? directly answer me with $YES$ or $NO$
Answer: $NO$"
