drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score,prefix
15074.0,28651.0,Amphetamine,monogenic obesity,disease-protein-drug,indication,"['monogenic obesity', 'ADRB2', 'Amphetamine']",0.0009192137558984,"Question: Is monogenic obesity an indication for Amphetamine?
Reasoning: <dgd>The disease monogenic obesity is associated with the gene ADRB2, which is targeted by the drug Amphetamine. These connections suggest that Amphetamine may be effective in treating monogenic obesity.<dgd>
Answer: YES"
16014.0,35641.0,Chlorprothixene,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'DRD2', 'Chlorprothixene']",0.0011533502574715,"Question: Is epilepsy an indication for Chlorprothixene?
Reasoning: <dgd>The disease epilepsy is associated with the gene DRD2, which is targeted by the drug Chlorprothixene. These connections suggest that Chlorprothixene may be effective in treating epilepsy.<dgd>
Answer: NO"
14270.0,35739.0,Ethinylestradiol,uterine corpus cancer,disease-protein-drug,contraindication,"['uterine corpus cancer', 'ESR1', 'Ethinylestradiol']",0.0010961282085417,"Question: Is uterine corpus cancer an indication for Ethinylestradiol?
Reasoning: <dgd>The disease uterine corpus cancer is associated with the gene ESR1, which is targeted by the drug Ethinylestradiol. These connections suggest that Ethinylestradiol may be effective in treating uterine corpus cancer.<dgd>
Answer: NO"
14452.0,32759.0,Istradefylline,hemiparkinsonism-hemiatrophy syndrome,disease-phenotype-protein-drug,indication,"['hemiparkinsonism-hemiatrophy syndrome', 'Tremor', 'CYP2D6', 'Istradefylline']",0.0021573202078344,"Question: Is hemiparkinsonism-hemiatrophy syndrome an indication for Istradefylline?
Reasoning: <dpgd>The disease hemiparkinsonism-hemiatrophy syndrome is associated with the phenotype Tremor, which in turn affects the gene CYP2D6. This gene is targeted by the drug Istradefylline. These connections suggest that Istradefylline may be effective in treating hemiparkinsonism-hemiatrophy syndrome.<dpgd>
Answer: YES"
15035.0,38957.0,Vortioxetine,major depressive disorder,disease-protein-drug,indication,"['major depressive disorder', 'HTR7', 'Vortioxetine']",0.0005154339116471,"Question: Is major depressive disorder an indication for Vortioxetine?
Reasoning: <dgd>The disease major depressive disorder is associated with the gene HTR7, which is targeted by the drug Vortioxetine. These connections suggest that Vortioxetine may be effective in treating major depressive disorder.<dgd>
Answer: YES"
15119.0,27933.0,Tranylcypromine,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'CYP2C19', 'Tranylcypromine']",0.0007088848219223,"Question: Is anxiety disorder an indication for Tranylcypromine?
Reasoning: <dgd>The disease anxiety disorder is associated with the gene CYP2C19, which is targeted by the drug Tranylcypromine. These connections suggest that Tranylcypromine may be effective in treating anxiety disorder.<dgd>
Answer: YES"
14452.0,32974.0,Istradefylline,atypical juvenile parkinsonism,disease-protein-drug,indication,"['atypical juvenile parkinsonism', 'ABCB1', 'Istradefylline']",0.0012740652015181,"Question: Is atypical juvenile parkinsonism an indication for Istradefylline?
Reasoning: <dgd>The disease atypical juvenile parkinsonism is associated with the gene ABCB1, which is targeted by the drug Istradefylline. These connections suggest that Istradefylline may be effective in treating atypical juvenile parkinsonism.<dgd>
Answer: YES"
15082.0,83840.0,Citalopram,unipolar depression,disease-protein-drug,indication,"['unipolar depression', 'CYP2C19', 'Citalopram']",0.0005263693436615,"Question: Is unipolar depression an indication for Citalopram?
Reasoning: <dgd>The disease unipolar depression is associated with the gene CYP2C19, which is targeted by the drug Citalopram. These connections suggest that Citalopram may be effective in treating unipolar depression.<dgd>
Answer: YES"
15078.0,83760.0,Tramadol,dysthymic disorder,disease-protein-drug,contraindication,"['dysthymic disorder', 'ADRA2A', 'Tramadol']",0.000858916090394,"Question: Is dysthymic disorder an indication for Tramadol?
Reasoning: <dgd>The disease dysthymic disorder is associated with the gene ADRA2A, which is targeted by the drug Tramadol. These connections suggest that Tramadol may be effective in treating dysthymic disorder.<dgd>
Answer: NO"
20157.0,30035.0,Guaifenesin,substance abuse/dependence,disease-protein-drug,contraindication,"['substance abuse/dependence', 'GRIN2A', 'Guaifenesin']",0.0007087340205096,"Question: Is substance abuse/dependence an indication for Guaifenesin?
Reasoning: <dgd>The disease substance abuse/dependence is associated with the gene GRIN2A, which is targeted by the drug Guaifenesin. These connections suggest that Guaifenesin may be effective in treating substance abuse/dependence.<dgd>
Answer: NO"
16842.0,32974.0,Pramipexole,atypical juvenile parkinsonism,disease-protein-drug,indication,"['atypical juvenile parkinsonism', 'DRD2', 'Pramipexole']",0.0009189535909181,"Question: Is atypical juvenile parkinsonism an indication for Pramipexole?
Reasoning: <dgd>The disease atypical juvenile parkinsonism is associated with the gene DRD2, which is targeted by the drug Pramipexole. These connections suggest that Pramipexole may be effective in treating atypical juvenile parkinsonism.<dgd>
Answer: YES"
17437.0,83760.0,Metyrosine,dysthymic disorder,disease-protein-drug,contraindication,"['dysthymic disorder', 'TH', 'Metyrosine']",0.0008434749661007,"Question: Is dysthymic disorder an indication for Metyrosine?
Reasoning: <dgd>The disease dysthymic disorder is associated with the gene TH, which is targeted by the drug Metyrosine. These connections suggest that Metyrosine may be effective in treating dysthymic disorder.<dgd>
Answer: NO"
14351.0,28780.0,Thiothixene,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Seizure', 'DRD2', 'Thiothixene']",0.003276733427312,"Question: Is Alzheimer disease an indication for Thiothixene?
Reasoning: <dpgd>The disease Alzheimer disease is associated with the phenotype Seizure, which in turn affects the gene DRD2. This gene is targeted by the drug Thiothixene. These connections suggest that Thiothixene may be effective in treating Alzheimer disease.<dpgd>
Answer: NO"
14270.0,33598.0,Ethinylestradiol,stroke disorder,disease-protein-drug,contraindication,"['stroke disorder', 'ALB', 'Ethinylestradiol']",0.0021339583467711,"Question: Is stroke disorder an indication for Ethinylestradiol?
Reasoning: <dgd>The disease stroke disorder is associated with the gene ALB, which is targeted by the drug Ethinylestradiol. These connections suggest that Ethinylestradiol may be effective in treating stroke disorder.<dgd>
Answer: NO"
14792.0,83823.0,Paclitaxel,coronary thrombosis,disease-protein-drug,contraindication,"['coronary thrombosis', 'BCL2', 'Paclitaxel']",0.0018573918934308,"Question: Is coronary thrombosis an indication for Paclitaxel?
Reasoning: <dgd>The disease coronary thrombosis is associated with the gene BCL2, which is targeted by the drug Paclitaxel. These connections suggest that Paclitaxel may be effective in treating coronary thrombosis.<dgd>
Answer: NO"
14544.0,83841.0,Bupropion,endogenous depression,disease-protein-drug,indication,"['endogenous depression', 'HTR3A', 'Bupropion']",0.0006731531024056,"Question: Is endogenous depression an indication for Bupropion?
Reasoning: <dgd>The disease endogenous depression is associated with the gene HTR3A, which is targeted by the drug Bupropion. These connections suggest that Bupropion may be effective in treating endogenous depression.<dgd>
Answer: YES"
14164.0,27933.0,Alprazolam,anxiety disorder,disease-protein-drug,contraindication,"['anxiety disorder', 'GABRA6', 'Alprazolam']",0.0006237997244276,"Question: Is anxiety disorder an indication for Alprazolam?
Reasoning: <dgd>The disease anxiety disorder is associated with the gene GABRA6, which is targeted by the drug Alprazolam. These connections suggest that Alprazolam may be effective in treating anxiety disorder.<dgd>
Answer: NO"
14153.0,83763.0,Valproic acid,manic bipolar affective disorder,disease-protein-drug,indication,"['manic bipolar affective disorder', 'SCN2A', 'Valproic acid']",0.0011509031735352,"Question: Is manic bipolar affective disorder an indication for Valproic acid?
Reasoning: <dgd>The disease manic bipolar affective disorder is associated with the gene SCN2A, which is targeted by the drug Valproic acid. These connections suggest that Valproic acid may be effective in treating manic bipolar affective disorder.<dgd>
Answer: YES"
14540.0,83760.0,Amoxapine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'SLC6A3', 'Amoxapine']",0.000734204149909,"Question: Is dysthymic disorder an indication for Amoxapine?
Reasoning: <dgd>The disease dysthymic disorder is associated with the gene SLC6A3, which is targeted by the drug Amoxapine. These connections suggest that Amoxapine may be effective in treating dysthymic disorder.<dgd>
Answer: YES"
14737.0,37152.0,Carboplatin,familial ovarian cancer,disease-protein-drug,indication,"['familial ovarian cancer', 'ATP7B', 'Carboplatin']",0.0013270107838062,"Question: Is familial ovarian cancer an indication for Carboplatin?
Reasoning: <dgd>The disease familial ovarian cancer is associated with the gene ATP7B, which is targeted by the drug Carboplatin. These connections suggest that Carboplatin may be effective in treating familial ovarian cancer.<dgd>
Answer: YES"
16014.0,28313.0,Chlorprothixene,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'HTR3E', 'Chlorprothixene']",0.0006284747367693,"Question: Is schizophrenia an indication for Chlorprothixene?
Reasoning: <dgd>The disease schizophrenia is associated with the gene HTR3E, which is targeted by the drug Chlorprothixene. These connections suggest that Chlorprothixene may be effective in treating schizophrenia.<dgd>
Answer: YES"
14310.0,37703.0,Doxepin,neurotic disorder,disease-protein-drug,indication,"['neurotic disorder', 'CYP2C19', 'Doxepin']",0.0006462938813103,"Question: Is neurotic disorder an indication for Doxepin?
Reasoning: <dgd>The disease neurotic disorder is associated with the gene CYP2C19, which is targeted by the drug Doxepin. These connections suggest that Doxepin may be effective in treating neurotic disorder.<dgd>
Answer: YES"
14656.0,28005.0,Cannabidiol,developmental and epileptic encephalopathy,disease-phenotype-protein-drug,indication,"['developmental and epileptic encephalopathy', 'Hepatomegaly', 'CYP1A2', 'Cannabidiol']",0.0032477331685247,"Question: Is developmental and epileptic encephalopathy an indication for Cannabidiol?
Reasoning: <dpgd>The disease developmental and epileptic encephalopathy is associated with the phenotype Hepatomegaly, which in turn affects the gene CYP1A2. This gene is targeted by the drug Cannabidiol. These connections suggest that Cannabidiol may be effective in treating developmental and epileptic encephalopathy.<dpgd>
Answer: YES"
14173.0,83760.0,Imipramine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'ALB', 'Imipramine']",0.0021551629198652,"Question: Is dysthymic disorder an indication for Imipramine?
Reasoning: <dgd>The disease dysthymic disorder is associated with the gene ALB, which is targeted by the drug Imipramine. These connections suggest that Imipramine may be effective in treating dysthymic disorder.<dgd>
Answer: YES"
14246.0,27933.0,Oxazepam,anxiety disorder,disease-protein-drug,contraindication,"['anxiety disorder', 'GABRA3', 'Oxazepam']",0.0006240005048267,"Question: Is anxiety disorder an indication for Oxazepam?
Reasoning: <dgd>The disease anxiety disorder is associated with the gene GABRA3, which is targeted by the drug Oxazepam. These connections suggest that Oxazepam may be effective in treating anxiety disorder.<dgd>
Answer: NO"
15018.0,28520.0,Midostaurin,myeloid leukemia,disease-protein-drug,indication,"['myeloid leukemia', 'FLT3', 'Midostaurin']",0.0014048572722602,"Question: Is myeloid leukemia an indication for Midostaurin?
Reasoning: <dgd>The disease myeloid leukemia is associated with the gene FLT3, which is targeted by the drug Midostaurin. These connections suggest that Midostaurin may be effective in treating myeloid leukemia.<dgd>
Answer: YES"
15074.0,36693.0,Amphetamine,substance-related disorder,disease-protein-drug,contraindication,"['substance-related disorder', 'CYP2D6', 'Amphetamine']",0.0020459815367992,"Question: Is substance-related disorder an indication for Amphetamine?
Reasoning: <dgd>The disease substance-related disorder is associated with the gene CYP2D6, which is targeted by the drug Amphetamine. These connections suggest that Amphetamine may be effective in treating substance-related disorder.<dgd>
Answer: NO"
15165.0,35641.0,Methotrimeprazine,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'DRD1', 'Methotrimeprazine']",0.0007233904964081,"Question: Is epilepsy an indication for Methotrimeprazine?
Reasoning: <dgd>The disease epilepsy is associated with the gene DRD1, which is targeted by the drug Methotrimeprazine. These connections suggest that Methotrimeprazine may be effective in treating epilepsy.<dgd>
Answer: NO"
15326.0,36544.0,Ofloxacin,drug-induced liver injury,disease-protein-drug,contraindication,"['drug-induced liver injury', 'ABCC1', 'Ofloxacin']",0.0008961352030394,"Question: Is drug-induced liver injury an indication for Ofloxacin?
Reasoning: <dgd>The disease drug-induced liver injury is associated with the gene ABCC1, which is targeted by the drug Ofloxacin. These connections suggest that Ofloxacin may be effective in treating drug-induced liver injury.<dgd>
Answer: NO"
14831.0,28974.0,Droxidopa,early-onset parkinsonism-intellectual disability syndrome,disease-phenotype-protein-drug,indication,"['early-onset parkinsonism-intellectual disability syndrome', 'Seizure', 'SLC6A2', 'Droxidopa']",0.0028069991574553,"Question: Is early-onset parkinsonism-intellectual disability syndrome an indication for Droxidopa?
Reasoning: <dpgd>The disease early-onset parkinsonism-intellectual disability syndrome is associated with the phenotype Seizure, which in turn affects the gene SLC6A2. This gene is targeted by the drug Droxidopa. These connections suggest that Droxidopa may be effective in treating early-onset parkinsonism-intellectual disability syndrome.<dpgd>
Answer: YES"
14904.0,28547.0,Safinamide,Parkinson disease,disease-protein-drug,indication,"['Parkinson disease', 'CYP2E1', 'Safinamide']",0.0006692191929392,"Question: Is Parkinson disease an indication for Safinamide?
Reasoning: <dgd>The disease Parkinson disease is associated with the gene CYP2E1, which is targeted by the drug Safinamide. These connections suggest that Safinamide may be effective in treating Parkinson disease.<dgd>
Answer: YES"
14194.0,33632.0,Methotrexate,anemia (disease),disease-protein-drug,contraindication,"['anemia (disease)', 'SLC46A1', 'Methotrexate']",0.0017125220474569,"Question: Is anemia (disease) an indication for Methotrexate?
Reasoning: <dgd>The disease anemia (disease) is associated with the gene SLC46A1, which is targeted by the drug Methotrexate. These connections suggest that Methotrexate may be effective in treating anemia (disease).<dgd>
Answer: NO"
15126.0,38575.0,Donepezil,cerebellar degeneration,disease-protein-drug,indication,"['cerebellar degeneration', 'BCHE', 'Donepezil']",0.0037839651950424,"Question: Is cerebellar degeneration an indication for Donepezil?
Reasoning: <dgd>The disease cerebellar degeneration is associated with the gene BCHE, which is targeted by the drug Donepezil. These connections suggest that Donepezil may be effective in treating cerebellar degeneration.<dgd>
Answer: YES"
14400.0,28714.0,Ivacaftor,cystic fibrosis,disease-phenotype-protein-drug,indication,"['cystic fibrosis', 'Male infertility', 'CFTR', 'Ivacaftor']",0.000752531537406,"Question: Is cystic fibrosis an indication for Ivacaftor?
Reasoning: <dpgd>The disease cystic fibrosis is associated with the phenotype Male infertility, which in turn affects the gene CFTR. This gene is targeted by the drug Ivacaftor. These connections suggest that Ivacaftor may be effective in treating cystic fibrosis.<dpgd>
Answer: YES"
14899.0,33302.0,Sumatriptan,familial or sporadic hemiplegic migraine,disease-phenotype-protein-drug,contraindication,"['familial or sporadic hemiplegic migraine', 'Focal sensory seizure', 'ABCB1', 'Sumatriptan']",0.0013071385092436,"Question: Is familial or sporadic hemiplegic migraine an indication for Sumatriptan?
Reasoning: <dpgd>The disease familial or sporadic hemiplegic migraine is associated with the phenotype Focal sensory seizure, which in turn affects the gene ABCB1. This gene is targeted by the drug Sumatriptan. These connections suggest that Sumatriptan may be effective in treating familial or sporadic hemiplegic migraine.<dpgd>
Answer: NO"
14955.0,33188.0,Vincristine,neuroblastoma,disease-protein-drug,indication,"['neuroblastoma', 'ABCB1', 'Vincristine']",0.0017835488554696,"Question: Is neuroblastoma an indication for Vincristine?
Reasoning: <dgd>The disease neuroblastoma is associated with the gene ABCB1, which is targeted by the drug Vincristine. These connections suggest that Vincristine may be effective in treating neuroblastoma.<dgd>
Answer: YES"
15413.0,83816.0,Gemcitabine,ovarian carcinosarcoma,disease-protein-drug,indication,"['ovarian carcinosarcoma', 'TYMS', 'Gemcitabine']",0.0016130266366911,"Question: Is ovarian carcinosarcoma an indication for Gemcitabine?
Reasoning: <dgd>The disease ovarian carcinosarcoma is associated with the gene TYMS, which is targeted by the drug Gemcitabine. These connections suggest that Gemcitabine may be effective in treating ovarian carcinosarcoma.<dgd>
Answer: YES"
15113.0,83960.0,Galantamine,Alzheimer disease without neurofibrillary tangles,disease-protein-drug,indication,"['Alzheimer disease without neurofibrillary tangles', 'BCHE', 'Galantamine']",0.003309621525831,"Question: Is Alzheimer disease without neurofibrillary tangles an indication for Galantamine?
Reasoning: <dgd>The disease Alzheimer disease without neurofibrillary tangles is associated with the gene BCHE, which is targeted by the drug Galantamine. These connections suggest that Galantamine may be effective in treating Alzheimer disease without neurofibrillary tangles.<dgd>
Answer: YES"
14478.0,27219.0,Testosterone undecanoate,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,indication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'CYP11A1', 'Testosterone undecanoate']",0.0030420881170616,"Question: Is hypogonadotropic hypogonadism with or without anosmia an indication for Testosterone undecanoate?
Reasoning: <dpgd>The disease hypogonadotropic hypogonadism with or without anosmia is associated with the phenotype Seizure, which in turn affects the gene CYP11A1. This gene is targeted by the drug Testosterone undecanoate. These connections suggest that Testosterone undecanoate may be effective in treating hypogonadotropic hypogonadism with or without anosmia.<dpgd>
Answer: YES"
15187.0,36229.0,Nilotinib,agranulocytosis,disease-protein-drug,contraindication,"['agranulocytosis', 'UGT1A1', 'Nilotinib']",0.0006824530195084,"Question: Is agranulocytosis an indication for Nilotinib?
Reasoning: <dgd>The disease agranulocytosis is associated with the gene UGT1A1, which is targeted by the drug Nilotinib. These connections suggest that Nilotinib may be effective in treating agranulocytosis.<dgd>
Answer: NO"
15099.0,27933.0,Zolpidem,anxiety disorder,disease-protein-drug,contraindication,"['anxiety disorder', 'GABRA2', 'Zolpidem']",0.0006090810143602,"Question: Is anxiety disorder an indication for Zolpidem?
Reasoning: <dgd>The disease anxiety disorder is associated with the gene GABRA2, which is targeted by the drug Zolpidem. These connections suggest that Zolpidem may be effective in treating anxiety disorder.<dgd>
Answer: NO"
15781.0,83824.0,Acetylsalicylic acid,myocardial infarction,disease-protein-drug,indication,"['myocardial infarction', 'CASP3', 'Acetylsalicylic acid']",0.0020791985128661,"Question: Is myocardial infarction an indication for Acetylsalicylic acid?
Reasoning: <dgd>The disease myocardial infarction is associated with the gene CASP3, which is targeted by the drug Acetylsalicylic acid. These connections suggest that Acetylsalicylic acid may be effective in treating myocardial infarction.<dgd>
Answer: YES"
14150.0,27655.0,Morphine,familial long QT syndrome,disease-phenotype-protein-drug,contraindication,"['familial long QT syndrome', 'Seizure', 'OPRK1', 'Morphine']",0.0031141798693602,"Question: Is familial long QT syndrome an indication for Morphine?
Reasoning: <dpgd>The disease familial long QT syndrome is associated with the phenotype Seizure, which in turn affects the gene OPRK1. This gene is targeted by the drug Morphine. These connections suggest that Morphine may be effective in treating familial long QT syndrome.<dpgd>
Answer: NO"
14792.0,33688.0,Paclitaxel,non-small cell lung carcinoma (disease),disease-protein-drug,indication,"['non-small cell lung carcinoma (disease)', 'ABCB1', 'Paclitaxel']",0.0019199013555743,"Question: Is non-small cell lung carcinoma (disease) an indication for Paclitaxel?
Reasoning: <dgd>The disease non-small cell lung carcinoma (disease) is associated with the gene ABCB1, which is targeted by the drug Paclitaxel. These connections suggest that Paclitaxel may be effective in treating non-small cell lung carcinoma (disease).<dgd>
Answer: YES"
14956.0,35641.0,Carbamazepine,epilepsy,disease-protein-drug,indication,"['epilepsy', 'SCN1A', 'Carbamazepine']",0.0009513011671725,"Question: Is epilepsy an indication for Carbamazepine?
Reasoning: <dgd>The disease epilepsy is associated with the gene SCN1A, which is targeted by the drug Carbamazepine. These connections suggest that Carbamazepine may be effective in treating epilepsy.<dgd>
Answer: YES"
15100.0,33454.0,Prochlorperazine,neuroleptic malignant syndrome,disease-phenotype-protein-drug,contraindication,"['neuroleptic malignant syndrome', 'Coma', 'CYP2D6', 'Prochlorperazine']",0.0023275909966271,"Question: Is neuroleptic malignant syndrome an indication for Prochlorperazine?
Reasoning: <dpgd>The disease neuroleptic malignant syndrome is associated with the phenotype Coma, which in turn affects the gene CYP2D6. This gene is targeted by the drug Prochlorperazine. These connections suggest that Prochlorperazine may be effective in treating neuroleptic malignant syndrome.<dpgd>
Answer: NO"
14296.0,37743.0,Atazanavir,hepatitis C virus infection,disease-protein-drug,contraindication,"['hepatitis C virus infection', 'CYP3A4', 'Atazanavir']",0.0005055580431296,"Question: Is hepatitis C virus infection an indication for Atazanavir?
Reasoning: <dgd>The disease hepatitis C virus infection is associated with the gene CYP3A4, which is targeted by the drug Atazanavir. These connections suggest that Atazanavir may be effective in treating hepatitis C virus infection.<dgd>
Answer: NO"
14198.0,83924.0,Clonidine,end stage renal failure,disease-protein-drug,contraindication,"['end stage renal failure', 'ALB', 'Clonidine']",0.0018420140860579,"Question: Is end stage renal failure an indication for Clonidine?
Reasoning: <dgd>The disease end stage renal failure is associated with the gene ALB, which is targeted by the drug Clonidine. These connections suggest that Clonidine may be effective in treating end stage renal failure.<dgd>
Answer: NO"
14784.0,27933.0,Theophylline,anxiety disorder,disease-protein-drug,contraindication,"['anxiety disorder', 'PDE4A', 'Theophylline']",0.001092946493767,"Question: Is anxiety disorder an indication for Theophylline?
Reasoning: <dgd>The disease anxiety disorder is associated with the gene PDE4A, which is targeted by the drug Theophylline. These connections suggest that Theophylline may be effective in treating anxiety disorder.<dgd>
Answer: NO"
15113.0,28780.0,Galantamine,Alzheimer disease,disease-phenotype-protein-drug,indication,"['Alzheimer disease', 'Seizure', 'ACHE', 'Galantamine']",0.0032651829970489,"Question: Is Alzheimer disease an indication for Galantamine?
Reasoning: <dpgd>The disease Alzheimer disease is associated with the phenotype Seizure, which in turn affects the gene ACHE. This gene is targeted by the drug Galantamine. These connections suggest that Galantamine may be effective in treating Alzheimer disease.<dpgd>
Answer: YES"
15117.0,28313.0,Trimipramine,schizophrenia,disease-protein-drug,contraindication,"['schizophrenia', 'ABCB1', 'Trimipramine']",0.0012424414008095,"Question: Is schizophrenia an indication for Trimipramine?
Reasoning: <dgd>The disease schizophrenia is associated with the gene ABCB1, which is targeted by the drug Trimipramine. These connections suggest that Trimipramine may be effective in treating schizophrenia.<dgd>
Answer: NO"
16056.0,28801.0,Procyclidine,juvenile onset Parkinson disease 19A,disease-phenotype-protein-drug,indication,"['juvenile onset Parkinson disease 19A', 'Tremor', 'CHRM4', 'Procyclidine']",0.0008575743799754,"Question: Is juvenile onset Parkinson disease 19A an indication for Procyclidine?
Reasoning: <dpgd>The disease juvenile onset Parkinson disease 19A is associated with the phenotype Tremor, which in turn affects the gene CHRM4. This gene is targeted by the drug Procyclidine. These connections suggest that Procyclidine may be effective in treating juvenile onset Parkinson disease 19A.<dpgd>
Answer: YES"
14238.0,33302.0,Naproxen,familial or sporadic hemiplegic migraine,disease-phenotype-protein-drug,contraindication,"['familial or sporadic hemiplegic migraine', 'Focal sensory seizure', 'ABCB1', 'Naproxen']",0.0014036174261546,"Question: Is familial or sporadic hemiplegic migraine an indication for Naproxen?
Reasoning: <dpgd>The disease familial or sporadic hemiplegic migraine is associated with the phenotype Focal sensory seizure, which in turn affects the gene ABCB1. This gene is targeted by the drug Naproxen. These connections suggest that Naproxen may be effective in treating familial or sporadic hemiplegic migraine.<dpgd>
Answer: NO"
14490.0,27292.0,Zinc chloride,glycogen storage disease,disease-phenotype-protein-drug,contraindication,"['glycogen storage disease', 'Splenomegaly', 'HBB', 'Zinc chloride']",0.0035473996101689,"Question: Is glycogen storage disease an indication for Zinc chloride?
Reasoning: <dpgd>The disease glycogen storage disease is associated with the phenotype Splenomegaly, which in turn affects the gene HBB. This gene is targeted by the drug Zinc chloride. These connections suggest that Zinc chloride may be effective in treating glycogen storage disease.<dpgd>
Answer: NO"
