drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score
14019,28754.0,Betamethasone,autosomal recessive infantile hypercalcemia,disease-phenotype-protein-drug,contraindication,"['autosomal recessive infantile hypercalcemia', 'Vomiting', 'ABCB1', 'Betamethasone']",0.5
14019,29078.0,Betamethasone,rheumatoid arthritis,disease-protein-drug,indication,"['rheumatoid arthritis', 'ABCB1', 'Betamethasone']",0.5
14019,29078.0,Betamethasone,rheumatoid arthritis,disease-exposure-bioprocess-gene-drug,indication,"['rheumatoid arthritis', 'Pesticides', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,29078.0,Betamethasone,rheumatoid arthritis,disease-exposure-gene-drug,indication,"['rheumatoid arthritis', 'Air Pollutants', 'CYP1B1', 'Betamethasone']",0.5
14019,29186.0,Betamethasone,carbamoyl phosphate synthetase I deficiency disease,disease-phenotype-protein-drug,contraindication,"['carbamoyl phosphate synthetase I deficiency disease', 'Vomiting', 'ABCB1', 'Betamethasone']",0.5
14019,29614.0,Betamethasone,osteoporosis,disease-protein-drug,contraindication,"['osteoporosis', 'CYP19A1', 'Betamethasone']",0.5
14019,29614.0,Betamethasone,osteoporosis,disease-exposure-bioprocess-gene-drug,contraindication,"['osteoporosis', 'perfluorononanoic acid', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,29614.0,Betamethasone,osteoporosis,disease-exposure-gene-drug,contraindication,"['osteoporosis', 'Cadmium', 'ALB', 'Betamethasone']",0.5
14019,29832.0,Betamethasone,hyperargininemia,disease-phenotype-protein-drug,contraindication,"['hyperargininemia', 'Hepatomegaly', 'ALB', 'Betamethasone']",0.5
14019,29854.0,Betamethasone,hereditary angioedema,disease-phenotype-protein-drug,indication,"['hereditary angioedema', 'Nausea', 'ABCB1', 'Betamethasone']",0.5
14019,29993.0,Betamethasone,classic Hodgkin lymphoma,disease-phenotype-protein-drug,indication,"['classic Hodgkin lymphoma', 'Hepatomegaly', 'ALB', 'Betamethasone']",0.5
14019,30494.0,Betamethasone,plasma cell myeloma,disease-exposure-bioprocess-gene-drug,off-label use,"['plasma cell myeloma', 'glyphosate', 'lipid metabolic process', 'CYP3A4', 'Betamethasone']",0.5
14019,30511.0,Betamethasone,anti-glomerular basement membrane disease,disease-phenotype-protein-drug,off-label use,"['anti-glomerular basement membrane disease', 'Proteinuria', 'ALB', 'Betamethasone']",0.5
14019,30813.0,Betamethasone,Addison disease,disease-phenotype-protein-drug,indication,"['Addison disease', 'Vomiting', 'ABCB1', 'Betamethasone']",0.5
14019,30892.0,Betamethasone,newborn respiratory distress syndrome,disease-protein-drug,off-label use,"['newborn respiratory distress syndrome', 'ALB', 'Betamethasone']",0.5
14019,30990.0,Betamethasone,mycosis fungoides and variants,disease-phenotype-protein-drug,indication,"['mycosis fungoides and variants', 'Hepatomegaly', 'ALB', 'Betamethasone']",0.5
14019,31511.0,Betamethasone,autoimmune thrombocytopenic,disease-phenotype-protein-drug,indication,"['autoimmune thrombocytopenic', 'Thrombocytopenia', 'ALB', 'Betamethasone']",0.5
14019,31714.0,Betamethasone,short stature due to growth hormone qualitative anomaly,disease-protein-drug,contraindication,"['short stature due to growth hormone qualitative anomaly', 'CYP19A1', 'Betamethasone']",0.5
14019,32099.0,Betamethasone,granulomatosis with polyangiitis,disease-phenotype-protein-drug,off-label use,"['granulomatosis with polyangiitis', 'Proteinuria', 'ALB', 'Betamethasone']",0.5
14019,32132.0,Betamethasone,citrullinemia,disease-phenotype-protein-drug,contraindication,"['citrullinemia', 'Hepatomegaly', 'ALB', 'Betamethasone']",0.5
14019,32217.0,Betamethasone,hypopituitarism,disease-protein-drug,contraindication,"['hypopituitarism', 'CYP19A1', 'Betamethasone']",0.5
14019,32337.0,Betamethasone,"combined pituitary hormone deficiencies, genetic form",disease-protein-drug,contraindication,"['combined pituitary hormone deficiencies, genetic form', 'CYP19A1', 'Betamethasone']",0.5
14019,32563.0,Betamethasone,heparin-induced thrombocytopenia (disease),disease-phenotype-protein-drug,indication,"['heparin-induced thrombocytopenia (disease)', 'Thrombocytopenia', 'ALB', 'Betamethasone']",0.5
14019,32584.0,Betamethasone,inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency,disease-phenotype-protein-drug,indication,"['inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency', 'Vomiting', 'ABCB1', 'Betamethasone']",0.5
14019,32746.0,Betamethasone,Stevens-Johnson syndrome,disease-protein-drug,indication,"['Stevens-Johnson syndrome', 'ALB', 'Betamethasone']",0.5
14019,32746.0,Betamethasone,Stevens-Johnson syndrome,disease-phenotype-protein-drug,indication,"['Stevens-Johnson syndrome', 'Thrombocytopenia', 'ALB', 'Betamethasone']",0.5
14019,32815.0,Betamethasone,Trichinellosis,disease-phenotype-protein-drug,indication,"['Trichinellosis', 'Nausea', 'ABCB1', 'Betamethasone']",0.5
14019,32905.0,Betamethasone,Sheehan syndrome,disease-protein-drug,contraindication,"['Sheehan syndrome', 'CYP19A1', 'Betamethasone']",0.5
14019,32905.0,Betamethasone,Sheehan syndrome,disease-phenotype-protein-drug,contraindication,"['Sheehan syndrome', 'Nausea', 'ABCB1', 'Betamethasone']",0.5
14019,32967.0,Betamethasone,sarcoidosis,disease-phenotype-protein-drug,indication,"['sarcoidosis', 'Hepatomegaly', 'ALB', 'Betamethasone']",0.5
14019,33077.0,Betamethasone,Hodgkins lymphoma,disease-exposure-bioprocess-gene-drug,indication,"['Hodgkins lymphoma', 'Pesticides', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,33077.0,Betamethasone,Hodgkins lymphoma,disease-phenotype-protein-drug,indication,"['Hodgkins lymphoma', 'Hepatomegaly', 'ALB', 'Betamethasone']",0.5
14019,33166.0,Betamethasone,isolated congenital growth hormone deficiency,disease-protein-drug,contraindication,"['isolated congenital growth hormone deficiency', 'CYP19A1', 'Betamethasone']",0.5
14019,33232.0,Betamethasone,X-linked intellectual disability with isolated growth hormone deficiency,disease-protein-drug,contraindication,"['X-linked intellectual disability with isolated growth hormone deficiency', 'CYP19A1', 'Betamethasone']",0.5
14019,33453.0,Betamethasone,Kallmann syndrome,disease-protein-drug,contraindication,"['Kallmann syndrome', 'CYP19A1', 'Betamethasone']",0.5
14019,33534.0,Betamethasone,pediatric systemic lupus erythematosus,disease-phenotype-protein-drug,indication,"['pediatric systemic lupus erythematosus', 'Thrombocytopenia', 'ALB', 'Betamethasone']",0.5
14019,33575.0,Betamethasone,diabetes mellitus (disease),disease-exposure-bioprocess-gene-drug,contraindication,"['diabetes mellitus (disease)', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,33575.0,Betamethasone,diabetes mellitus (disease),disease-exposure-gene-drug,contraindication,"['diabetes mellitus (disease)', 'Air Pollutants', 'CYP1B1', 'Betamethasone']",0.5
14019,33575.0,Betamethasone,diabetes mellitus (disease),disease-phenotype-protein-drug,contraindication,"['diabetes mellitus (disease)', 'Maternal diabetes', 'CYP19A1', 'Betamethasone']",0.5
14019,33577.0,Betamethasone,hypertensive disorder,disease-protein-drug,contraindication,"['hypertensive disorder', 'CYP3A5', 'Betamethasone']",0.5
14019,33577.0,Betamethasone,hypertensive disorder,disease-exposure-bioprocess-gene-drug,contraindication,"['hypertensive disorder', 'Mercury', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,33577.0,Betamethasone,hypertensive disorder,disease-exposure-gene-drug,contraindication,"['hypertensive disorder', 'Air Pollutants', 'CYP1B1', 'Betamethasone']",0.5
14019,33621.0,Betamethasone,acute lymphoblastic leukemia (disease),disease-protein-drug,indication,"['acute lymphoblastic leukemia (disease)', 'ABCB1', 'Betamethasone']",0.5
14019,33621.0,Betamethasone,acute lymphoblastic leukemia (disease),disease-exposure-bioprocess-gene-drug,indication,"['acute lymphoblastic leukemia (disease)', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,33621.0,Betamethasone,acute lymphoblastic leukemia (disease),disease-exposure-gene-drug,indication,"['acute lymphoblastic leukemia (disease)', 'Air Pollutants', 'CYP1B1', 'Betamethasone']",0.5
14019,33649.0,Betamethasone,exanthem (disease),disease-exposure-bioprocess-gene-drug,indication,"['exanthem (disease)', 'Particulate Matter', 'apoptotic process', 'NR3C1', 'Betamethasone']",0.5
14019,33649.0,Betamethasone,exanthem (disease),disease-exposure-gene-drug,indication,"['exanthem (disease)', 'Particulate Matter', 'CYP1B1', 'Betamethasone']",0.5
14019,33675.0,Betamethasone,asthma,disease-exposure-bioprocess-gene-drug,indication,"['asthma', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,33675.0,Betamethasone,asthma,disease-exposure-gene-drug,indication,"['asthma', 'Air Pollutants', 'CYP1B1', 'Betamethasone']",0.5
14019,33679.0,Betamethasone,potassium deficiency disease,disease-protein-drug,contraindication,"['potassium deficiency disease', 'NR3C1', 'Betamethasone']",0.5
14019,35641.0,Betamethasone,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'ABCB1', 'Betamethasone']",0.5
14019,35650.0,Betamethasone,non-Hodgkin lymphoma,disease-exposure-bioprocess-gene-drug,indication,"['non-Hodgkin lymphoma', 'Dichlorodiphenyl Dichloroethylene', 'heme biosynthetic process', 'ALB', 'Betamethasone']",0.5
14019,35650.0,Betamethasone,non-Hodgkin lymphoma,disease-exposure-gene-drug,indication,"['non-Hodgkin lymphoma', 'Cadmium', 'ALB', 'Betamethasone']",0.5
14019,35669.0,Betamethasone,heart disease,disease-exposure-bioprocess-gene-drug,off-label use,"['heart disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,35669.0,Betamethasone,heart disease,disease-exposure-gene-drug,off-label use,"['heart disease', 'Air Pollutants', 'CYP1B1', 'Betamethasone']",0.5
14019,35823.0,Betamethasone,eye disease,disease-exposure-bioprocess-gene-drug,indication,"['eye disease', 'perfluorooctane sulfonic acid', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,35823.0,Betamethasone,eye disease,disease-exposure-gene-drug,indication,"['eye disease', 'Particulate Matter', 'CYP1B1', 'Betamethasone']",0.5
14019,35915.0,Betamethasone,mental disorder,disease-protein-drug,contraindication,"['mental disorder', 'NR3C1', 'Betamethasone']",0.5
14019,35915.0,Betamethasone,mental disorder,disease-exposure-bioprocess-gene-drug,contraindication,"['mental disorder', 'Vitamin D', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,36035.0,Betamethasone,hypertension,disease-protein-drug,contraindication,"['hypertension', 'CYP3A5', 'Betamethasone']",0.5
14019,36129.0,Betamethasone,atopic eczema,disease-exposure-bioprocess-gene-drug,indication,"['atopic eczema', 'Mercury', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,36129.0,Betamethasone,atopic eczema,disease-exposure-gene-drug,indication,"['atopic eczema', 'Air Pollutants', 'CYP1B1', 'Betamethasone']",0.5
14019,36241.0,Betamethasone,hepatitis,disease-protein-drug,off-label use,"['hepatitis', 'ALB', 'Betamethasone']",0.5
14019,36432.0,Betamethasone,congestive heart failure,disease-protein-drug,contraindication,"['congestive heart failure', 'ALB', 'Betamethasone']",0.5
14019,36469.0,Betamethasone,hypothyroidism,disease-exposure-bioprocess-gene-drug,contraindication,"['hypothyroidism', 'glyphosate', 'lipid metabolic process', 'CYP3A4', 'Betamethasone']",0.5
14019,36644.0,Betamethasone,skin disease,disease-exposure-bioprocess-gene-drug,indication,"['skin disease', 'Pesticides', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,37285.0,Betamethasone,thymus gland disease,disease-protein-drug,contraindication,"['thymus gland disease', 'CYP19A1', 'Betamethasone']",0.5
14019,37617.0,Betamethasone,chronic obstructive pulmonary disease,disease-exposure-bioprocess-gene-drug,off-label use,"['chronic obstructive pulmonary disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,37617.0,Betamethasone,chronic obstructive pulmonary disease,disease-exposure-gene-drug,off-label use,"['chronic obstructive pulmonary disease', 'Air Pollutants', 'CYP1B1', 'Betamethasone']",0.5
14019,37722.0,Betamethasone,multiple sclerosis,disease-exposure-bioprocess-gene-drug,indication,"['multiple sclerosis', 'Mercury', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,37722.0,Betamethasone,multiple sclerosis,disease-exposure-gene-drug,indication,"['multiple sclerosis', 'Lead', 'ALB', 'Betamethasone']",0.5
14019,37765.0,Betamethasone,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'ALB', 'Betamethasone']",0.5
14019,37770.0,Betamethasone,contact dermatitis,disease-protein-drug,indication,"['contact dermatitis', 'CYP1B1', 'Betamethasone']",0.5
14019,37830.0,Betamethasone,bronchitis,disease-exposure-bioprocess-gene-drug,off-label use,"['bronchitis', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,37830.0,Betamethasone,bronchitis,disease-exposure-gene-drug,off-label use,"['bronchitis', 'Air Pollutants', 'CYP1B1', 'Betamethasone']",0.5
14019,37888.0,Betamethasone,allergic rhinitis,disease-protein-drug,indication,"['allergic rhinitis', 'ALB', 'Betamethasone']",0.5
14019,37888.0,Betamethasone,allergic rhinitis,disease-exposure-bioprocess-gene-drug,indication,"['allergic rhinitis', 'Particulate Matter', 'apoptotic process', 'NR3C1', 'Betamethasone']",0.5
14019,37888.0,Betamethasone,allergic rhinitis,disease-exposure-gene-drug,indication,"['allergic rhinitis', 'Particulate Matter', 'CYP1B1', 'Betamethasone']",0.5
14019,37888.0,Betamethasone,allergic rhinitis,disease-phenotype-protein-drug,indication,"['allergic rhinitis', 'Allergy', 'ALB', 'Betamethasone']",0.5
14019,38085.0,Betamethasone,acquired pituitary hormone deficiency,disease-protein-drug,contraindication,"['acquired pituitary hormone deficiency', 'CYP19A1', 'Betamethasone']",0.5
14019,38179.0,Betamethasone,congenital hypogonadotropic hypogonadism,disease-protein-drug,contraindication,"['congenital hypogonadotropic hypogonadism', 'CYP19A1', 'Betamethasone']",0.5
14019,38508.0,Betamethasone,non-acquired pituitary hormone deficiency,disease-protein-drug,contraindication,"['non-acquired pituitary hormone deficiency', 'CYP19A1', 'Betamethasone']",0.5
14019,39025.0,Betamethasone,non-acquired combined pituitary hormone deficiencies without extra-pituitary malformations,disease-protein-drug,contraindication,"['non-acquired combined pituitary hormone deficiencies without extra-pituitary malformations', 'CYP19A1', 'Betamethasone']",0.5
14019,39202.0,Betamethasone,non-acquired combined pituitary hormone deficiency,disease-protein-drug,contraindication,"['non-acquired combined pituitary hormone deficiency', 'CYP19A1', 'Betamethasone']",0.5
14019,39203.0,Betamethasone,pituitary deficiency,disease-protein-drug,contraindication,"['pituitary deficiency', 'CYP19A1', 'Betamethasone']",0.5
14019,39539.0,Betamethasone,pituitary hormone defiency from vascular origin,disease-protein-drug,contraindication,"['pituitary hormone defiency from vascular origin', 'CYP19A1', 'Betamethasone']",0.5
14019,39540.0,Betamethasone,angioedema,disease-protein-drug,indication,"['angioedema', 'ALB', 'Betamethasone']",0.5
14019,39798.0,Betamethasone,peripheral arterial disease,disease-exposure-bioprocess-gene-drug,contraindication,"['peripheral arterial disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Betamethasone']",0.5
14019,39798.0,Betamethasone,peripheral arterial disease,disease-exposure-gene-drug,contraindication,"['peripheral arterial disease', 'Air Pollutants', 'CYP1B1', 'Betamethasone']",0.5
14019,39872.0,Betamethasone,acute respiratory distress syndrome,disease-protein-drug,off-label use,"['acute respiratory distress syndrome', 'ALB', 'Betamethasone']",0.5
14019,83765.0,Betamethasone,hypogonadotropic hypogonadism-frontoparietal alopecia syndrome,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism-frontoparietal alopecia syndrome', 'CYP19A1', 'Betamethasone']",0.5
14019,83766.0,Betamethasone,short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia,disease-protein-drug,contraindication,"['short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia', 'CYP19A1', 'Betamethasone']",0.5
14019,83776.0,Betamethasone,postmenopausal osteoporosis,disease-protein-drug,contraindication,"['postmenopausal osteoporosis', 'CYP19A1', 'Betamethasone']",0.5
14019,83777.0,Betamethasone,occupational dermatitis,disease-protein-drug,indication,"['occupational dermatitis', 'CYP1B1', 'Betamethasone']",0.5
14019,83778.0,Betamethasone,schizophreniform disorder,disease-protein-drug,contraindication,"['schizophreniform disorder', 'NR3C1', 'Betamethasone']",0.5
14019,83778.0,Betamethasone,schizophreniform disorder,disease-exposure-bioprocess-gene-drug,contraindication,"['schizophreniform disorder', 'Vitamin D', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,83779.0,Betamethasone,schizoaffective disorder,disease-protein-drug,contraindication,"['schizoaffective disorder', 'NR3C1', 'Betamethasone']",0.5
14019,83779.0,Betamethasone,schizoaffective disorder,disease-exposure-bioprocess-gene-drug,contraindication,"['schizoaffective disorder', 'Vitamin D', 'cholesterol metabolic process', 'CYP2C9', 'Betamethasone']",0.5
14019,83789.0,Betamethasone,serum sickness,disease-protein-drug,indication,"['serum sickness', 'ALB', 'Betamethasone']",0.5
14019,83791.0,Betamethasone,vasomotor rhinitis,disease-protein-drug,indication,"['vasomotor rhinitis', 'ALB', 'Betamethasone']",0.5
14020,27326.0,Fluticasone propionate,long QT syndrome,disease-exposure-bioprocess-gene-drug,contraindication,"['long QT syndrome', 'Arsenic', 'regulation of transcription, DNA-templated', 'NR3C1', 'Fluticasone propionate']",0.5
14020,27326.0,Fluticasone propionate,long QT syndrome,disease-exposure-gene-drug,contraindication,"['long QT syndrome', 'Arsenic', 'PGR', 'Fluticasone propionate']",0.5
14020,29614.0,Fluticasone propionate,osteoporosis,disease-exposure-bioprocess-gene-drug,contraindication,"['osteoporosis', 'perfluorononanoic acid', 'cholesterol metabolic process', 'CYP3A4', 'Fluticasone propionate']",0.5
14020,30813.0,Fluticasone propionate,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Vomiting', 'ABCB1', 'Fluticasone propionate']",0.5
14020,32905.0,Fluticasone propionate,Sheehan syndrome,disease-phenotype-protein-drug,contraindication,"['Sheehan syndrome', 'Nausea', 'ABCB1', 'Fluticasone propionate']",0.5
14020,33575.0,Fluticasone propionate,diabetes mellitus (disease),disease-exposure-bioprocess-gene-drug,contraindication,"['diabetes mellitus (disease)', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Fluticasone propionate']",0.5
14020,33575.0,Fluticasone propionate,diabetes mellitus (disease),disease-exposure-gene-drug,contraindication,"['diabetes mellitus (disease)', 'Arsenic', 'PGR', 'Fluticasone propionate']",0.5
14020,33577.0,Fluticasone propionate,hypertensive disorder,disease-protein-drug,contraindication,"['hypertensive disorder', 'CYP3A5', 'Fluticasone propionate']",0.5
14020,33577.0,Fluticasone propionate,hypertensive disorder,disease-exposure-bioprocess-gene-drug,contraindication,"['hypertensive disorder', 'Mercury', 'cholesterol metabolic process', 'CYP3A4', 'Fluticasone propionate']",0.5
14020,33577.0,Fluticasone propionate,hypertensive disorder,disease-exposure-gene-drug,contraindication,"['hypertensive disorder', 'Arsenic', 'PGR', 'Fluticasone propionate']",0.5
14020,33649.0,Fluticasone propionate,exanthem (disease),disease-exposure-bioprocess-gene-drug,indication,"['exanthem (disease)', 'Particulate Matter', 'apoptotic process', 'NR3C1', 'Fluticasone propionate']",0.5
14020,33679.0,Fluticasone propionate,potassium deficiency disease,disease-protein-drug,contraindication,"['potassium deficiency disease', 'NR3C1', 'Fluticasone propionate']",0.5
14020,35565.0,Fluticasone propionate,liver disease,disease-exposure-bioprocess-gene-drug,contraindication,"['liver disease', 'perfluorooctane sulfonic acid', 'cholesterol metabolic process', 'CYP3A4', 'Fluticasone propionate']",0.5
14020,35641.0,Fluticasone propionate,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'ABCB1', 'Fluticasone propionate']",0.5
14020,35897.0,Fluticasone propionate,pulmonary emphysema,disease-exposure-bioprocess-gene-drug,indication,"['pulmonary emphysema', 'Particulate Matter', 'apoptotic process', 'NR3C1', 'Fluticasone propionate']",0.5
14020,36034.0,Fluticasone propionate,hyperthyroidism,disease-exposure-bioprocess-gene-drug,contraindication,"['hyperthyroidism', 'glyphosate', 'lipid metabolic process', 'CYP3A4', 'Fluticasone propionate']",0.5
14020,36035.0,Fluticasone propionate,hypertension,disease-protein-drug,contraindication,"['hypertension', 'CYP3A5', 'Fluticasone propionate']",0.5
14020,36129.0,Fluticasone propionate,atopic eczema,disease-exposure-bioprocess-gene-drug,indication,"['atopic eczema', 'Mercury', 'cholesterol metabolic process', 'CYP3A4', 'Fluticasone propionate']",0.5
14020,36187.0,Fluticasone propionate,coronary artery disease,disease-exposure-bioprocess-gene-drug,contraindication,"['coronary artery disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Fluticasone propionate']",0.5
14020,36187.0,Fluticasone propionate,coronary artery disease,disease-exposure-gene-drug,contraindication,"['coronary artery disease', 'Arsenic', 'PGR', 'Fluticasone propionate']",0.5
14020,39696.0,Fluticasone propionate,pulmonary tuberculosis,disease-exposure-bioprocess-gene-drug,contraindication,"['pulmonary tuberculosis', 'Arsenic', 'regulation of transcription, DNA-templated', 'NR3C1', 'Fluticasone propionate']",0.5
14020,39696.0,Fluticasone propionate,pulmonary tuberculosis,disease-exposure-gene-drug,contraindication,"['pulmonary tuberculosis', 'Arsenic', 'PGR', 'Fluticasone propionate']",0.5
14020,39798.0,Fluticasone propionate,peripheral arterial disease,disease-exposure-bioprocess-gene-drug,contraindication,"['peripheral arterial disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Fluticasone propionate']",0.5
14020,39798.0,Fluticasone propionate,peripheral arterial disease,disease-exposure-gene-drug,contraindication,"['peripheral arterial disease', 'Arsenic', 'PGR', 'Fluticasone propionate']",0.5
14020,83830.0,Fluticasone propionate,ocular hypertension,disease-protein-drug,contraindication,"['ocular hypertension', 'NR3C1', 'Fluticasone propionate']",0.5
14021,33649.0,Fluocinolone acetonide,exanthem (disease),disease-exposure-bioprocess-gene-drug,indication,"['exanthem (disease)', 'Ozone', 'regulation of inflammatory response', 'ANXA1', 'Fluocinolone acetonide']",0.5
14021,36129.0,Fluocinolone acetonide,atopic eczema,disease-exposure-bioprocess-gene-drug,contraindication,"['atopic eczema', 'Mercury', 'cholesterol metabolic process', 'CYP3A4', 'Fluocinolone acetonide']",0.5
14021,39798.0,Fluocinolone acetonide,peripheral arterial disease,disease-exposure-bioprocess-gene-drug,contraindication,"['peripheral arterial disease', 'Air Pollutants', 'negative regulation of transcription, DNA-templated', 'NR3C1', 'Fluocinolone acetonide']",0.5
14023,27219.0,Triamcinolone,hypogonadotropic hypogonadism with or without anosmia,disease-phenotype-protein-drug,contraindication,"['hypogonadotropic hypogonadism with or without anosmia', 'Seizure', 'PTGS2', 'Triamcinolone']",0.5
