drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score
14019.0,28158.0,Betamethasone,inflammatory bowel disease,disease-protein-drug,indication,"['inflammatory bowel disease', 'Betamethasone', 'ABCB1']",0.003657911910895713
14019.0,28158.0,Betamethasone,inflammatory bowel disease,disease-phenotype-protein-drug,indication,"['inflammatory bowel disease', 'Betamethasone', 'ABCB1', 'Vomiting']",0.004287207118755476
14019.0,28158.0,Betamethasone,inflammatory bowel disease,disease-exposure-bioprocess-gene-drug,indication,"['inflammatory bowel disease', 'Betamethasone', 'Tobacco Smoke Pollution', 'CYP3A4', 'cholesterol metabolic process']",0.009217691152311578
14019.0,28407.0,Betamethasone,hypogonadotropic hypogonadism,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism', 'Betamethasone', 'CYP19A1']",0.002267375753310984
14019.0,28478.0,Betamethasone,autoimmune disease,disease-exposure-gene-drug,indication,"['autoimmune disease', 'Betamethasone', 'Particulate Matter', 'CYP1B1']",0.006364966093427179
14019.0,28478.0,Betamethasone,autoimmune disease,disease-exposure-bioprocess-gene-drug,indication,"['autoimmune disease', 'Betamethasone', 'Particulate Matter', 'CYP19A1', 'electron transport chain']",0.007613805619528337
14019.0,28754.0,Betamethasone,autosomal recessive infantile hypercalcemia,disease-phenotype-protein-drug,contraindication,"['autosomal recessive infantile hypercalcemia', 'Betamethasone', 'ABCB1', 'Vomiting']",0.003995375977064057
14019.0,29078.0,Betamethasone,rheumatoid arthritis,disease-protein-drug,indication,"['rheumatoid arthritis', 'Betamethasone', 'ABCB1']",0.0036649070652770756
14019.0,29078.0,Betamethasone,rheumatoid arthritis,disease-exposure-gene-drug,indication,"['rheumatoid arthritis', 'Betamethasone', 'Particulate Matter', 'CYP1B1']",0.006591549129604352
14019.0,29078.0,Betamethasone,rheumatoid arthritis,disease-exposure-bioprocess-gene-drug,indication,"['rheumatoid arthritis', 'Betamethasone', 'Particulate Matter', 'CYP19A1', 'electron transport chain']",0.007840388655705511
14019.0,29186.0,Betamethasone,carbamoyl phosphate synthetase I deficiency disease,disease-phenotype-protein-drug,contraindication,"['carbamoyl phosphate synthetase I deficiency disease', 'Betamethasone', 'ABCB1', 'Vomiting']",0.004073050142602561
14019.0,29614.0,Betamethasone,osteoporosis,disease-protein-drug,contraindication,"['osteoporosis', 'Betamethasone', 'CYP19A1']",0.002715200858423806
14019.0,29614.0,Betamethasone,osteoporosis,disease-exposure-gene-drug,contraindication,"['osteoporosis', 'Betamethasone', 'Particulate Matter', 'CYP1B1']",0.006980892065851037
14019.0,29614.0,Betamethasone,osteoporosis,disease-exposure-bioprocess-gene-drug,contraindication,"['osteoporosis', 'Betamethasone', 'Particulate Matter', 'CYP19A1', 'electron transport chain']",0.008229731591952196
14019.0,29832.0,Betamethasone,hyperargininemia,disease-phenotype-protein-drug,contraindication,"['hyperargininemia', 'Betamethasone', 'CYP1B1', 'Hepatomegaly']",0.003097837256060734
14019.0,29854.0,Betamethasone,hereditary angioedema,disease-phenotype-protein-drug,indication,"['hereditary angioedema', 'Betamethasone', 'ABCB1', 'Vomiting']",0.0042511821292967695
14019.0,29993.0,Betamethasone,classic Hodgkin lymphoma,disease-phenotype-protein-drug,indication,"['classic Hodgkin lymphoma', 'Betamethasone', 'CYP1B1', 'Hepatomegaly']",0.003211766428838786
14019.0,30494.0,Betamethasone,plasma cell myeloma,disease-exposure-bioprocess-gene-drug,off-label use,"['plasma cell myeloma', 'Betamethasone', 'glyphosate', 'CYP3A4', 'lipid metabolic process']",0.006764520077250867
14019.0,30511.0,Betamethasone,anti-glomerular basement membrane disease,disease-phenotype-protein-drug,off-label use,"['anti-glomerular basement membrane disease', 'Betamethasone', 'ALB', 'Proteinuria']",0.0040718419660953934
14019.0,30813.0,Betamethasone,Addison disease,disease-phenotype-protein-drug,indication,"['Addison disease', 'Betamethasone', 'ABCB1', 'Vomiting']",0.004654501056086223
14019.0,30892.0,Betamethasone,newborn respiratory distress syndrome,disease-protein-drug,off-label use,"['newborn respiratory distress syndrome', 'Betamethasone', 'ALB']",0.0035667550807484344
14019.0,30990.0,Betamethasone,mycosis fungoides and variants,disease-phenotype-protein-drug,indication,"['mycosis fungoides and variants', 'Betamethasone', 'CYP1B1', 'Hepatomegaly']",0.003285883722495989
14019.0,31511.0,Betamethasone,autoimmune thrombocytopenic,disease-phenotype-protein-drug,indication,"['autoimmune thrombocytopenic', 'Betamethasone', 'ALB', 'Thrombocytopenia']",0.004152601813251678
14019.0,31714.0,Betamethasone,short stature due to growth hormone qualitative anomaly,disease-protein-drug,contraindication,"['short stature due to growth hormone qualitative anomaly', 'Betamethasone', 'CYP19A1']",0.002187091834667111
14019.0,32099.0,Betamethasone,granulomatosis with polyangiitis,disease-phenotype-protein-drug,off-label use,"['granulomatosis with polyangiitis', 'Betamethasone', 'ALB', 'Proteinuria']",0.004148231395394527
14019.0,32132.0,Betamethasone,citrullinemia,disease-phenotype-protein-drug,contraindication,"['citrullinemia', 'Betamethasone', 'ALB', 'Hepatomegaly']",0.004730061565246543
14019.0,32217.0,Betamethasone,hypopituitarism,disease-protein-drug,contraindication,"['hypopituitarism', 'Betamethasone', 'CYP19A1']",0.0022006390299403947
14019.0,32337.0,Betamethasone,"combined pituitary hormone deficiencies, genetic form",disease-protein-drug,contraindication,"['combined pituitary hormone deficiencies, genetic form', 'Betamethasone', 'CYP19A1']",0.002222186568666277
14019.0,32563.0,Betamethasone,heparin-induced thrombocytopenia (disease),disease-phenotype-protein-drug,indication,"['heparin-induced thrombocytopenia (disease)', 'Betamethasone', 'ALB', 'Thrombocytopenia']",0.004089922850704619
14019.0,32584.0,Betamethasone,inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency,disease-phenotype-protein-drug,indication,"['inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency', 'Betamethasone', 'ABCB1', 'Vomiting']",0.004319851322599036
14019.0,32746.0,Betamethasone,Stevens-Johnson syndrome,disease-protein-drug,indication,"['Stevens-Johnson syndrome', 'Betamethasone', 'ALB']",0.00361123973653313
14019.0,32746.0,Betamethasone,Stevens-Johnson syndrome,disease-phenotype-protein-drug,indication,"['Stevens-Johnson syndrome', 'Betamethasone', 'ALB', 'Thrombocytopenia']",0.004134407506489315
14019.0,32815.0,Betamethasone,Trichinellosis,disease-phenotype-protein-drug,indication,"['Trichinellosis', 'Betamethasone', 'ABCB1', 'Nausea']",0.004028539514356565
14019.0,32905.0,Betamethasone,Sheehan syndrome,disease-protein-drug,contraindication,"['Sheehan syndrome', 'Betamethasone', 'CYP19A1']",0.00220517466511545
14019.0,32905.0,Betamethasone,Sheehan syndrome,disease-phenotype-protein-drug,contraindication,"['Sheehan syndrome', 'Betamethasone', 'ABCB1', 'Nausea']",0.004100984554488217
14019.0,32967.0,Betamethasone,sarcoidosis,disease-phenotype-protein-drug,indication,"['sarcoidosis', 'Betamethasone', 'ALB', 'Hepatomegaly']",0.004546864132804853
14019.0,33077.0,Betamethasone,Hodgkins lymphoma,disease-phenotype-protein-drug,indication,"['Hodgkins lymphoma', 'Betamethasone', 'ALB', 'Hepatomegaly']",0.0047358864794154795
14019.0,33077.0,Betamethasone,Hodgkins lymphoma,disease-exposure-bioprocess-gene-drug,indication,"['Hodgkins lymphoma', 'Betamethasone', 'Pesticides', 'CYP3A4', 'cholesterol metabolic process']",0.008980676242460163
14019.0,33166.0,Betamethasone,isolated congenital growth hormone deficiency,disease-protein-drug,contraindication,"['isolated congenital growth hormone deficiency', 'Betamethasone', 'CYP19A1']",0.002204701883419675
14019.0,33232.0,Betamethasone,X-linked intellectual disability with isolated growth hormone deficiency,disease-protein-drug,contraindication,"['X-linked intellectual disability with isolated growth hormone deficiency', 'Betamethasone', 'CYP19A1']",0.002027031626104338
14019.0,33453.0,Betamethasone,Kallmann syndrome,disease-protein-drug,contraindication,"['Kallmann syndrome', 'Betamethasone', 'CYP19A1']",0.0022062472634557565
14019.0,33534.0,Betamethasone,pediatric systemic lupus erythematosus,disease-phenotype-protein-drug,indication,"['pediatric systemic lupus erythematosus', 'Betamethasone', 'ABCB1', 'Vomiting']",0.004466815316549121
14019.0,33575.0,Betamethasone,diabetes mellitus (disease),disease-phenotype-protein-drug,contraindication,"['diabetes mellitus (disease)', 'Betamethasone', 'CYP19A1', 'Maternal diabetes']",0.002744295009229713
14019.0,33575.0,Betamethasone,diabetes mellitus (disease),disease-exposure-gene-drug,contraindication,"['diabetes mellitus (disease)', 'Betamethasone', 'Particulate Matter', 'CYP1B1']",0.006812223884969116
14019.0,33575.0,Betamethasone,diabetes mellitus (disease),disease-exposure-bioprocess-gene-drug,contraindication,"['diabetes mellitus (disease)', 'Betamethasone', 'Arsenic', 'CYP2C9', 'cholesterol metabolic process']",0.011014954944258273
14019.0,33577.0,Betamethasone,hypertensive disorder,disease-protein-drug,contraindication,"['hypertensive disorder', 'Betamethasone', 'CYP3A5']",0.004230669469829022
14019.0,33577.0,Betamethasone,hypertensive disorder,disease-exposure-gene-drug,contraindication,"['hypertensive disorder', 'Betamethasone', 'Lead', 'ALB']",0.009535956172074493
14019.0,33577.0,Betamethasone,hypertensive disorder,disease-exposure-bioprocess-gene-drug,contraindication,"['hypertensive disorder', 'Betamethasone', 'Lead', 'ALB', 'transport']",0.010140157307715784
14019.0,33621.0,Betamethasone,acute lymphoblastic leukemia (disease),disease-protein-drug,indication,"['acute lymphoblastic leukemia (disease)', 'Betamethasone', 'CYP1B1']",0.00228064166782093
14019.0,33621.0,Betamethasone,acute lymphoblastic leukemia (disease),disease-exposure-gene-drug,indication,"['acute lymphoblastic leukemia (disease)', 'Betamethasone', 'Particulate Matter', 'CYP1B1']",0.006533310462886689
14019.0,33621.0,Betamethasone,acute lymphoblastic leukemia (disease),disease-exposure-bioprocess-gene-drug,indication,"['acute lymphoblastic leukemia (disease)', 'Betamethasone', 'Tobacco Smoke Pollution', 'CYP3A4', 'cholesterol metabolic process']",0.009166447639975279
14019.0,33649.0,Betamethasone,exanthem (disease),disease-exposure-gene-drug,indication,"['exanthem (disease)', 'Betamethasone', 'Particulate Matter', 'CYP1B1']",0.006458960354639467
14019.0,33649.0,Betamethasone,exanthem (disease),disease-exposure-bioprocess-gene-drug,indication,"['exanthem (disease)', 'Betamethasone', 'Particulate Matter', 'CYP19A1', 'electron transport chain']",0.007707799880740625
14019.0,33675.0,Betamethasone,asthma,disease-exposure-gene-drug,indication,"['asthma', 'Betamethasone', 'Polycyclic Aromatic Hydrocarbons', 'CYP1B1']",0.003244698050293117
14019.0,33675.0,Betamethasone,asthma,disease-exposure-bioprocess-gene-drug,indication,"['asthma', 'Betamethasone', 'Tobacco Smoke Pollution', 'CYP3A4', 'cholesterol metabolic process']",0.009521760809592588
14019.0,33679.0,Betamethasone,potassium deficiency disease,disease-protein-drug,contraindication,"['potassium deficiency disease', 'Betamethasone', 'NR3C1']",0.0020575183863930494
14019.0,35641.0,Betamethasone,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'Betamethasone', 'ALB']",0.0038409305904746425
14019.0,35650.0,Betamethasone,non-Hodgkin lymphoma,disease-exposure-gene-drug,indication,"['non-Hodgkin lymphoma', 'Betamethasone', 'Cadmium', 'ALB']",0.0073871955753925175
14019.0,35650.0,Betamethasone,non-Hodgkin lymphoma,disease-exposure-bioprocess-gene-drug,indication,"['non-Hodgkin lymphoma', 'Betamethasone', 'Pesticides', 'CYP3A4', 'cholesterol metabolic process']",0.009011058899185999
14019.0,35669.0,Betamethasone,heart disease,disease-exposure-gene-drug,off-label use,"['heart disease', 'Betamethasone', 'Particulate Matter', 'CYP1B1']",0.0071577233741872874
14019.0,35669.0,Betamethasone,heart disease,disease-exposure-bioprocess-gene-drug,off-label use,"['heart disease', 'Betamethasone', 'Particulate Matter', 'CYP19A1', 'electron transport chain']",0.008406562900288446
14019.0,35823.0,Betamethasone,eye disease,disease-exposure-gene-drug,indication,"['eye disease', 'Betamethasone', 'Particulate Matter', 'CYP1B1']",0.006434771514079275
14019.0,35823.0,Betamethasone,eye disease,disease-exposure-bioprocess-gene-drug,indication,"['eye disease', 'Betamethasone', 'perfluorooctane sulfonic acid', 'CYP2C9', 'cholesterol metabolic process']",0.00867786476881011
14019.0,35915.0,Betamethasone,mental disorder,disease-protein-drug,contraindication,"['mental disorder', 'Betamethasone', 'NR3C1']",0.0024679123309205744
14019.0,35915.0,Betamethasone,mental disorder,disease-exposure-bioprocess-gene-drug,contraindication,"['mental disorder', 'Betamethasone', 'Vitamin D', 'CYP3A4', 'cholesterol metabolic process']",0.007121448021663236
14019.0,36035.0,Betamethasone,hypertension,disease-protein-drug,contraindication,"['hypertension', 'Betamethasone', 'CYP3A5']",0.0043726521910514606
14019.0,36129.0,Betamethasone,atopic eczema,disease-exposure-gene-drug,indication,"['atopic eczema', 'Betamethasone', 'Particulate Matter', 'CYP1B1']",0.006635754759539548
14019.0,36129.0,Betamethasone,atopic eczema,disease-exposure-bioprocess-gene-drug,indication,"['atopic eczema', 'Betamethasone', 'Lead', 'ALB', 'transport']",0.008432505698680771
14019.0,36241.0,Betamethasone,hepatitis,disease-protein-drug,off-label use,"['hepatitis', 'Betamethasone', 'ALB']",0.003679744584384437
14019.0,36432.0,Betamethasone,congestive heart failure,disease-protein-drug,contraindication,"['congestive heart failure', 'Betamethasone', 'ALB']",0.003826948357740686
14019.0,36469.0,Betamethasone,hypothyroidism,disease-exposure-bioprocess-gene-drug,contraindication,"['hypothyroidism', 'Betamethasone', 'Hydrocarbons, Chlorinated', 'CYP3A4', 'cholesterol metabolic process']",0.00802434496404182
14019.0,36644.0,Betamethasone,skin disease,disease-exposure-bioprocess-gene-drug,indication,"['skin disease', 'Betamethasone', 'Pesticides', 'CYP2C9', 'cholesterol metabolic process']",0.008192492680031766
14019.0,37285.0,Betamethasone,thymus gland disease,disease-protein-drug,contraindication,"['thymus gland disease', 'Betamethasone', 'CYP19A1']",0.002027031626104338
14019.0,37617.0,Betamethasone,chronic obstructive pulmonary disease,disease-exposure-gene-drug,off-label use,"['chronic obstructive pulmonary disease', 'Betamethasone', 'Air Pollutants', 'CYP1B1']",0.005578459001583481
14019.0,37617.0,Betamethasone,chronic obstructive pulmonary disease,disease-exposure-bioprocess-gene-drug,off-label use,"['chronic obstructive pulmonary disease', 'Betamethasone', 'Air Pollutants', 'NR3C1', 'negative regulation of transcription, DNA-templated']",0.006824903906825663
14019.0,37722.0,Betamethasone,multiple sclerosis,disease-exposure-gene-drug,indication,"['multiple sclerosis', 'Betamethasone', 'Lead', 'ALB']",0.007485272637031502
14019.0,37722.0,Betamethasone,multiple sclerosis,disease-exposure-bioprocess-gene-drug,indication,"['multiple sclerosis', 'Betamethasone', 'Lead', 'ALB', 'transport']",0.008089473772672792
14019.0,37765.0,Betamethasone,cirrhosis of liver,disease-protein-drug,contraindication,"['cirrhosis of liver', 'Betamethasone', 'SERPINA6']",0.0021185147298326
14019.0,37770.0,Betamethasone,contact dermatitis,disease-protein-drug,indication,"['contact dermatitis', 'Betamethasone', 'CYP1B1']",0.002241688756641714
14019.0,37830.0,Betamethasone,bronchitis,disease-exposure-gene-drug,off-label use,"['bronchitis', 'Betamethasone', 'Polycyclic Aromatic Hydrocarbons', 'CYP1B1']",0.0028099546685082517
14019.0,37830.0,Betamethasone,bronchitis,disease-exposure-bioprocess-gene-drug,off-label use,"['bronchitis', 'Betamethasone', 'Tobacco Smoke Pollution', 'CYP3A4', 'cholesterol metabolic process']",0.009087017427807723
14019.0,37888.0,Betamethasone,allergic rhinitis,disease-protein-drug,indication,"['allergic rhinitis', 'Betamethasone', 'ALB']",0.004061482149561284
14019.0,37888.0,Betamethasone,allergic rhinitis,disease-exposure-gene-drug,indication,"['allergic rhinitis', 'Betamethasone', 'Air Pollutants', 'CYP1B1']",0.005682455955969985
14019.0,37888.0,Betamethasone,allergic rhinitis,disease-phenotype-protein-drug,indication,"['allergic rhinitis', 'Betamethasone', 'ALB', 'Allergy']",0.004426980893386362
14019.0,37888.0,Betamethasone,allergic rhinitis,disease-exposure-bioprocess-gene-drug,indication,"['allergic rhinitis', 'Betamethasone', 'Air Pollutants', 'NR3C1', 'negative regulation of transcription, DNA-templated']",0.0069289008612121675
14019.0,38085.0,Betamethasone,acquired pituitary hormone deficiency,disease-protein-drug,contraindication,"['acquired pituitary hormone deficiency', 'Betamethasone', 'CYP19A1']",0.0022234947232793924
14019.0,38179.0,Betamethasone,congenital hypogonadotropic hypogonadism,disease-protein-drug,contraindication,"['congenital hypogonadotropic hypogonadism', 'Betamethasone', 'CYP19A1']",0.0022738036195082485
14019.0,38508.0,Betamethasone,non-acquired pituitary hormone deficiency,disease-protein-drug,contraindication,"['non-acquired pituitary hormone deficiency', 'Betamethasone', 'CYP19A1']",0.0022237460889171054
14019.0,39025.0,Betamethasone,non-acquired combined pituitary hormone deficiencies without extra-pituitary malformations,disease-protein-drug,contraindication,"['non-acquired combined pituitary hormone deficiencies without extra-pituitary malformations', 'Betamethasone', 'CYP19A1']",0.002217657779979579
14019.0,39202.0,Betamethasone,non-acquired combined pituitary hormone deficiency,disease-protein-drug,contraindication,"['non-acquired combined pituitary hormone deficiency', 'Betamethasone', 'CYP19A1']",0.002217690510347473
14019.0,39203.0,Betamethasone,pituitary deficiency,disease-protein-drug,contraindication,"['pituitary deficiency', 'Betamethasone', 'CYP19A1']",0.0022298388192558923
14019.0,39539.0,Betamethasone,pituitary hormone defiency from vascular origin,disease-protein-drug,contraindication,"['pituitary hormone defiency from vascular origin', 'Betamethasone', 'CYP19A1']",0.0022178617769007354
14019.0,39540.0,Betamethasone,angioedema,disease-protein-drug,indication,"['angioedema', 'Betamethasone', 'ALB']",0.0038784241925197737
14019.0,39798.0,Betamethasone,peripheral arterial disease,disease-exposure-gene-drug,contraindication,"['peripheral arterial disease', 'Betamethasone', 'Air Pollutants', 'CYP1B1']",0.005650916477502824
14019.0,39798.0,Betamethasone,peripheral arterial disease,disease-exposure-bioprocess-gene-drug,contraindication,"['peripheral arterial disease', 'Betamethasone', 'Arsenic', 'CYP3A4', 'cholesterol metabolic process']",0.011862122497445912
14019.0,39872.0,Betamethasone,acute respiratory distress syndrome,disease-protein-drug,off-label use,"['acute respiratory distress syndrome', 'Betamethasone', 'ALB']",0.003597076111026415
14019.0,83765.0,Betamethasone,hypogonadotropic hypogonadism-frontoparietal alopecia syndrome,disease-protein-drug,contraindication,"['hypogonadotropic hypogonadism-frontoparietal alopecia syndrome', 'Betamethasone', 'CYP19A1']",0.002212423844676084
14019.0,83766.0,Betamethasone,short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia,disease-protein-drug,contraindication,"['short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia', 'Betamethasone', 'CYP19A1']",0.002212106606122256
14019.0,83776.0,Betamethasone,postmenopausal osteoporosis,disease-protein-drug,contraindication,"['postmenopausal osteoporosis', 'Betamethasone', 'CYP19A1']",0.0026896603463301854
14019.0,83777.0,Betamethasone,occupational dermatitis,disease-protein-drug,indication,"['occupational dermatitis', 'Betamethasone', 'CYP1B1']",0.0022309764334999707
14019.0,83778.0,Betamethasone,schizophreniform disorder,disease-protein-drug,contraindication,"['schizophreniform disorder', 'Betamethasone', 'NR3C1']",0.0024401018020105644
14019.0,83778.0,Betamethasone,schizophreniform disorder,disease-exposure-bioprocess-gene-drug,contraindication,"['schizophreniform disorder', 'Betamethasone', 'Vitamin D', 'CYP3A4', 'cholesterol metabolic process']",0.007093637492753227
14019.0,83779.0,Betamethasone,schizoaffective disorder,disease-protein-drug,contraindication,"['schizoaffective disorder', 'Betamethasone', 'NR3C1']",0.0024401018020105644
14019.0,83779.0,Betamethasone,schizoaffective disorder,disease-exposure-bioprocess-gene-drug,contraindication,"['schizoaffective disorder', 'Betamethasone', 'Vitamin D', 'CYP3A4', 'cholesterol metabolic process']",0.007093637492753227
14019.0,83789.0,Betamethasone,serum sickness,disease-protein-drug,indication,"['serum sickness', 'Betamethasone', 'ALB']",0.0035667550807484344
14019.0,83791.0,Betamethasone,vasomotor rhinitis,disease-protein-drug,indication,"['vasomotor rhinitis', 'Betamethasone', 'ALB']",0.004056547491036891
14020.0,27326.0,Fluticasone propionate,long QT syndrome,disease-exposure-gene-drug,contraindication,"['long QT syndrome', 'Fluticasone propionate', 'Arsenic', 'PGR']",0.00634033839377223
14020.0,27326.0,Fluticasone propionate,long QT syndrome,disease-exposure-bioprocess-gene-drug,contraindication,"['long QT syndrome', 'Fluticasone propionate', 'Arsenic', 'CYP3A4', 'cholesterol metabolic process']",0.010638825244285482
14020.0,29614.0,Fluticasone propionate,osteoporosis,disease-exposure-bioprocess-gene-drug,contraindication,"['osteoporosis', 'Fluticasone propionate', 'perfluorononanoic acid', 'CYP3A4', 'cholesterol metabolic process']",0.006528230590292834
14020.0,30813.0,Fluticasone propionate,Addison disease,disease-phenotype-protein-drug,contraindication,"['Addison disease', 'Fluticasone propionate', 'ABCB1', 'Vomiting']",0.003320900832286233
14020.0,32905.0,Fluticasone propionate,Sheehan syndrome,disease-phenotype-protein-drug,contraindication,"['Sheehan syndrome', 'Fluticasone propionate', 'ABCB1', 'Nausea']",0.0027673843306882267
14020.0,33575.0,Fluticasone propionate,diabetes mellitus (disease),disease-exposure-gene-drug,contraindication,"['diabetes mellitus (disease)', 'Fluticasone propionate', 'Arsenic', 'PGR']",0.00628634888422453
14020.0,33575.0,Fluticasone propionate,diabetes mellitus (disease),disease-exposure-bioprocess-gene-drug,contraindication,"['diabetes mellitus (disease)', 'Fluticasone propionate', 'glyphosate', 'CYP3A4', 'lipid metabolic process']",0.005950420904888424
14020.0,33577.0,Fluticasone propionate,hypertensive disorder,disease-protein-drug,contraindication,"['hypertensive disorder', 'Fluticasone propionate', 'CYP3A5']",0.002897069246029032
14020.0,33577.0,Fluticasone propionate,hypertensive disorder,disease-exposure-gene-drug,contraindication,"['hypertensive disorder', 'Fluticasone propionate', 'Arsenic', 'PGR']",0.007817531367829972
14020.0,33577.0,Fluticasone propionate,hypertensive disorder,disease-exposure-bioprocess-gene-drug,contraindication,"['hypertensive disorder', 'Fluticasone propionate', 'Lead', 'CYP3A4', 'lipid metabolic process']",0.01005628282030214
14020.0,33649.0,Fluticasone propionate,exanthem (disease),disease-exposure-bioprocess-gene-drug,indication,"['exanthem (disease)', 'Fluticasone propionate', 'Particulate Matter', 'NR3C1', 'apoptotic process']",0.006973493713831431
14020.0,33679.0,Fluticasone propionate,potassium deficiency disease,disease-protein-drug,contraindication,"['potassium deficiency disease', 'Fluticasone propionate', 'NR3C1']",0.0007239181625930593
14020.0,35565.0,Fluticasone propionate,liver disease,disease-exposure-bioprocess-gene-drug,contraindication,"['liver disease', 'Fluticasone propionate', 'perfluorooctanoic acid', 'CYP3A4', 'cholesterol metabolic process']",0.01026573331158557
14020.0,35641.0,Fluticasone propionate,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'Fluticasone propionate', 'ABCB1']",0.002306656055130511
14020.0,35897.0,Fluticasone propionate,pulmonary emphysema,disease-exposure-bioprocess-gene-drug,indication,"['pulmonary emphysema', 'Fluticasone propionate', 'Particulate Matter', 'NR3C1', 'apoptotic process']",0.006908722366581824
14020.0,36034.0,Fluticasone propionate,hyperthyroidism,disease-exposure-bioprocess-gene-drug,contraindication,"['hyperthyroidism', 'Fluticasone propionate', 'Hydrocarbons, Chlorinated', 'CYP3A4', 'cholesterol metabolic process']",0.006196129833299962
14020.0,36035.0,Fluticasone propionate,hypertension,disease-protein-drug,contraindication,"['hypertension', 'Fluticasone propionate', 'CYP3A5']",0.0030390519672514695
14020.0,36129.0,Fluticasone propionate,atopic eczema,disease-exposure-bioprocess-gene-drug,indication,"['atopic eczema', 'Fluticasone propionate', 'Mercury', 'CYP3A4', 'cholesterol metabolic process']",0.00838419197464219
14020.0,36187.0,Fluticasone propionate,coronary artery disease,disease-exposure-gene-drug,contraindication,"['coronary artery disease', 'Fluticasone propionate', 'Arsenic', 'PGR']",0.006502308279510208
