drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,score
14058,35792,Diethylstilbestrol,female reproductive system neoplasm,disease-disease-drug,contraindication,"['female reproductive system neoplasm', 'ovarian neoplasm', 'Diethylstilbestrol']",0.00231555710032189
14058,35793,Diethylstilbestrol,female reproductive system neoplasm,disease-disease-drug,contraindication,"['female reproductive system neoplasm', 'vaginal neoplasm', 'Diethylstilbestrol']",0.00231555710032189
14058,35840,Diethylstilbestrol,female reproductive system neoplasm,disease-disease-drug,contraindication,"['female reproductive system neoplasm', 'female reproductive system disease', 'Diethylstilbestrol']",0.00231555710032189
14058,36533,Diethylstilbestrol,female reproductive system neoplasm,disease-disease-drug,contraindication,"['female reproductive system neoplasm', 'fallopian tube neoplasm', 'Diethylstilbestrol']",0.00231555710032189
14058,36945,Diethylstilbestrol,female reproductive system neoplasm,disease-disease-drug,contraindication,"['female reproductive system neoplasm', 'endometrioid stromal and related neoplasms of the cervix', 'Diethylstilbestrol']",0.00231555710032189
14058,37039,Diethylstilbestrol,female reproductive system neoplasm,disease-disease-drug,contraindication,"['female reproductive system neoplasm', 'endometrioid stromal and related neoplasms', 'Diethylstilbestrol']",0.00231555710032189
14058,37258,Diethylstilbestrol,female reproductive system neoplasm,disease-disease-drug,contraindication,"['female reproductive system neoplasm', 'endometrioid tumor', 'Diethylstilbestrol']",0.00231555710032189
14058,37954,Diethylstilbestrol,female reproductive system neoplasm,disease-disease-drug,contraindication,"['female reproductive system neoplasm', 'gestational trophoblastic disease', 'Diethylstilbestrol']",0.00231555710032189
14059,35690,Liothyronine,Kallmann syndrome,disease-disease-drug,contraindication,"['Kallmann syndrome', 'syndromic disease', 'Liothyronine']",0.0007599544495285953
14060,27388,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome', 'Levothyroxine']",0.023014936386787886
14060,27701,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome', 'Levothyroxine']",0.023014936386787886
14060,28277,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'Larsen-like syndrome, B3GAT3 type', 'Levothyroxine']",0.023014936386787886
14060,28883,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'Ehlers-Danlos syndrome, musculocontractural', 'Levothyroxine']",0.023014936386787886
14060,28894,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'COG1-CDG', 'Levothyroxine']",0.023014936386787886
14060,29005,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'microcephaly-cardiac defect-lung malsegmentation syndrome', 'Levothyroxine']",0.023014936386787886
14060,29364,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'atrioventricular defect-blepharophimosis-radial and anal defect syndrome', 'Levothyroxine']",0.023014936386787886
14060,29548,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'PHACE syndrome', 'Levothyroxine']",0.023014936386787886
14060,29740,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'cardiac anomalies - developmental delay - facial dysmorphism syndrome', 'Levothyroxine']",0.023014936386787886
14060,30529,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'Williams syndrome', 'Levothyroxine']",0.023014936386787886
14060,30639,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'Peters plus syndrome', 'Levothyroxine']",0.023014936386787886
14060,30719,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'tarp syndrome', 'Levothyroxine']",0.023014936386787886
14060,30895,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'familial retinal arterial macroaneurysm', 'Levothyroxine']",0.023014936386787886
14060,30944,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'transketolase deficiency', 'Levothyroxine']",0.023014936386787886
14060,30985,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'MGAT2-CDG', 'Levothyroxine']",0.023014936386787886
14060,31003,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'CHARGE syndrome', 'Levothyroxine']",0.023014936386787886
14060,31091,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'white forelock with malformations', 'Levothyroxine']",0.023014936386787886
14060,31335,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'cognitive impairment - coarse facies - heart defects - obesity - pulmonary involvement - short stature - skeletal dysplasia syndrome', 'Levothyroxine']",0.023014936386787886
14060,31712,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'CHIME syndrome', 'Levothyroxine']",0.023014936386787886
14060,31826,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'severe hypotonia-psychomotor developmental delay-strabismus-cardiac septal defect syndrome', 'Levothyroxine']",0.023014936386787886
14060,31898,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'COG7-CDG', 'Levothyroxine']",0.023014936386787886
14060,31906,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'microcephaly-facio-cardio-skeletal syndrome, Hadziselimovic type', 'Levothyroxine']",0.023014936386787886
14060,32037,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', '8q24.3 microdeletion syndrome', 'Levothyroxine']",0.023014936386787886
14060,32052,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'Ehlers-Danlos syndrome, cardiac valvular type', 'Levothyroxine']",0.023014936386787886
14060,32108,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'Ellis-van Creveld syndrome', 'Levothyroxine']",0.023014936386787886
14060,32346,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'Alagille syndrome', 'Levothyroxine']",0.023014936386787886
14060,32564,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'Thomas syndrome', 'Levothyroxine']",0.023014936386787886
14060,32786,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'brain malformation-congenital heart disease-postaxial polydactyly syndrome', 'Levothyroxine']",0.023014936386787886
14060,33301,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', '22q11.2 deletion syndrome', 'Levothyroxine']",0.023014936386787886
14060,33408,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'LMNA-related cardiocutaneous progeria syndrome', 'Levothyroxine']",0.023014936386787886
14060,33492,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'polyvalvular heart disease syndrome', 'Levothyroxine']",0.023014936386787886
14060,35453,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'congenital heart disease', 'Levothyroxine']",0.023014936386787886
14060,35506,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'cardiac rhythm disease', 'Levothyroxine']",0.023090173911208243
14060,35531,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'cardiomyopathy', 'Levothyroxine']",0.023014936386787886
14060,35669,Levothyroxine,heart disease,disease-exposure-gene-drug,contraindication,"['heart disease', 'Particulate Matter', 'MIR140', 'Levothyroxine']",0.02370970158415355
14060,35670,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'heart valve disease', 'Levothyroxine']",0.023014936386787886
14060,36160,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'heart neoplasm', 'Levothyroxine']",0.023014936386787886
14060,36173,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'thoracic disease', 'Levothyroxine']",0.023014936386787886
14060,36179,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'pericardium disease', 'Levothyroxine']",0.023014936386787886
14060,36433,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'rheumatic heart disease', 'Levothyroxine']",0.023014936386787886
14060,37256,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'cardiac ventricle disease', 'Levothyroxine']",0.023014936386787886
14060,37522,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'myocardial disorder', 'Levothyroxine']",0.023014936386787886
14060,37523,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'inflammation of heart layer', 'Levothyroxine']",0.023014936386787886
14060,37659,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'heart failure', 'Levothyroxine']",0.023014936386787886
14060,37662,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'endocardium disease', 'Levothyroxine']",0.023014936386787886
14060,38142,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'congenital anomaly of ventricular septum', 'Levothyroxine']",0.023014936386787886
14060,38567,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'cardiac disease with cataract', 'Levothyroxine']",0.023014936386787886
14060,39777,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'congenital vertebral-cardiac-renal anomalies syndrome', 'Levothyroxine']",0.023014936386787886
14060,94597,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'aortopulmonary window', 'Levothyroxine']",0.023014936386787886
14060,94932,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'Bosley-Salih-Alorainy syndrome', 'Levothyroxine']",0.023014936386787886
14060,94980,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'coronary microvascular disease', 'Levothyroxine']",0.023014936386787886
14060,95300,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'cardiac tuberculosis', 'Levothyroxine']",0.023014936386787886
14060,95477,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'hypertensive heart disease', 'Levothyroxine']",0.023014936386787886
14060,97500,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'heart aneurysm', 'Levothyroxine']",0.023014936386787886
14060,97936,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'cardiac anomalies-heterotaxy syndrome', 'Levothyroxine']",0.023014936386787886
14060,98927,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'myocardial rupture', 'Levothyroxine']",0.023014936386787886
14060,99299,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'cor biloculare', 'Levothyroxine']",0.023014936386787886
14060,99834,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'carcinoid heart disease', 'Levothyroxine']",0.023014936386787886
14060,99889,Levothyroxine,heart disease,disease-disease-drug,contraindication,"['heart disease', 'omphalocele-diaphragmatic hernia-cardiovascular anomalies-radial ray defect syndrome', 'Levothyroxine']",0.023014936386787886
14061,33339,Diclofenac,keratoacanthoma,disease-disease-drug,indication,"['keratoacanthoma', 'generalized eruptive keratoacanthoma', 'Diclofenac']",0.0009690442624813375
14061,33441,Diclofenac,keratoacanthoma,disease-disease-drug,indication,"['keratoacanthoma', 'familial keratoacanthoma', 'Diclofenac']",0.0009690442624813375
14061,36622,Diclofenac,keratoacanthoma,disease-disease-drug,indication,"['keratoacanthoma', 'epithelial skin neoplasm', 'Diclofenac']",0.0009690442624813375
14127,33659,Octreotide,endocrine pancreas disease,disease-disease-drug,off-label use,"['endocrine pancreas disease', 'hyperinsulinism (disease)', 'Octreotide']",0.0017248486671699722
14127,36012,Octreotide,endocrine pancreas disease,disease-disease-drug,off-label use,"['endocrine pancreas disease', 'pancreas disease', 'Octreotide']",0.0017248486671699722
14127,37871,Octreotide,endocrine pancreas disease,disease-disease-drug,off-label use,"['endocrine pancreas disease', 'pancreatic neuroendocrine neoplasm', 'Octreotide']",0.0017248486671699722
14127,39537,Octreotide,endocrine pancreas disease,disease-disease-drug,off-label use,"['endocrine pancreas disease', 'gastrin secretion abnormality', 'Octreotide']",0.0017248486671699722
14127,94943,Octreotide,endocrine pancreas disease,disease-disease-drug,off-label use,"['endocrine pancreas disease', 'pancreatic cholera', 'Octreotide']",0.0017248486671699722
14127,95781,Octreotide,endocrine pancreas disease,disease-disease-drug,off-label use,"['endocrine pancreas disease', 'abnormality of glucagon secretion', 'Octreotide']",0.0017248486671699722
14127,95863,Octreotide,endocrine pancreas disease,disease-disease-drug,off-label use,"['endocrine pancreas disease', 'post-surgical hypoinsulinemia', 'Octreotide']",0.0017248486671699722
14127,97032,Octreotide,endocrine pancreas disease,disease-disease-drug,off-label use,"['endocrine pancreas disease', 'aggressive insulitis', 'Octreotide']",0.0017248486671699722
14127,97033,Octreotide,endocrine pancreas disease,disease-disease-drug,off-label use,"['endocrine pancreas disease', 'benign insulitis', 'Octreotide']",0.0017248486671699722
14128,33601,Ascorbic acid,chronic atrophic gastritis,disease-disease-drug,contraindication,"['chronic atrophic gastritis', 'gastritis', 'Ascorbic acid']",0.0008018497637694284
14140,35832,Ziprasidone,pyoureter,disease-disease-drug,contraindication,"['pyoureter', 'abscess (disease)', 'Ziprasidone']",0.0007274301009917348
14140,36247,Ziprasidone,pyoureter,disease-disease-drug,contraindication,"['pyoureter', 'urethral disease', 'Ziprasidone']",0.0007274301009917348
14140,36322,Ziprasidone,pyoureter,disease-disease-drug,contraindication,"['pyoureter', 'urinary tract infection (disease)', 'Ziprasidone']",0.0007274301009917348
14141,35656,Phenytoin,congenital central hypoventilation syndrome,disease-disease-drug,contraindication,"['congenital central hypoventilation syndrome', 'neurocristopathy', 'Phenytoin']",0.0008893685621662818
14141,35690,Phenytoin,congenital central hypoventilation syndrome,disease-disease-drug,contraindication,"['congenital central hypoventilation syndrome', 'syndromic disease', 'Phenytoin']",0.0010821066648480657
14141,36136,Phenytoin,congenital central hypoventilation syndrome,disease-disease-drug,contraindication,"['congenital central hypoventilation syndrome', 'autonomic nervous system disease', 'Phenytoin']",0.0008893685621662818
14142,33586,Metoprolol,atrioventricular block,disease-disease-drug,contraindication,"['atrioventricular block', 'atrioventricular block (disease)', 'Metoprolol']",0.0006168176396474683
14142,35667,Metoprolol,atrioventricular block,disease-disease-drug,contraindication,"['atrioventricular block', 'genetic cardiac rhythm disease', 'Metoprolol']",0.0006042780522440751
14152,27440,Chlorthalidone,coronary artery disease,disease-disease-drug,contraindication,"['coronary artery disease', 'coronary artery disease, autosomal dominant', 'Chlorthalidone']",0.0021300618603713553
